unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,mean_diff_across
CFAP251_AATAAA_chr12_start_121972065_end_121972066,CFAP251_ENSG00000158023.10,chr12,121972065,121972066,+,0.065616445,0.199123283,-0.139228829,0.297674378,0.224126126,0.183288695,0.175822044,0.258141282,0.185861463,0.184513499,0.184316299,0.213752524,0.250554345,0.237497651,0.194057734,0.158410211,0.25147790800000003,0.383636782,0.04508747,0.511426901,0.474680472,0.420786345,0.369879778,0.416551493,171,171,171,336,336,336,336,377,0.416336501,3.12e-8,1.01e-16,4.64e-27,3.72e-28,5.92e-11,3.76e-8,3.09e-13,NA,3.35e-10,1.66e-12,3.64e-27,7.67e-26,2.77e-11,1.2e-9,5.48e-12,2.914621553,43.1572632,50.66686359,117.4579229,111.7339211,45.87635747,39.12564105,49.11773811,1,1,1,1,1,1,1,1,0.087780003,5.05e-11,1.09e-12,2.28e-27,4.09e-26,1.26e-11,3.97e-10,2.41e-12,0.311185923,8.84e-9,9.27e-12,7.16e-26,1.52e-24,2.25e-10,1.13e-8,6.8e-11,0.22781050500000002
CGRRF1_AATAAA_chr14_start_54539282_end_54539283,CGRRF1_ENSG00000100532.13,chr14,54539282,54539283,+,-0.083251652,0.126764242,-0.002565791,0.198041116,0.209883904,0.160941399,0.211492549,0.258542711,0.222687456,0.222714363,0.222824391,0.251454008,0.261919885,0.26219950400000003,0.247766011,0.149742933,0.139435804,0.349478605,0.2202586,0.449495124,0.471803789,0.423140903,0.459258561,0.408285644,13,13,13,33,33,33,33,18,0.470720557,0.22026788,0.982883533,0.009447382,0.005623197,0.014210269,0.002950628,8.36e-4,NA,NA,NA,0,0,0,0,0,1.615237497,3.378756733,0.001343313,7.925743232,9.338060046,7.771952477,11.84391424,13.90610142,1,1,1,1,1,1,1,1,0.203757131,0.066041856,0.970763088,0.004873632,0.00224443,0.005306366,5.79e-4,1.92e-4,0.500438128,0.250505647,0.980687675,0.011439969,0.007011942,0.017686871,0.003781144,0.001151869,0.20778033580000002
CHKA_AATAAA_chr11_start_68052860_end_68052861,CHKA_ENSG00000110721.12,chr11,68052860,68052861,-,-0.099607964,0.11050728,-0.144632831,0.197347245,0.15511104,0.112728116,0.071790946,0.204392758,0.54767194,0.547555931,0.547331358,0.640524952,0.601152767,0.668767903,0.718614594,0.607466388,0.448063976,0.658063211,0.402698528,0.837872197,0.756263807,0.781496019,0.79040554,0.811859145,58,58,58,116,116,116,116,207,0.255177487,0.103344396,7.73e-4,1.63e-10,1.72e-4,0.010130253,0.093960181,3.92e-5,NA,NA,0,0,0,0,NA,0,3.169344277,5.358058704,12.82768687,44.4432785,16.48849802,8.470832931,4.370762156,20.42778837,1,1,1,1,1,1,1,1,0.075032565,0.020626722,3.42e-4,2.62e-11,4.89e-5,0.003608861,0.036560636,6.19e-6,0.283227242,0.121731002,9.11e-4,2.37e-10,2.29e-4,0.012735349,0.110659988,5.52e-5,0.148274021
CHMP3_AATAAA_chr2_start_86503503_end_86503504,CHMP3_ENSG00000115561.16,chr2,86503503,86503504,-,-0.098015278,-0.004947685,-0.247924787,0.017595843,0.242288209,0.129966362,0.059275147,0.159957196,0.567613866,0.567604215,0.567250162,0.434043452,0.393850946,0.423061605,0.400726036,0.524481074,0.469598588,0.56265653,0.319325375,0.451639295,0.636139155,0.553027967,0.460001183,0.68443827,42,42,42,45,45,45,45,95,0.258443389,0.969470847,4.1e-7,0.854523612,0.00177804,0.060050606,0.36334036,0.320458415,NA,NA,0,NA,0,NA,NA,NA,3.12839574,0.006271044,28.14416592,0.052474097,11.66298734,4.809407562,1.51120397,1.519057428,1,1,1,1,1,1,1,1,0.076939419,0.93688156,1.13e-7,0.81881276,6.38e-4,0.028304775,0.218955463,0.217762188,0.286717663,0.974827256,5.27e-7,0.864252121,0.002284784,0.071868221,0.398958608,0.350229163,0.1218165514
CHMP4B_AATAAA_chr20_start_33853829_end_33853830,CHMP4B_ENSG00000101421.4,chr20,33853829,33853830,+,-0.033725252,-0.007916122,0.273653165,-0.262902377,-0.231839608,-0.208230857,-0.134743871,-0.266734218,0.60395466,0.604098311,0.6038835,0.667001312,0.671259827,0.699697814,0.679410797,0.722217816,0.570229408,0.59618219,0.877536665,0.404098936,0.439420219,0.491466957,0.544666925,0.455483597,950,950,950,3204,3204,3204,3204,2698,0.677591446,0.939142135,7.57e-16,6.84e-18,1.47e-10,1.97e-12,9.85e-5,1.43e-17,NA,NA,0,0,0,0,0,0,0.637630283,0.027653153,69.19484283,79.18965119,45.10245909,54.8010727,19.06228015,80.04458132,1,1,1,1,1,1,1,1,0.424570211,0.867926868,8.92e-17,5.64e-19,1.87e-11,1.33e-13,1.27e-5,3.66e-19,0.703821893,0.948155833,1.08e-15,1.04e-17,2.14e-10,2.99e-12,1.4e-4,2.19e-17,-0.22089018619999998
CHTOP_APA_chr1_start_153646298_end_153646299,CHTOP_ENSG00000160679.13,chr1,153646298,153646299,+,-0.065331504,0.042283756,-0.071463306,0.286096987,0.209335524,0.161195022,0.065008466,NA,0.14461123,0.144717871,0.144608601,0.229517334,0.237252345,0.248116808,0.272131198,NA,0.079279726,0.187001627,0.073145295,0.515614321,0.446587869,0.40931183,0.337139663,NA,64,64,64,265,265,265,265,NA,0.01343298,0.278743442,3.01e-4,5.759999999999999e-47,1.16e-22,1.01e-16,0.006743993,NA,0,NA,0,0,0,0,0,NA,10.69216166,2.780108851,14.72322253,214.7103592,101.9094702,75.02606493,10.06855065,NA,1,1,1,1,1,1,1,NA,0.001075904,0.095441682,1.25e-4,1.29e-48,5.81e-24,4.65e-18,0.001508216,NA,0.016504489,0.311382867,3.6e-4,1.0099999999999999e-46,1.84e-22,1.62e-16,0.008497988,NA,0.18040899975
CIAO1_APA_chr2_start_96271557_end_96271558,CIAO1_ENSG00000144021.3,chr2,96271557,96271558,+,0.03280652,-0.008040928,0.271151707,-0.341262314,-0.287785948,-0.214466782,-0.105103692,-0.44458961,0.669946129,0.669949017,0.669937028,0.721737187,0.681356241,0.706812196,0.697510773,0.705260858,0.702752649,0.661908089,0.941088735,0.380474873,0.393570293,0.492345414,0.592407081,0.260671247,377,377,377,475,475,475,475,611,0.67391135,0.927325686,2.46e-19,6.87e-41,4.54e-28,3.73e-10,0.002301732,4.54e-28,NA,NA,0,4.51e-44,1.02e-30,6.22e-12,2.02e-4,1.9499999999999998e-30,0.651351278,0.036833733,85.50578926,196.1975139,135.3942174,50.16393905,17.20983896,134.4747123,1,1,1,1,1,1,1,1,0.419629976,0.84780396,2.31e-20,1.41e-44,2.7099999999999995e-31,1.41e-12,3.35e-5,4.3e-31,0.700234931,0.938273103,3.64e-19,9.749999999999999e-43,1.37e-29,2.84e-11,3.22e-4,5.76e-29,-0.2786416692
CIR1_AATAAA_chr2_start_174348365_end_174348366,CIR1_ENSG00000138433.16,chr2,174348365,174348366,-,-0.067951789,-0.116088799,0.060954169,-0.106215874,-0.111235528,-0.19918451,-0.018141905,-0.292490093,0.814900525,0.814787838,0.814470778,0.661798577,0.660185752,0.703043206,0.619811911,0.702285903,0.746948735,0.698699039,0.875424948,0.555582703,0.548950225,0.503858695,0.601670005,0.40979581,45,45,45,72,72,72,72,65,0.559190805,0.233370757,0.266635204,0.049075377,0.018112634,1.51e-4,0.817056375,0.044196984,NA,NA,NA,0,0,0,NA,0,1.119028423,3.22426479,1.582725862,4.673654676,6.959157912,17.28988045,0.123545594,5.498094405,1,1,1,1,1,1,1,1,0.290127756,0.072554370000000007,0.208368492,0.030628683,0.008339127,3.21e-5,0.725220374,0.019037208,0.589764131,0.266307517,0.282005963,0.057016778,0.022078668,2.02e-4,0.839378767,0.054030458,-0.14545358200000003
CLCN7_AATAAA_chr16_start_1444935_end_1444936,CLCN7_ENSG00000103249.19,chr16,1444935,1444936,-,-0.024594498,0.117340145,-0.064442032,0.3616645,0.297506944,0.269979314,0.185174972,0.245080256,0.190686498,0.190922052,0.189922886,0.134004882,0.199776754,0.159615419,0.155709427,0.125593976,0.166092,0.308262197,0.125480854,0.495669382,0.497283699,0.429594733,0.340884399,0.370674232,88,88,88,269,269,269,269,275,0.714273359,0.02140463,0.049721681,6.42e-40,5.600000000000001e-22,1.33e-17,1.18e-9,1.49e-8,NA,0,0,0,0,0,0,0,0.486625056,9.228744138,4.561613954,182.0657306,98.70306929,79.12615455,42.90420377,37.05042186,1,1,1,1,1,1,1,1,0.485436665,0.00238245,0.032696248,1.72e-41,2.93e-23,5.83e-19,5.75e-11,1.15e-9,0.739742725,0.026712704,0.054922458,1.05e-39,8.69e-22,2.21e-17,1.87e-9,2.19e-8,0.27188119720000004
CLIP4_AATAAA_chr2_start_29174711_end_29174712,CLIP4_ENSG00000115295.21,chr2,29174711,29174712,+,-0.100322606,-0.015366058,0.236575661,-0.206824221,-0.188916968,-0.216791258,-0.18208454,-0.159384312,0.322072528,0.32171857,0.322001178,0.277059321,0.265832674,0.292647172,0.352154751,0.330110569,0.221749922,0.306352511,0.558576839,0.070235101,0.076915706,0.075855915,0.170070212,0.170726257,118,118,118,54,54,54,54,65,0.018961635,0.696998282,2.31e-51,6.43e-22,6.38e-18,1.85e-21,5.44e-5,6.95e-4,0.00752206,NA,3.48e-16,8.13e-15,6.11e-16,6.04e-24,3.28e-6,0.031481118,12.9128166,0.215448379,69.50110527,62.5903804,68.0069716,104.7699133,25.10451877,7.291383343,1,1,1,1,1,1,1,1,3.26e-4,0.642530128,7.64e-17,2.54e-15,1.63e-16,1.37e-24,5.43e-7,0.006928611,0.006944345,0.842562706,9.37e-16,3.5e-14,3e-15,7.839999999999999e-23,8.25e-6,0.023479117,-0.19080025979999998
CNIH4_APA_chr1_start_224375987_end_224375988,CNIH4_ENSG00000143771.12,chr1,224375987,224375988,+,0.028612797,0.013877062,0.034584198,-0.268077102,-0.227409537,-0.148541376,-0.090017255,-0.201338647,0.958068104,0.958267502,0.958532676,0.934486004,0.897842271,0.908492479,0.931661208,0.93824296,0.986680901,0.972144564,0.993116874,0.666408902,0.670432734,0.759951103,0.841643953,0.736904313,245,245,245,375,375,375,375,414,0.154118387,0.540712277,1.42e-4,1.9e-31,9.11e-11,5.51e-7,1.1e-7,1.58e-13,NA,NA,0,1.64e-32,1.3e-12,4.39e-8,7.2e-9,1.3e-15,4.529742532,1.096245589,16.25218037,141.8953495,51.56842309,31.49723598,35.63417019,65.53018193,1,1,1,1,1,1,1,1,0.033310629,0.295091519,5.54e-5,1.03e-32,6.91e-13,2e-8,2.38e-9,5.72e-16,0.177051752,0.583238075,1.71e-4,4.4699999999999995e-31,9.26e-12,2.27e-7,5.69e-8,2.44e-14,-0.1870767834
COA5_AATAAA_chr2_start_98599402_end_98599403,COA5_ENSG00000183513.9,chr2,98599402,98599403,-,0.029231897,0.034158038,-0.149208211,0.520936424,0.607776692,0.452065965,0.190244305,0.610912175,0.196700572,0.19619604,0.19614181,0.15822549,0.174072695,0.145442393,0.115734146,0.175609056,0.225932469,0.230354078,0.046933599,0.679161914,0.781849388,0.597508358,0.305978451,0.786521231,39,39,39,73,73,73,73,100,0.760720644,0.652980528,5.66e-6,2.3e-25,2.06e-39,1.78e-22,9.02e-5,6.39e-20,NA,NA,0,0,0,0,0,0,0.331366325,0.684553736,22.77411871,114.0903193,180.1950608,102.1327699,19.24165034,91.04776718,1,1,1,1,1,1,1,1,0.564855652,0.408023058,1.82e-6,1.25e-26,4.39e-41,5.1899999999999996e-24,1.15e-5,1.4e-21,0.785766451,0.688005127,7.14e-6,3.6599999999999997e-25,3.4e-39,2.83e-22,1.28e-4,9.96e-20,0.47638711219999996
COG8_None_chr16_start_69328620_end_69328621,COG8_ENSG00000213380.16,chr16,69328620,69328621,-,0.091529035,-0.076137017,0.224633992,-0.29755904,-0.242244311,-0.202356526,-0.065668548,-0.185865042,0.684442671,0.684372067,0.684662781,0.768845515,0.732380776,0.747917901,0.78944675499999994,0.701537015,0.775971706,0.608235049,0.909296773,0.471286475,0.490136465,0.545561375,0.723778207,0.515671973,142,142,142,196,196,196,196,235,0.233251307,0.491146261,6.4e-10,5.05e-20,2.85e-10,5.28e-5,0.400047782,0.002529046,NA,NA,4.03e-11,3.79e-15,4.98e-11,5.79e-6,NA,0.023208038,4.048218863,2.771294504,44.41886538,64.09702793,45.7720701,23.39993303,2.842470521,7.840868386,1,1,1,1,1,1,1,1,0.044217976,0.095968522,2.65e-11,1.18e-15,1.33e-11,1.32e-6,0.091802967,0.005107806,0.210054369,0.312260226,1.97e-10,1.7e-14,1.55e-10,1.11e-5,0.217565725,0.018314032,-0.1987386934
COPS8_AATAAA_chr2_start_237098690_end_237098691,COPS8_ENSG00000198612.11,chr2,237098690,237098691,+,0.062918925,0.035093566,-0.196326274,0.210272967,0.146667138,0.121298852,0.04598483,0.266714549,0.765520727,0.76614347,0.766028423,0.656232507,0.681507979,0.670357301,0.688721738,0.646483568,0.828439653,0.801237036,0.569702149,0.866505474,0.828175117,0.791656153,0.734706568,0.913198116,113,113,113,138,138,138,138,229,0.419958741,0.619054292,3.31e-5,8.37e-13,0.00147483,0.001046031,0.406394073,3.03e-4,NA,NA,0,0,0,0,NA,0,1.900862314,0.801053101,19.20468598,55.26155958,12.05679281,13.22453394,1.293408295,16.08570506,1,1,1,1,1,1,1,1,0.16798183,0.370778696,1.17e-5,1.06e-13,5.16e-4,2.76e-4,0.255420794,6.05e-5,0.452240857,0.659699934,4.09e-5,1.22e-12,0.001904984,0.001380471,0.443021748,4.16e-4,0.15818766720000002
COPZ1_ATTAAA_chr12_start_54350874_end_54350875,COPZ1_ENSG00000111481.10,chr12,54350874,54350875,+,-0.014919105,-0.005167021,0.0332585,-0.232506,-0.21241079,-0.196520934,-0.151693053,-0.238001557,0.232252637,0.232242482,0.232263939,0.280379514,0.271499769,0.2576204,0.287504219,0.275062628,0.217333531,0.227075461,0.265522439,0.047873514,0.059088979,0.061099466,0.135811166,0.037061071,129,129,129,232,232,232,232,316,0.735053517,0.909970582,0.21691855,3.45e-73,1.12e-68,1.12e-51,1.51e-24,1.34e-36,NA,NA,NA,0,0,0,0,0,0.419938015,0.057468987,1.931432548,336.5344224,316.3318853,238.3337608,113.6191187,169.2291359,1,1,1,1,1,1,1,1,0.516967975,0.810541978,0.164601802,3.6300000000000002e-75,9.12e-71,9.079999999999999e-54,1.58e-26,1.09e-38,0.758907361,0.923098933,0.230733975,6.5e-73,2.19e-68,2.06e-51,2.52e-24,2.01e-36,-0.2062264668
CORO2A_None_chr9_start_98124462_end_98124463,CORO2A_ENSG00000106789.13,chr9,98124462,98124463,-,0.073443389,-0.114675794,0.189443563,-0.205992463,-0.150658945,0.074624174,0.022814105,NA,0.577294543,0.577366941,0.576952601,0.537844909,0.506781035,0.358395025,0.405407426,NA,0.650737932,0.462691147,0.766396165,0.331852446,0.35612209,0.433019199,0.428221531,NA,19,19,19,21,21,21,21,NA,0.622642331,0.489575697,0.006924146,0.002901958,0.068980049,0.412247826,0.828781345,NA,NA,NA,0,0,NA,NA,NA,NA,0.837575336,1.38095972,8.432632266,10.28571651,4.275684711,1.090653675,0.107883652,NA,1,1,1,1,1,1,1,NA,0.360091148,0.23993774,0.003685465,0.00134064,0.038661384,0.296326421,0.742566552,NA,0.650410127,0.526658949,0.007922863,0.00362039,0.079780207,0.4457389,0.850343924,NA,-0.06480328224999998
COX15_AATAAA_chr10_start_99709883_end_99709884,COX15_ENSG00000014919.13,chr10,99709883,99709884,-,-0.005676133,0.05277328,-0.021102699,0.290119737,0.199646385,0.255069986,0.0753046,0.3507285,0.051596417,0.051509558,0.050915769,0.064054465,0.098508819,0.04903204,0.077382827,0.048976233,0.045920284,0.104282838,0.02981307,0.354174202,0.298155204,0.304102027,0.152687427,0.399704733,17,17,17,24,24,24,24,39,0.52413719,0.066026905,3.13e-10,5.82e-14,8.46e-8,5.84e-12,0.06253708,4.8e-6,NA,NA,0.388768777,9.48e-16,3.01e-9,1.87e-13,NA,2.92e-7,0.06074797,3.823492221,1.292168873,67.62452582,38.54639692,57.84397063,7.205755412,30.01320425,1,1,1,1,1,1,1,1,0.805317625,0.0505388,0.255648639,1.98e-16,5.35e-10,2.84e-14,0.007267016,4.29e-8,0.91777732,0.212531216,0.335262676,3.04e-15,5.2e-9,7.03e-13,0.03154989,6.11e-7,0.23417384160000002
CRBN_APA_chr3_start_3150818_end_3150819,CRBN_ENSG00000113851.16,chr3,3150818,3150819,-,0.035046566,-0.16072226,0.291769323,-0.156176007,-0.212476303,-0.205498109,-0.083881226,-0.281427676,0.508141041,0.50894491,0.511155232,0.501919222,0.493381907,0.572739846,0.482949397,0.412769995,0.543187607,0.348222651,0.802924555,0.345743215,0.280905603,0.367241736,0.399068172,0.131342319,67,67,67,31,31,31,31,52,0.754381657,0.057135223,5.22e-5,0.024254497,0.003838122,0.004111957,0.550484526,1.98e-4,NA,NA,0,0.037441651,8.65e-4,0.001653433,NA,2.75e-5,0.356303559,6.785606269,18.28482854,5.136506142,12.26654543,11.3571158,1.61939467,19.14443735,1,1,1,1,1,1,1,1,0.550566346,0.009189581,1.9e-5,0.023427751,4.61e-4,7.52e-4,0.203176213,1.21e-5,0.776831595,0.069028716,6.42e-5,0.045158467,0.001718321,0.003323985,0.37923181500000003,9.98e-5,-0.18789186419999998
CREBRF_AATAAA_chr5_start_173137756_end_173137757,CREBRF_ENSG00000164463.12,chr5,173137756,173137757,+,0.015857220000000002,-0.184776254,0.255484363,-0.335052951,-0.191769645,-0.193324262,-0.127770668,-0.277238952,0.393264801,0.395174134,0.394816664,0.630197978,0.586393772,0.692398872,0.536882323,0.476884768,0.409122022,0.21039788,0.650301027,0.295145027,0.394624126,0.499074611,0.409111655,0.199645816,76,76,76,78,78,78,78,121,0.91742863,0.120379911,0.007025347,8.32e-10,1.51e-4,0.008590596,0.289368256,0.006600117,NA,NA,0,0,0,0,NA,0,0.049680422,4.981643512,8.404293094,41.11757885,16.76137582,8.813318143,1.9615393,9.48459324,1,1,1,1,1,1,1,1,0.823620299,0.025617635,0.003743359,1.43e-10,4.24e-5,0.002990397,0.161348789,0.002072045,0.928277124,0.140888606,0.008037157,1.22e-9,2.01e-4,0.010833067,0.32309738,0.008594503,-0.22503129559999996
CREBZF_APA_chr11_start_85659715_end_85659716,CREBZF_ENSG00000137504.15,chr11,85659715,85659716,-,-0.129407654,-0.047556931,-0.004961958,-0.220135256,-0.183052403,-0.122568828,-0.092059363,-0.223960325,0.405353147,0.423002468,0.403594416,0.572524936,0.54440203,0.58917768,0.585515262,0.448270094,0.275945493,0.375445538,0.398632458,0.352389679,0.361349626,0.466608852,0.493455898,0.224309769,40,40,40,93,93,93,93,112,0.322964634,0.43232756,1.47e-4,9.97e-6,5.13e-4,0.017696625,0.223666721,0.029792577,NA,NA,1,2.3e-6,4.71e-5,0.042473394,NA,0.007039756,5.344060827,0.867112214,0.018623643,24.5586279,19.07753668,6.69774725,5.278292732,10.76762499,1,1,1,1,1,1,1,1,0.020792982,0.351756012,0.891450949,7.21e-7,1.26e-5,0.00965348,0.021592911,0.00103291,0.127445314,0.639642129,0.920032811,3.68e-6,6.61e-5,0.029404192,0.073607169,0.004828166,-0.168355235
CRNKL1_APA_chr20_start_20036143_end_20036144,CRNKL1_ENSG00000101343.15,chr20,20036143,20036144,-,0.055665004,-0.029144459,0.082241789,-0.21379701,-0.209164867,-0.0835434,-0.099715755,-0.316696466,0.899785768,0.892563985,0.898964938,0.796003881,0.824525979,0.805993833,0.842554298,0.77062503,0.955450772,0.863419526,0.981206727,0.582206872,0.615361112,0.722450433,0.742838544,0.453928564,132,132,132,369,369,369,369,240,0.192870455,0.775476416,0.001737669,1.42e-11,1.42e-6,0.060050606,0.015500873,1.08e-12,NA,NA,0,2.34e-13,1.66e-7,NA,0.004500759,2.39e-10,3.938411181,0.331190965,11.20956224,55.9768663,29.95436297,8.185302089,11.37544009,43.07770406,1,1,1,1,1,1,1,1,0.047195332,0.564958645,8.14e-4,7.33e-14,4.42e-8,0.004223115,7.44e-4,5.26e-11,0.219425244,0.797278944,0.002022641,8.71e-13,3.38e-7,0.014587798,0.004694927,1.25e-9,-0.1845834996
CRTAP_APA_chr3_start_33143163_end_33143164,CRTAP_ENSG00000170275.15,chr3,33143163,33143164,+,0.039820092,-0.066602813,0.016026823,-0.162667348,-0.206989583,-0.126551705,-0.096692084,-0.14307764,0.624481539,0.624506957,0.624418512,0.72188407,0.738118783,0.723480446,0.759182029,0.695820928,0.664301631,0.557904143,0.640445334,0.559216722,0.5311292,0.596928741,0.662489946,0.552743288,362,362,362,689,689,689,689,516,0.34424515,0.01547288,0.132796616,3.7100000000000005e-27,1.1299999999999999e-41,3.33e-32,1.41e-7,4.3e-7,NA,0.03229386,NA,3e-13,1.0300000000000001e-26,6.36e-16,5.21e-6,4.08e-4,2.949432509,7.92903251,0.42432886,56.85436045,118.4619379,69.61021749,25.55308958,16.10638442,1,1,1,1,1,1,1,1,0.08590772,0.00486478,0.514784893,4.69e-14,1.3700000000000001e-27,7.23e-17,4.3e-7,5.99e-5,0.307865456,0.043694571,0.596000275,5.67e-13,5.4e-26,2.28e-15,6.58e-6,4.12e-4,-0.147195672
CRTC1_AATAAA_chr19_start_18777951_end_18777952,CRTC1_ENSG00000105662.16,chr19,18777951,18777952,+,0.236455559,0.056386239,0.294221521,-0.33406588,-0.420158133,-0.161983725,-0.084418549,-0.344468416,0.641911423,0.636500859,0.638269718,0.798058981,0.793493761,0.820055943,0.869544114,0.803170576,0.878366982,0.692887098,0.932491238,0.463993102,0.373335628,0.658072218,0.785125565,0.45870216,158,158,158,179,179,179,179,223,0.008507782,0.765754134,3.59e-4,4.1e-5,4.95e-10,0.038803494,0.284062038,8.05e-5,0,NA,0,0,0,0,NA,0,11.85943636,0.353719912,14.36568673,18.95118236,42.61103583,5.711998493,2.005357732,18.89183604,1,1,1,1,1,1,1,1,5.74e-4,0.552014894,1.51e-4,1.34e-5,6.68e-11,0.016849347,0.156744314,1.38e-5,0.010627519,0.789512849,4.29e-4,5.53e-5,7.22e-10,0.04708073,0.317058383,1.13e-4,-0.2690189406
CSNK1E_AATAAA_chr22_start_38296205_end_38296206,CSNK1E_ENSG00000213923.13,chr22,38296205,38296206,-,0.008883093,0.007304912,0.324558949,0.389701805,0.398118682,0.389675467,0.263434174,0.46981419,0.039072596,0.038984254,0.038828455,0.082876676,0.061400985,0.079040434,0.074648862,0.124016275,0.047955689,0.046289167,0.363387404,0.472578481,0.459519668,0.468715901,0.338083036,0.593830466,406,406,406,382,382,382,382,480,0.777719713,0.778603425,5.3e-114,1.13e-69,1.95e-75,9.74e-56,6.599999999999999e-41,5.85e-25,NA,NA,3.37e-76,1.6599999999999998e-72,4.1e-79,6.45e-59,1.59e-41,1.51e-26,0.661049083,0.471953052,343.489006,326.6349723,357.293432,264.9007039,185.7920493,115.3287326,1,1,1,1,1,1,1,1,0.416189822,0.492090043,1.11e-76,5.1999999999999995e-73,1.0900000000000002e-79,1.47e-59,2.6399999999999998e-42,6.67e-27,0.696591918,0.75118814,3.2499999999999997e-74,8.900000000000001e-71,3.5e-77,4.25e-57,1.1e-39,6.89e-25,0.38214886360000005
CSTF1_AATAAA_chr20_start_56404252_end_56404253,CSTF1_ENSG00000101138.12,chr20,56404252,56404253,+,0.017604606,0.003786985,-0.010937262,-0.232314956,-0.044336082,-0.088725475,-0.121957036,-0.181465368,0.482185373,0.481621419,0.481541571,0.723627374,0.61035954,0.690657578,0.739606115,0.801473151,0.499789979,0.485408405,0.470604309,0.491312418,0.566023457,0.601932102,0.617649079,0.620007783,78,78,78,114,114,114,114,166,0.477760743,0.367718792,0.004109145,8.95e-5,0.563698249,0.104596684,0.014458093,0.016912676,NA,NA,1,0,NA,NA,0,0,0.083591122,0.003305303,0.050078405,17.3452135,0.527854859,3.691625815,8.43462551,7.511641182,1,1,1,1,1,1,1,1,0.77248856,0.954153466,0.8229269,3.12e-5,0.46751012,0.054686286,0.003681427,0.006130149,0.89885063,0.983067207,0.863468675,1.19e-4,0.589825302,0.121692991,0.018114078,0.0212714,-0.1337597834
CSTF3_ATTAAA_chr11_start_33141431_end_33141432,CSTF3_ENSG00000176102.13,chr11,33141431,33141432,-,0.083918822,0.198127548,-0.119321414,-0.225468403,-0.223586605,-0.324634201,-0.232850675,-0.367271113,0.413975901,0.41422082,0.414203192,0.48253103,0.482050355,0.565172629,0.530250392,0.517489152,0.497894723,0.612348368,0.294881778,0.257062627,0.25846375,0.240538428,0.297399717,0.150218039,70,70,70,254,254,254,254,392,0.255177487,6.05e-4,0.009163969,5.65e-16,9.13e-12,2.76e-25,3.03e-19,6.1e-8,NA,0,0,0,0,0,0,0,3.16713892,17.63395318,7.862938174,70.19329839,50.80673483,115.3317358,88.20473462,34.06501894,1,1,1,1,1,1,1,1,0.075133957,2.68e-5,0.005045833,5.38e-17,1.02e-12,6.66e-27,5.9e-21,5.3299999999999996e-9,0.283227242,7.73e-4,0.010440587,8.55e-16,1.34e-11,4.42e-25,5.1e-19,8.92e-8,-0.27476219939999996
CTC1_APA_chr17_start_8227821_end_8227822,CTC1_ENSG00000178971.17,chr17,8227821,8227822,-,0.079257033,-0.004642786,0.194619545,-0.449089176,-0.371361534,-0.299148329,-0.24350114,-0.273026115,0.54574984,0.545220213,0.544846762,0.666776925,0.612071701,0.569913819,0.63109126,0.516337108,0.625006873,0.540577427,0.739466308,0.217687748,0.240710168,0.27076549,0.387590119,0.243310993,80,80,80,79,79,79,79,38,0.563049267,0.978456995,0.009591241,1.67e-11,1.93e-6,0.00101854,0.01116059,0.01824746,NA,NA,0,4.6e-13,1.9e-7,1.8e-4,0.016763111,0.026006072,1.104322397,0.002940786,7.772042845,53.28915859,28.34655272,15.52019436,7.69295608,6.394532195,1,1,1,1,1,1,1,1,0.293319472,0.956752708,0.005306101,2.88e-13,1.01e-7,8.16e-5,0.005543675,0.011447239,0.59316053,0.983840125,0.010923123,3.22e-12,7.43e-7,4.67e-4,0.025260227,0.03534039,-0.32722525880000003
