gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,CFIM25_DMSO_1,CFIM25_DMSO_2,CFIM25_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
UBR2_ENSG00000024048.11,PAS6575_AATAAA_0.15,1.40E-07,0,UBR2_ENSG00000024048.11,30.32706786,1,3.65E-08,1.84E-07,UBR2_ENSG00000024048.11,0.706418731,0.706418731,0.706418731,0.951854688,0.951854688,0.951854688,0.245435957,chr6,42691281,42691282,134,+,ENSG00000024048.11,UBR2,UTR3
UBR2_ENSG00000024048.11,PAS6576_AATAAA_0.25,1.40E-07,0,UBR2_ENSG00000024048.11,30.32706786,1,3.65E-08,1.84E-07,UBR2_ENSG00000024048.11,0.293581269,0.293581269,0.293581269,0.048145312,0.048145312,0.048145312,-0.245435957,chr6,42693503,42693504,47,+,ENSG00000024048.11,UBR2,UTR3
TMEM18_ENSG00000151353.15,PAS2736_ATTAAA_0.25,7.55E-08,5.59E-08,TMEM18_ENSG00000151353.15,30.31457625,1,3.67E-08,1.85E-07,TMEM18_ENSG00000151353.15,0.086697,0.086697,0.086697,0.00846277,0.00846277,0.00846277,-0.07823423,chr2,667974,667975,13,-,ENSG00000151353.15,TMEM18,UTR3
MAPKAP1_ENSG00000119487.17,PAS9694_AATAAA_0.2,7.83E-10,5.62E-08,MAPKAP1_ENSG00000119487.17,30.30242293,1,3.70E-08,1.86E-07,MAPKAP1_ENSG00000119487.17,0.299962816,0.299962816,0.299962816,0.104276037,0.104276037,0.104276037,-0.195686778,chr9,125437396,125437397,51,-,ENSG00000119487.17,MAPKAP1,UTR3
VPS26B_ENSG00000151502.11,PAS11362_APA_0.25,1.42E-07,0,VPS26B_ENSG00000151502.11,30.29727792,1,3.71E-08,1.86E-07,VPS26B_ENSG00000151502.11,0.657489305,0.657489305,0.657489305,0.869130549,0.869130549,0.869130549,0.211641244,chr11,134245728,134245729,109,+,ENSG00000151502.11,VPS26B,UTR3
VPS26B_ENSG00000151502.11,PAS11363_None_0.1,1.42E-07,0,VPS26B_ENSG00000151502.11,30.29727792,1,3.71E-08,1.86E-07,VPS26B_ENSG00000151502.11,0.342510695,0.342510695,0.342510695,0.130869451,0.130869451,0.130869451,-0.211641244,chr11,134247789,134247790,55,+,ENSG00000151502.11,VPS26B,UTR3
TROAP_ENSG00000135451.13,PAS12061_AATAAA_0.15,1.43E-07,0,TROAP_ENSG00000135451.13,30.28730782,1,3.73E-08,1.87E-07,TROAP_ENSG00000135451.13,0.310512406,0.310512406,0.310512406,0.630339991,0.630339991,0.630339991,0.319827585,chr12,49324375,49324376,23,+,ENSG00000135451.13,TROAP,UTR3
TROAP_ENSG00000135451.13,PAS12062_AATAAA_0.25,1.43E-07,0,TROAP_ENSG00000135451.13,30.28730782,1,3.73E-08,1.87E-07,TROAP_ENSG00000135451.13,0.689487594,0.689487594,0.689487594,0.369660009,0.369660009,0.369660009,-0.319827585,chr12,49331729,49331730,30,+,ENSG00000135451.13,TROAP,UTR3
SMIM7_ENSG00000214046.9,PAS18124_AATAAA_0.35,6.49E-08,5.77E-08,SMIM7_ENSG00000214046.9,30.25190979,1,3.79E-08,1.90E-07,SMIM7_ENSG00000214046.9,0.594788396,0.594788396,0.594788396,0.815415461,0.815415461,0.815415461,0.220627066,chr19,16646559,16646560,121,-,ENSG00000214046.9,SMIM7,UTR3
MARCKS_ENSG00000277443.3,PAS6732_AATAAA_0.2,1.46E-07,0,MARCKS_ENSG00000277443.3,30.24530654,1,3.81E-08,1.91E-07,MARCKS_ENSG00000277443.3,0.906309337,0.906309337,0.906309337,0.984189351,0.984189351,0.984189351,0.077880014,chr6,113861800,113861801,328,+,ENSG00000277443.3,MARCKS,UTR3
MARCKS_ENSG00000277443.3,PAS6733_AATAAA_0.3,1.46E-07,0,MARCKS_ENSG00000277443.3,30.24530654,1,3.81E-08,1.91E-07,MARCKS_ENSG00000277443.3,0.093690663,0.093690663,0.093690663,0.015810649,0.015810649,0.015810649,-0.077880014,chr6,113863333,113863334,57,+,ENSG00000277443.3,MARCKS,UTR3
GNAI3_ENSG00000065135.12,PAS502_APA_0.25,7.98E-69,5.83E-08,GNAI3_ENSG00000065135.12,30.23330751,1,3.83E-08,1.92E-07,GNAI3_ENSG00000065135.12,0.095630929,0.095630929,0.095630929,0.02527148,0.02527148,0.02527148,-0.070359449,chr1,109594343,109594344,10,+,ENSG00000065135.12,GNAI3,UTR3
RSL24D1_ENSG00000137876.11,PAS14730_AATAAA_0.35,2.52E-10,1.75E-07,RSL24D1_ENSG00000137876.11,30.22821114,1,3.84E-08,1.92E-07,RSL24D1_ENSG00000137876.11,0.153959524,0.153959524,0.153959524,0.306578206,0.306578206,0.306578206,0.152618682,chr15,55181790,55181791,262,-,ENSG00000137876.11,RSL24D1,UTR3
KRAS_ENSG00000133703.14,PAS12632_AATAAA_0.2,1.73E-11,1.79E-07,KRAS_ENSG00000133703.14,30.18166937,1,3.93E-08,1.97E-07,KRAS_ENSG00000133703.14,0.380920678,0.380920678,0.380920678,0.222634585,0.222634585,0.222634585,-0.158286093,chr12,25205245,25205246,348,-,ENSG00000133703.14,KRAS,UTR3
SLC1A4_ENSG00000115902.11,PAS2224_None_0.15,6.29E-07,6.11E-08,SLC1A4_ENSG00000115902.11,30.14018883,1,4.02E-08,2.01E-07,SLC1A4_ENSG00000115902.11,0.242660316,0.242660316,0.242660316,0.563897551,0.563897551,0.563897551,0.321237235,chr2,65021501,65021502,21,+,ENSG00000115902.11,SLC1A4,UTR3
ABCE1_ENSG00000164163.11,PAS4930_AATAAA_0.1,1.84E-15,6.13E-08,ABCE1_ENSG00000164163.11,30.1346346,1,4.03E-08,2.01E-07,ABCE1_ENSG00000164163.11,0.145785407,0.145785407,0.145785407,0.374586952,0.374586952,0.374586952,0.228801545,chr4,145128047,145128048,11,+,ENSG00000164163.11,ABCE1,UTR3
RNMT_ENSG00000101654.18,PAS17043_APA_0.35,1.55E-07,0,RNMT_ENSG00000101654.18,30.12363167,1,4.05E-08,2.02E-07,RNMT_ENSG00000101654.18,0.162831169,0.162831169,0.162831169,0.404898906,0.404898906,0.404898906,0.242067738,chr18,13760277,13760278,10,+,ENSG00000101654.18,RNMT,UTR3
RNMT_ENSG00000101654.18,PAS17044_AATAAA_0.15,1.55E-07,0,RNMT_ENSG00000101654.18,30.12363167,1,4.05E-08,2.02E-07,RNMT_ENSG00000101654.18,0.837168831,0.837168831,0.837168831,0.595101094,0.595101094,0.595101094,-0.242067738,chr18,13764554,13764555,114,+,ENSG00000101654.18,RNMT,UTR3
SNX12_ENSG00000147164.12,PAS19999_ATTAAA_0.1,1.57E-07,0,SNX12_ENSG00000147164.12,30.09809662,1,4.11E-08,2.05E-07,SNX12_ENSG00000147164.12,0.916315702,0.916315702,0.916315702,0.690570596,0.690570596,0.690570596,-0.225745106,chrX,71059248,71059249,528,-,ENSG00000147164.12,SNX12,UTR3
SNX12_ENSG00000147164.12,PAS20000_None_0.1,1.57E-07,0,SNX12_ENSG00000147164.12,30.09809662,1,4.11E-08,2.05E-07,SNX12_ENSG00000147164.12,0.083684298,0.083684298,0.083684298,0.309429404,0.309429404,0.309429404,0.225745106,chrX,71060956,71060957,34,-,ENSG00000147164.12,SNX12,UTR3
IGF2BP1_ENSG00000159217.10,PAS16136_AATAAA_0.2,3.12E-15,6.30E-08,IGF2BP1_ENSG00000159217.10,30.08037587,1,4.15E-08,2.06E-07,IGF2BP1_ENSG00000159217.10,0.564893465,0.564893465,0.564893465,0.212238127,0.212238127,0.212238127,-0.352655338,chr17,49056142,49056143,32,+,ENSG00000159217.10,IGF2BP1,UTR3
TBC1D20_ENSG00000125875.15,PAS18759_AATAAA_0.2,3.83E-26,6.43E-08,TBC1D20_ENSG00000125875.15,30.04091842,1,4.23E-08,2.10E-07,TBC1D20_ENSG00000125875.15,0.476825544,0.476825544,0.476825544,0.263987633,0.263987633,0.263987633,-0.212837911,chr20,436284,436285,99,-,ENSG00000125875.15,TBC1D20,UTR3
WTAP_ENSG00000146457.16,PAS6828_None_0.15,1.61E-07,0,WTAP_ENSG00000146457.16,30.03761172,1,4.24E-08,2.11E-07,WTAP_ENSG00000146457.16,0.045977824,0.045977824,0.045977824,0.204705825,0.204705825,0.204705825,0.158728001,chr6,159748542,159748543,19,+,ENSG00000146457.16,WTAP,UTR3
WTAP_ENSG00000146457.16,PAS6830_AATAAA_0.15,1.61E-07,0,WTAP_ENSG00000146457.16,30.03761172,1,4.24E-08,2.11E-07,WTAP_ENSG00000146457.16,0.954022176,0.954022176,0.954022176,0.795294175,0.795294175,0.795294175,-0.158728001,chr6,159756316,159756317,129,+,ENSG00000146457.16,WTAP,UTR3
UTP3_ENSG00000132467.4,PAS4794_AATAAA_0.4,1.62E-07,0,UTP3_ENSG00000132467.4,30.03058478,1,4.25E-08,2.11E-07,UTP3_ENSG00000132467.4,0.628672547,0.628672547,0.628672547,0.896070245,0.896070245,0.896070245,0.267397698,chr4,70690176,70690177,143,+,ENSG00000132467.4,UTP3,UTR3
UTP3_ENSG00000132467.4,PAS4795_AATAAA_0.15,1.62E-07,0,UTP3_ENSG00000132467.4,30.03058478,1,4.25E-08,2.11E-07,UTP3_ENSG00000132467.4,0.371327453,0.371327453,0.371327453,0.103929755,0.103929755,0.103929755,-0.267397698,chr4,70690549,70690550,23,+,ENSG00000132467.4,UTP3,UTR3
PEX19_ENSG00000162735.19,PAS1711_ATTAAA_0.25,7.97E-09,6.54E-08,PEX19_ENSG00000162735.19,30.01007884,1,4.30E-08,2.13E-07,PEX19_ENSG00000162735.19,0.418313487,0.418313487,0.418313487,0.227672735,0.227672735,0.227672735,-0.190640752,chr1,160276876,160276877,111,-,ENSG00000162735.19,PEX19,UTR3
PPIG_ENSG00000138398.17,PAS2474_AATAAA_0.15,1.64E-07,0,PPIG_ENSG00000138398.17,29.99825302,1,4.32E-08,2.14E-07,PPIG_ENSG00000138398.17,0.641323709,0.641323709,0.641323709,0.94075895,0.94075895,0.94075895,0.29943524,chr2,169637742,169637743,126,+,ENSG00000138398.17,PPIG,UTR3
PPIG_ENSG00000138398.17,PAS2475_AATAAA_0.25,1.64E-07,0,PPIG_ENSG00000138398.17,29.99825302,1,4.32E-08,2.14E-07,PPIG_ENSG00000138398.17,0.358676291,0.358676291,0.358676291,0.05924105,0.05924105,0.05924105,-0.29943524,chr2,169641402,169641403,23,+,ENSG00000138398.17,PPIG,UTR3
MYH9_ENSG00000100345.23,PAS19513_AATAAA_0.2,1.67E-07,0,MYH9_ENSG00000100345.23,29.9644274,1,4.40E-08,2.18E-07,MYH9_ENSG00000100345.23,0.750289776,0.750289776,0.750289776,0.601330942,0.601330942,0.601330942,-0.148958834,chr22,36281280,36281281,1361,-,ENSG00000100345.23,MYH9,UTR3
MYH9_ENSG00000100345.23,PAS19514_AATAAA_0.1,1.67E-07,0,MYH9_ENSG00000100345.23,29.9644274,1,4.40E-08,2.18E-07,MYH9_ENSG00000100345.23,0.249710224,0.249710224,0.249710224,0.398669058,0.398669058,0.398669058,0.148958834,chr22,36281645,36281646,143,-,ENSG00000100345.23,MYH9,UTR3
RNF14_ENSG00000013561.18,PAS5737_AATAAA_0.3,4.63E-08,6.79E-08,RNF14_ENSG00000013561.18,29.93569382,1,4.47E-08,2.21E-07,RNF14_ENSG00000013561.18,0.677298538,0.677298538,0.677298538,0.382896155,0.382896155,0.382896155,-0.294402383,chr5,141989184,141989185,40,+,ENSG00000013561.18,RNF14,UTR3
PTPDC1_ENSG00000158079.16,PAS9155_APA_0.2,1.70E-07,0,PTPDC1_ENSG00000158079.16,29.93015897,1,4.48E-08,2.21E-07,PTPDC1_ENSG00000158079.16,0.22195369,0.22195369,0.22195369,0.576212925,0.576212925,0.576212925,0.354259234,chr9,94108152,94108153,10,+,ENSG00000158079.16,PTPDC1,UTR3
PTPDC1_ENSG00000158079.16,PAS9156_AATAAA_0.25,1.70E-07,0,PTPDC1_ENSG00000158079.16,29.93015897,1,4.48E-08,2.21E-07,PTPDC1_ENSG00000158079.16,0.77804631,0.77804631,0.77804631,0.423787075,0.423787075,0.423787075,-0.354259234,chr9,94109851,94109852,81,+,ENSG00000158079.16,PTPDC1,UTR3
PSIP1_ENSG00000164985.15,PAS9440_AATAAA_0.3,4.21E-06,1.38E-07,PSIP1_ENSG00000164985.15,29.90224092,1,4.54E-08,2.24E-07,PSIP1_ENSG00000164985.15,0.241457644,0.241457644,0.241457644,0.382337842,0.382337842,0.382337842,0.140880198,chr9,15464575,15464576,44,-,ENSG00000164985.15,PSIP1,UTR3
CHD3_ENSG00000170004.19,PAS15821_AATAAA_0.15,1.72E-07,0,CHD3_ENSG00000170004.19,29.89787633,1,4.55E-08,2.25E-07,CHD3_ENSG00000170004.19,0.742091149,0.742091149,0.742091149,0.878728554,0.878728554,0.878728554,0.136637405,chr17,7912202,7912203,589,+,ENSG00000170004.19,CHD3,UTR3
CHD3_ENSG00000170004.19,PAS15822_APA_0.05,1.72E-07,0,CHD3_ENSG00000170004.19,29.89787633,1,4.55E-08,2.25E-07,CHD3_ENSG00000170004.19,0.257908851,0.257908851,0.257908851,0.121271446,0.121271446,0.121271446,-0.136637405,chr17,7912754,7912755,125,+,ENSG00000170004.19,CHD3,UTR3
AP1S2_ENSG00000182287.15,PAS19906_AATAAA_0.25,1.17E-07,6.96E-08,AP1S2_ENSG00000182287.15,29.88778945,1,4.58E-08,2.26E-07,AP1S2_ENSG00000182287.15,0.512152008,0.512152008,0.512152008,0.807738653,0.807738653,0.807738653,0.295586645,chrX,15826072,15826073,57,-,ENSG00000182287.15,AP1S2,UTR3
CLTC_ENSG00000141367.13,PAS16190_APA_0.35,1.01E-06,6.98E-08,CLTC_ENSG00000141367.13,29.88154166,1,4.59E-08,2.26E-07,CLTC_ENSG00000141367.13,0.015728901,0.015728901,0.015728901,0.064765432,0.064765432,0.064765432,0.049036531,chr17,59694012,59694013,32,+,ENSG00000141367.13,CLTC,UTR3
ZNF480_ENSG00000198464.14,PAS17819_AATAAA_0.45,1.75E-07,0,ZNF480_ENSG00000198464.14,29.8656699,1,4.63E-08,2.28E-07,ZNF480_ENSG00000198464.14,0.557776555,0.557776555,0.557776555,0.938882023,0.938882023,0.938882023,0.381105468,chr19,52321712,52321713,36,+,ENSG00000198464.14,ZNF480,UTR3
ZNF480_ENSG00000198464.14,PAS17820_AATAAA_0.4,1.75E-07,0,ZNF480_ENSG00000198464.14,29.8656699,1,4.63E-08,2.28E-07,ZNF480_ENSG00000198464.14,0.442223445,0.442223445,0.442223445,0.061117977,0.061117977,0.061117977,-0.381105468,chr19,52325918,52325919,10,+,ENSG00000198464.14,ZNF480,UTR3
CEP20_ENSG00000133393.13,PAS15489_AATAAA_0.2,1.76E-07,0,CEP20_ENSG00000133393.13,29.85229467,1,4.66E-08,2.29E-07,CEP20_ENSG00000133393.13,0.881811965,0.881811965,0.881811965,0.698262461,0.698262461,0.698262461,-0.183549505,chr16,15865719,15865720,130,-,ENSG00000133393.13,CEP20,UTR3
CEP20_ENSG00000133393.13,PAS15490_AATAAA_0.2,1.76E-07,0,CEP20_ENSG00000133393.13,29.85229467,1,4.66E-08,2.29E-07,CEP20_ENSG00000133393.13,0.118188035,0.118188035,0.118188035,0.301737539,0.301737539,0.301737539,0.183549505,chr16,15867269,15867270,36,-,ENSG00000133393.13,CEP20,UTR3
ATP2C1_ENSG00000017260.20,PAS3742_AATAAA_0.3,2.38E-15,2.13E-07,ATP2C1_ENSG00000017260.20,29.84678868,1,4.68E-08,2.30E-07,ATP2C1_ENSG00000017260.20,0.087833549,0.087833549,0.087833549,0.007504112,0.007504112,0.007504112,-0.080329437,chr3,131003106,131003107,17,+,ENSG00000017260.20,ATP2C1,UTR3
HNRNPDL_ENSG00000152795.18,PAS5161_AATAAA_0.45,4.31E-07,7.20E-08,HNRNPDL_ENSG00000152795.18,29.82345988,1,4.73E-08,2.32E-07,HNRNPDL_ENSG00000152795.18,0.126019158,0.126019158,0.126019158,0.040760372,0.040760372,0.040760372,-0.085258787,chr4,82423210,82423211,138,-,ENSG00000152795.18,HNRNPDL,UTR3
TRIM44_ENSG00000166326.7,PAS10983_AATAAA_0.15,4.95E-18,2.17E-07,TRIM44_ENSG00000166326.7,29.81070499,1,4.76E-08,2.34E-07,TRIM44_ENSG00000166326.7,0.253455908,0.253455908,0.253455908,0.146628887,0.146628887,0.146628887,-0.106827021,chr11,35811051,35811052,350,+,ENSG00000166326.7,TRIM44,UTR3
ADSS2_ENSG00000035687.10,PAS1997_ATTAAA_0.1,8.01E-38,7.25E-08,ADSS2_ENSG00000035687.10,29.8096196,1,4.77E-08,2.34E-07,ADSS2_ENSG00000035687.10,0.311943049,0.311943049,0.311943049,0.145660579,0.145660579,0.145660579,-0.166282471,chr1,244408494,244408495,63,-,ENSG00000035687.10,ADSS2,UTR3
HNRNPK_ENSG00000165119.22,PAS9540_AATAAA_0.2,1.81E-07,0,HNRNPK_ENSG00000165119.22,29.80194255,1,4.79E-08,2.34E-07,HNRNPK_ENSG00000165119.22,0.781638545,0.781638545,0.781638545,0.600616152,0.600616152,0.600616152,-0.181022393,chr9,83968178,83968179,270,-,ENSG00000165119.22,HNRNPK,UTR3
HNRNPK_ENSG00000165119.22,PAS9541_None_0.25,1.81E-07,0,HNRNPK_ENSG00000165119.22,29.80194255,1,4.79E-08,2.34E-07,HNRNPK_ENSG00000165119.22,0.218361455,0.218361455,0.218361455,0.399383848,0.399383848,0.399383848,0.181022393,chr9,83969141,83969142,16,-,ENSG00000165119.22,HNRNPK,UTR3
RILPL1_ENSG00000188026.13,PAS13142_APA_0.15,1.21E-06,7.33E-08,RILPL1_ENSG00000188026.13,29.78830205,1,4.82E-08,2.36E-07,RILPL1_ENSG00000188026.13,0.910437182,0.910437182,0.910437182,0.983374268,0.983374268,0.983374268,0.072937086,chr12,123472203,123472204,191,-,ENSG00000188026.13,RILPL1,UTR3
CCDC152_ENSG00000198865.10,PAS5427_APA_0.05,1.91E-07,0,CCDC152_ENSG00000198865.10,29.68979147,1,5.07E-08,2.48E-07,CCDC152_ENSG00000198865.10,0.494246227,0.494246227,0.494246227,0.748451189,0.748451189,0.748451189,0.254204962,chr5,42800365,42800366,19,+,ENSG00000198865.10,CCDC152,UTR3
CCDC152_ENSG00000198865.10,PAS5428_AATAAA_0.2,1.91E-07,0,CCDC152_ENSG00000198865.10,29.68979147,1,5.07E-08,2.48E-07,CCDC152_ENSG00000198865.10,0.505753773,0.505753773,0.505753773,0.251548811,0.251548811,0.251548811,-0.254204962,chr5,42802066,42802067,54,+,ENSG00000198865.10,CCDC152,UTR3
USP7_ENSG00000187555.17,PAS15465_APA_0.35,2.27E-10,1.55E-07,USP7_ENSG00000187555.17,29.67993824,1,5.10E-08,2.49E-07,USP7_ENSG00000187555.17,0.290761606,0.290761606,0.290761606,0.476842599,0.476842599,0.476842599,0.186080993,chr16,8893795,8893796,81,-,ENSG00000187555.17,USP7,UTR3
OSGIN2_ENSG00000164823.11,PAS8365_AATAAA_0.35,1.75E-08,2.38E-07,OSGIN2_ENSG00000164823.11,29.63074345,1,5.23E-08,2.55E-07,OSGIN2_ENSG00000164823.11,0.630681253,0.630681253,0.630681253,0.431984106,0.431984106,0.431984106,-0.198697147,chr8,89927344,89927345,19,+,ENSG00000164823.11,OSGIN2,UTR3
SSR1_ENSG00000124783.14,PAS6875_ATTAAA_0.35,6.54E-23,3.22E-07,SSR1_ENSG00000124783.14,29.60607711,1,5.29E-08,2.58E-07,SSR1_ENSG00000124783.14,0.189454819,0.189454819,0.189454819,0.079638936,0.079638936,0.079638936,-0.109815884,chr6,7281143,7281144,115,-,ENSG00000124783.14,SSR1,UTR3
TBC1D9_ENSG00000109436.8,PAS5274_AATAAA_0.25,2.00E-07,0,TBC1D9_ENSG00000109436.8,29.59634811,1,5.32E-08,2.59E-07,TBC1D9_ENSG00000109436.8,0.610819692,0.610819692,0.610819692,0.158044254,0.158044254,0.158044254,-0.452775438,chr4,140620784,140620785,24,-,ENSG00000109436.8,TBC1D9,UTR3
TBC1D9_ENSG00000109436.8,PAS5275_ATTAAA_0.15,2.00E-07,0,TBC1D9_ENSG00000109436.8,29.59634811,1,5.32E-08,2.59E-07,TBC1D9_ENSG00000109436.8,0.389180308,0.389180308,0.389180308,0.841955746,0.841955746,0.841955746,0.452775438,chr4,140622081,140622082,51,-,ENSG00000109436.8,TBC1D9,UTR3
DYM_ENSG00000141627.14,PAS17223_AATAAA_0.3,2.05E-07,0,DYM_ENSG00000141627.14,29.54906446,1,5.45E-08,2.66E-07,DYM_ENSG00000141627.14,0.233628965,0.233628965,0.233628965,0.046191427,0.046191427,0.046191427,-0.187437538,chr18,49041474,49041475,62,-,ENSG00000141627.14,DYM,UTR3
DYM_ENSG00000141627.14,PAS17224_AATAAA_0.25,2.05E-07,0,DYM_ENSG00000141627.14,29.54906446,1,5.45E-08,2.66E-07,DYM_ENSG00000141627.14,0.766371035,0.766371035,0.766371035,0.953808573,0.953808573,0.953808573,0.187437538,chr18,49043803,49043804,125,-,ENSG00000141627.14,DYM,UTR3
GTF3C4_ENSG00000125484.12,PAS9353_ATTAAA_0.15,1.33E-06,1.67E-07,GTF3C4_ENSG00000125484.12,29.53960524,1,5.48E-08,2.67E-07,GTF3C4_ENSG00000125484.12,0.110241547,0.110241547,0.110241547,0.34246234,0.34246234,0.34246234,0.232220793,chr9,132689436,132689437,29,+,ENSG00000125484.12,GTF3C4,UTR3
RPL7_ENSG00000147604.14,PAS8732_APA_0.05,2.14E-07,0,RPL7_ENSG00000147604.14,29.45889555,1,5.71E-08,2.78E-07,RPL7_ENSG00000147604.14,0.269854354,0.269854354,0.269854354,0.046997372,0.046997372,0.046997372,-0.222856982,chr8,73290262,73290263,16,-,ENSG00000147604.14,RPL7,UTR3
RPL7_ENSG00000147604.14,PAS8733_AATAAA_0.15,2.14E-07,0,RPL7_ENSG00000147604.14,29.45889555,1,5.71E-08,2.78E-07,RPL7_ENSG00000147604.14,0.730145646,0.730145646,0.730145646,0.953002628,0.953002628,0.953002628,0.222856982,chr8,73290637,73290638,95,-,ENSG00000147604.14,RPL7,UTR3
ANGEL2_ENSG00000174606.14,PAS1891_APA_0.35,1.28E-06,8.79E-08,ANGEL2_ENSG00000174606.14,29.43499087,1,5.78E-08,2.81E-07,ANGEL2_ENSG00000174606.14,0.18574513,0.18574513,0.18574513,0.544652433,0.544652433,0.544652433,0.358907303,chr1,212994760,212994761,33,-,ENSG00000174606.14,ANGEL2,UTR3
EIF1AX_ENSG00000173674.11,PAS19918_AATAAA_0.45,1.78E-16,1.76E-07,EIF1AX_ENSG00000173674.11,29.42941157,1,5.80E-08,2.82E-07,EIF1AX_ENSG00000173674.11,0.21604813,0.21604813,0.21604813,0.043528789,0.043528789,0.043528789,-0.172519341,chrX,20124526,20124527,41,-,ENSG00000173674.11,EIF1AX,UTR3
KRAS_ENSG00000133703.14,PAS12635_APA_0.1,1.73E-11,2.68E-07,KRAS_ENSG00000133703.14,29.40187617,1,5.88E-08,2.85E-07,KRAS_ENSG00000133703.14,0.066429886,0.066429886,0.066429886,0.177148186,0.177148186,0.177148186,0.1107183,chr12,25209442,25209443,33,-,ENSG00000133703.14,KRAS,UTR3
GABARAPL2_ENSG00000034713.8,PAS15323_APA_0.1,2.23E-07,0,GABARAPL2_ENSG00000034713.8,29.37387639,1,5.97E-08,2.89E-07,GABARAPL2_ENSG00000034713.8,0.087037132,0.087037132,0.087037132,0.23386919,0.23386919,0.23386919,0.146832059,chr16,75577548,75577549,14,+,ENSG00000034713.8,GABARAPL2,UTR3
GABARAPL2_ENSG00000034713.8,PAS15324_AATAAA_0.15,2.23E-07,0,GABARAPL2_ENSG00000034713.8,29.37387639,1,5.97E-08,2.89E-07,GABARAPL2_ENSG00000034713.8,0.912962868,0.912962868,0.912962868,0.76613081,0.76613081,0.76613081,-0.146832059,chr16,75577879,75577880,850,+,ENSG00000034713.8,GABARAPL2,UTR3
USP7_ENSG00000187555.17,PAS15462_ATTAAA_0.35,2.27E-10,1.83E-07,USP7_ENSG00000187555.17,29.36176727,1,6.01E-08,2.91E-07,USP7_ENSG00000187555.17,0.201776792,0.201776792,0.201776792,0.072108702,0.072108702,0.072108702,-0.12966809,chr16,8892099,8892100,169,-,ENSG00000187555.17,USP7,UTR3
MIA2_ENSG00000150527.18,PAS13612_AATAAA_0.4,2.25E-07,0,MIA2_ENSG00000150527.18,29.35859497,1,6.01E-08,2.91E-07,MIA2_ENSG00000150527.18,0.280070242,0.280070242,0.280070242,0.589454553,0.589454553,0.589454553,0.30938431,chr14,39350420,39350421,36,+,ENSG00000150527.18,MIA2,UTR3
MIA2_ENSG00000150527.18,PAS13613_AATAAA_0.3,2.25E-07,0,MIA2_ENSG00000150527.18,29.35859497,1,6.01E-08,2.91E-07,MIA2_ENSG00000150527.18,0.719929758,0.719929758,0.719929758,0.410545447,0.410545447,0.410545447,-0.30938431,chr14,39350691,39350692,33,+,ENSG00000150527.18,MIA2,UTR3
AMOTL1_ENSG00000166025.18,PAS11241_APA_0.25,2.26E-07,0,AMOTL1_ENSG00000166025.18,29.34194611,1,6.07E-08,2.93E-07,AMOTL1_ENSG00000166025.18,0.362687564,0.362687564,0.362687564,0.761950603,0.761950603,0.761950603,0.399263039,chr11,94871140,94871141,23,+,ENSG00000166025.18,AMOTL1,UTR3
AMOTL1_ENSG00000166025.18,PAS11242_AATAAA_0.25,2.26E-07,0,AMOTL1_ENSG00000166025.18,29.34194611,1,6.07E-08,2.93E-07,AMOTL1_ENSG00000166025.18,0.637312436,0.637312436,0.637312436,0.238049397,0.238049397,0.238049397,-0.399263039,chr11,94876663,94876664,37,+,ENSG00000166025.18,AMOTL1,UTR3
PCGF2_ENSG00000277258.5,PAS16600_AATAAA_0.1,2.33E-07,0,PCGF2_ENSG00000277258.5,29.28138208,1,6.26E-08,3.02E-07,PCGF2_ENSG00000277258.5,0.687790551,0.687790551,0.687790551,0.359384595,0.359384595,0.359384595,-0.328405956,chr17,38733897,38733898,224,-,ENSG00000277258.5,PCGF2,UTR3
PCGF2_ENSG00000277258.5,PAS16601_AATAAA_0.15,2.33E-07,0,PCGF2_ENSG00000277258.5,29.28138208,1,6.26E-08,3.02E-07,PCGF2_ENSG00000277258.5,0.312209449,0.312209449,0.312209449,0.640615405,0.640615405,0.640615405,0.328405956,chr17,38734864,38734865,36,-,ENSG00000277258.5,PCGF2,UTR3
DNAJA1_ENSG00000086061.16,PAS9073_APA_0.25,8.71E-16,9.70E-08,DNAJA1_ENSG00000086061.16,29.24387948,1,6.38E-08,3.08E-07,DNAJA1_ENSG00000086061.16,0.108887661,0.108887661,0.108887661,0.032023153,0.032023153,0.032023153,-0.076864508,chr9,33039904,33039905,42,+,ENSG00000086061.16,DNAJA1,UTR3
PTP4A1_ENSG00000112245.13,PAS6649_ATTAAA_0.4,8.51E-09,2.03E-07,PTP4A1_ENSG00000112245.13,29.15954967,1,6.67E-08,3.21E-07,PTP4A1_ENSG00000112245.13,0.144589791,0.144589791,0.144589791,0.063300944,0.063300944,0.063300944,-0.081288847,chr6,63583376,63583377,83,+,ENSG00000112245.13,PTP4A1,UTR3
TCEAL8_ENSG00000180964.17,PAS20044_AATAAA_0.35,2.50E-07,0,TCEAL8_ENSG00000180964.17,29.13550846,1,6.75E-08,3.25E-07,TCEAL8_ENSG00000180964.17,0.854780968,0.854780968,0.854780968,0.679652597,0.679652597,0.679652597,-0.175128371,chrX,103252995,103252996,175,-,ENSG00000180964.17,TCEAL8,UTR3
