gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,ctrl_DMSO_1,ctrl_DMSO_2,ctrl_DMSO_3,ELAVL1_DMSO_1,ELAVL1_DMSO_2,ELAVL1_DMSO_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
HAPSTR1_ENSG00000182831.12,PAS15059_ATTAAA_0.2,1.59E-06,1,HAPSTR1_ENSG00000182831.12,3.292449508,1,0.069599119,0.269907985,HAPSTR1_ENSG00000182831.12,0.022712148,0.022712148,0.022712148,0.049972136,0.049972136,0.049972136,0.027259988,chr16,9106760,9106761,13,+,ENSG00000182831.12,HAPSTR1,UTR3
RPSAP58_ENSG00000288920.1,PAS17547_AATAAA_0.35,0.243518256,NA,RPSAP58_ENSG00000288920.1,3.293463477,1,0.069556157,0.269907985,RPSAP58_ENSG00000288920.1,0.994967449,0.994967449,0.994967449,0.998616851,0.998616851,0.998616851,0.003649403,chr19,23828134,23828135,2870,+,ENSG00000288920.1,RPSAP58,UTR3
RPSAP58_ENSG00000288920.1,PAS17548_ATTAAA_0.1,0.243518256,NA,RPSAP58_ENSG00000288920.1,3.293463477,1,0.069556157,0.269907985,RPSAP58_ENSG00000288920.1,0.005032551,0.005032551,0.005032551,0.001383149,0.001383149,0.001383149,-0.003649403,chr19,23828866,23828867,14,+,ENSG00000288920.1,RPSAP58,UTR3
ARHGAP35_ENSG00000160007.20,PAS17749_AATAAA_0.2,0.441024072,NA,ARHGAP35_ENSG00000160007.20,3.294655271,1,0.069505696,0.269907985,ARHGAP35_ENSG00000160007.20,0.387221982,0.387221982,0.387221982,0.451577686,0.451577686,0.451577686,0.064355704,chr19,47004557,47004558,37,+,ENSG00000160007.20,ARHGAP35,UTR3
UBA5_ENSG00000081307.15,PAS3753_AATAAA_0.45,0.259565466,NA,UBA5_ENSG00000081307.15,3.292904349,1,0.069579844,0.269907985,UBA5_ENSG00000081307.15,0.094810677,0.094810677,0.094810677,0.045323444,0.045323444,0.045323444,-0.049487232,chr3,132677776,132677777,10,+,ENSG00000081307.15,UBA5,UTR3
PPIA_ENSG00000196262.15,PAS7505_AATAAA_0.2,0.243518256,NA,PPIA_ENSG00000196262.15,3.29597306,1,0.069449947,0.269907985,PPIA_ENSG00000196262.15,0.934068115,0.934068115,0.934068115,0.949192084,0.949192084,0.949192084,0.015123969,chr7,44801632,44801633,2249,+,ENSG00000196262.15,PPIA,UTR3
PPIA_ENSG00000196262.15,PAS7506_AATAAA_0.2,0.243518256,NA,PPIA_ENSG00000196262.15,3.29597306,1,0.069449947,0.269907985,PPIA_ENSG00000196262.15,0.065931885,0.065931885,0.065931885,0.050807916,0.050807916,0.050807916,-0.015123969,chr7,44803115,44803116,246,+,ENSG00000196262.15,PPIA,UTR3
PRDM4_ENSG00000110851.12,PAS12984_ATTAAA_0.35,0.243705368,NA,PRDM4_ENSG00000110851.12,3.289571949,1,0.069721196,0.270128949,PRDM4_ENSG00000110851.12,0.527616427,0.527616427,0.527616427,0.454315684,0.454315684,0.454315684,-0.073300743,chr12,107732876,107732877,43,-,ENSG00000110851.12,PRDM4,UTR3
PRDM4_ENSG00000110851.12,PAS12985_AATAAA_0.4,0.243705368,NA,PRDM4_ENSG00000110851.12,3.289571949,1,0.069721196,0.270128949,PRDM4_ENSG00000110851.12,0.472383573,0.472383573,0.472383573,0.545684316,0.545684316,0.545684316,0.073300743,chr12,107734192,107734193,10,-,ENSG00000110851.12,PRDM4,UTR3
DYNC1LI2_ENSG00000135720.13,PAS15618_AATAAA_0.15,0.243856466,NA,DYNC1LI2_ENSG00000135720.13,3.284428166,1,0.069939988,0.270723861,DYNC1LI2_ENSG00000135720.13,0.480690391,0.480690391,0.480690391,0.427659515,0.427659515,0.427659515,-0.053030876,chr16,66720896,66720897,357,-,ENSG00000135720.13,DYNC1LI2,UTR3
DYNC1LI2_ENSG00000135720.13,PAS15619_None_0.1,0.243856466,NA,DYNC1LI2_ENSG00000135720.13,3.284428166,1,0.069939988,0.270723861,DYNC1LI2_ENSG00000135720.13,0.519309609,0.519309609,0.519309609,0.572340485,0.572340485,0.572340485,0.053030876,chr16,66723580,66723581,26,-,ENSG00000135720.13,DYNC1LI2,UTR3
ACOX1_ENSG00000161533.12,PAS16888_AATAAA_0.45,0.051307543,NA,ACOX1_ENSG00000161533.12,3.276298215,1,0.070287296,0.271705523,ACOX1_ENSG00000161533.12,0.540060161,0.540060161,0.540060161,0.415312154,0.415312154,0.415312154,-0.124748007,chr17,75941512,75941513,35,-,ENSG00000161533.12,ACOX1,UTR3
RAB11FIP1_ENSG00000156675.16,PAS8637_AATAAA_0.25,0.244945827,NA,RAB11FIP1_ENSG00000156675.16,3.275428659,1,0.070324553,0.271705523,RAB11FIP1_ENSG00000156675.16,0.90613199,0.90613199,0.90613199,0.846048225,0.846048225,0.846048225,-0.060083765,chr8,37858951,37858952,235,-,ENSG00000156675.16,RAB11FIP1,UTR3
RAB11FIP1_ENSG00000156675.16,PAS8638_APA_0.35,0.244945827,NA,RAB11FIP1_ENSG00000156675.16,3.275428659,1,0.070324553,0.271705523,RAB11FIP1_ENSG00000156675.16,0.09386801,0.09386801,0.09386801,0.153951775,0.153951775,0.153951775,0.060083765,chr8,37860673,37860674,24,-,ENSG00000156675.16,RAB11FIP1,UTR3
VCP_ENSG00000165280.18,PAS9485_AATAAA_0.3,0.04530385,0.540151165,VCP_ENSG00000165280.18,3.275946572,1,0.07030236,0.271705523,VCP_ENSG00000165280.18,0.391482772,0.391482772,0.391482772,0.32705727,0.32705727,0.32705727,-0.064425502,chr9,35056906,35056907,296,-,ENSG00000165280.18,VCP,UTR3
USP47_ENSG00000170242.19,PAS10894_AATAAA_0.15,0.041680197,1,USP47_ENSG00000170242.19,3.266455117,1,0.070710264,0.272434764,USP47_ENSG00000170242.19,0.070680643,0.070680643,0.070680643,0.03573705,0.03573705,0.03573705,-0.034943594,chr11,11957514,11957515,23,+,ENSG00000170242.19,USP47,UTR3
MYEF2_ENSG00000104177.19,PAS14694_AATAAA_0.2,0.076591906,NA,MYEF2_ENSG00000104177.19,3.267002751,1,0.07068666,0.272434764,MYEF2_ENSG00000104177.19,0.137225829,0.137225829,0.137225829,0.083367812,0.083367812,0.083367812,-0.053858018,chr15,48162231,48162232,19,-,ENSG00000104177.19,MYEF2,UTR3
ATG4C_ENSG00000125703.15,PAS362_AATAAA_0.1,0.245726142,NA,ATG4C_ENSG00000125703.15,3.266848719,1,0.070693298,0.272434764,ATG4C_ENSG00000125703.15,0.678300794,0.678300794,0.678300794,0.829543882,0.829543882,0.829543882,0.151243089,chr1,62864368,62864369,30,+,ENSG00000125703.15,ATG4C,UTR3
ATG4C_ENSG00000125703.15,PAS363_AATAAA_0.25,0.245726142,NA,ATG4C_ENSG00000125703.15,3.266848719,1,0.070693298,0.272434764,ATG4C_ENSG00000125703.15,0.321699206,0.321699206,0.321699206,0.170456118,0.170456118,0.170456118,-0.151243089,chr1,62865149,62865150,14,+,ENSG00000125703.15,ATG4C,UTR3
RPL30_ENSG00000156482.11,PAS8825_AATAAA_0.4,0.245726142,NA,RPL30_ENSG00000156482.11,3.267903729,1,0.070647845,0.272434764,RPL30_ENSG00000156482.11,0.99947032,0.99947032,0.99947032,0.998664641,0.998664641,0.998664641,-8.06E-04,chr8,98041725,98041726,19978,-,ENSG00000156482.11,RPL30,UTR3
RPL30_ENSG00000156482.11,PAS8826_None_0.05,0.245726142,NA,RPL30_ENSG00000156482.11,3.267903729,1,0.070647845,0.272434764,RPL30_ENSG00000156482.11,5.30E-04,5.30E-04,5.30E-04,0.001335359,0.001335359,0.001335359,8.06E-04,chr8,98044654,98044655,11,-,ENSG00000156482.11,RPL30,UTR3
TLE1_ENSG00000196781.16,PAS9530_APA_0.1,0.245921845,NA,TLE1_ENSG00000196781.16,3.263865024,1,0.070822015,0.272612201,TLE1_ENSG00000196781.16,0.651383533,0.651383533,0.651383533,0.796002682,0.796002682,0.796002682,0.14461915,chr9,81583684,81583685,23,-,ENSG00000196781.16,TLE1,UTR3
TLE1_ENSG00000196781.16,PAS9531_AATAAA_0.1,0.245921845,NA,TLE1_ENSG00000196781.16,3.263865024,1,0.070822015,0.272612201,TLE1_ENSG00000196781.16,0.348616467,0.348616467,0.348616467,0.203997318,0.203997318,0.203997318,-0.14461915,chr9,81633468,81633469,19,-,ENSG00000196781.16,TLE1,UTR3
HDAC9_ENSG00000048052.25,PAS7416_AATAAA_0.2,0.24605004,NA,HDAC9_ENSG00000048052.25,3.261334331,1,0.070931387,0.272653811,HDAC9_ENSG00000048052.25,0.898600632,0.898600632,0.898600632,0.830045455,0.830045455,0.830045455,-0.068555176,chr7,18668841,18668842,90,+,ENSG00000048052.25,HDAC9,UTR3
HDAC9_ENSG00000048052.25,PAS7417_AATAAA_0.25,0.24605004,NA,HDAC9_ENSG00000048052.25,3.261334331,1,0.070931387,0.272653811,HDAC9_ENSG00000048052.25,0.101399368,0.101399368,0.101399368,0.169954545,0.169954545,0.169954545,0.068555176,chr7,19002411,19002412,13,+,ENSG00000048052.25,HDAC9,UTR3
STAU2_ENSG00000040341.18,PAS8736_AATAAA_0.4,1.32E-08,1,STAU2_ENSG00000040341.18,3.261480172,1,0.070925079,0.272653811,STAU2_ENSG00000040341.18,0.09114319,0.09114319,0.09114319,0.123674437,0.123674437,0.123674437,0.032531247,chr8,73421171,73421172,57,-,ENSG00000040341.18,STAU2,UTR3
FBXO21_ENSG00000135108.16,PAS13047_None_0.25,0.436824875,NA,FBXO21_ENSG00000135108.16,3.257973019,1,0.071076935,0.273086799,FBXO21_ENSG00000135108.16,0.028640953,0.028640953,0.028640953,0.013394582,0.013394582,0.013394582,-0.015246371,chr12,117143490,117143491,16,-,ENSG00000135108.16,FBXO21,UTR3
CLEC2B_ENSG00000110852.5,PAS12591_AATAAA_0.25,0.246982217,NA,CLEC2B_ENSG00000110852.5,3.252272291,1,0.071324516,0.27378453,CLEC2B_ENSG00000110852.5,0.035717104,0.035717104,0.035717104,0.081131903,0.081131903,0.081131903,0.045414798,chr12,9852372,9852373,17,-,ENSG00000110852.5,CLEC2B,UTR3
CLEC2B_ENSG00000110852.5,PAS12592_ATTAAA_0.15,0.246982217,NA,CLEC2B_ENSG00000110852.5,3.252272291,1,0.071324516,0.27378453,CLEC2B_ENSG00000110852.5,0.964282896,0.964282896,0.964282896,0.918868097,0.918868097,0.918868097,-0.045414798,chr12,9853207,9853208,154,-,ENSG00000110852.5,CLEC2B,UTR3
AURKA_ENSG00000087586.18,PAS18987_AATAAA_0.15,0.246982217,NA,AURKA_ENSG00000087586.18,3.250118432,1,0.071418297,0.27389115,AURKA_ENSG00000087586.18,0.82490623,0.82490623,0.82490623,0.886695744,0.886695744,0.886695744,0.061789514,chr20,56369389,56369390,361,-,ENSG00000087586.18,AURKA,UTR3
AURKA_ENSG00000087586.18,PAS18988_AATAAA_0.15,0.246982217,NA,AURKA_ENSG00000087586.18,3.250118432,1,0.071418297,0.27389115,AURKA_ENSG00000087586.18,0.17509377,0.17509377,0.17509377,0.113304256,0.113304256,0.113304256,-0.061789514,chr20,56369667,56369668,34,-,ENSG00000087586.18,AURKA,UTR3
NUDT12_ENSG00000112874.10,PAS6090_ATTAAA_0.05,0.247749371,NA,NUDT12_ENSG00000112874.10,3.243367835,1,0.071713084,0.27476772,NUDT12_ENSG00000112874.10,0.579268843,0.579268843,0.579268843,0.387096656,0.387096656,0.387096656,-0.192172187,chr5,103548855,103548856,32,-,ENSG00000112874.10,NUDT12,UTR3
NUDT12_ENSG00000112874.10,PAS6091_AATAAA_0.4,0.247749371,NA,NUDT12_ENSG00000112874.10,3.243367835,1,0.071713084,0.27476772,NUDT12_ENSG00000112874.10,0.420731157,0.420731157,0.420731157,0.612903344,0.612903344,0.612903344,0.192172187,chr5,103550856,103550857,44,-,ENSG00000112874.10,NUDT12,UTR3
CLIP4_ENSG00000115295.21,PAS2109_AATAAA_0.1,0.018961635,1,CLIP4_ENSG00000115295.21,3.23959896,1,0.071878231,0.27527339,CLIP4_ENSG00000115295.21,0.016358564,0.016358564,0.016358564,0.005170405,0.005170405,0.005170405,-0.011188159,chr2,29167875,29167876,16,+,ENSG00000115295.21,CLIP4,UTR3
ARL14EP_ENSG00000152219.5,PAS10947_AATAAA_0.4,0.3366945,NA,ARL14EP_ENSG00000152219.5,3.238173081,1,0.071940817,0.275385997,ARL14EP_ENSG00000152219.5,0.439898939,0.439898939,0.439898939,0.621966255,0.621966255,0.621966255,0.182067317,chr11,30336805,30336806,146,+,ENSG00000152219.5,ARL14EP,UTR3
C12orf73_ENSG00000204954.10,PAS12971_ATTAAA_0.35,0.24845145,NA,C12orf73_ENSG00000204954.10,3.233069289,1,0.072165318,0.275609744,C12orf73_ENSG00000204954.10,0.214156706,0.214156706,0.214156706,0.134461286,0.134461286,0.134461286,-0.07969542,chr12,103950744,103950745,20,-,ENSG00000204954.10,C12orf73,UTR3
C12orf73_ENSG00000204954.10,PAS12972_APA_0.2,0.24845145,NA,C12orf73_ENSG00000204954.10,3.233069289,1,0.072165318,0.275609744,C12orf73_ENSG00000204954.10,0.785843294,0.785843294,0.785843294,0.865538714,0.865538714,0.865538714,0.07969542,chr12,103951253,103951254,39,-,ENSG00000204954.10,C12orf73,UTR3
NDC1_ENSG00000058804.12,PAS1346_AATAAA_0.45,0.24845145,NA,NDC1_ENSG00000058804.12,3.234261605,1,0.072112804,0.275609744,NDC1_ENSG00000058804.12,0.568362976,0.568362976,0.568362976,0.453416898,0.453416898,0.453416898,-0.114946078,chr1,53765474,53765475,31,-,ENSG00000058804.12,NDC1,UTR3
NDC1_ENSG00000058804.12,PAS1347_AATAAA_0.35,0.24845145,NA,NDC1_ENSG00000058804.12,3.234261605,1,0.072112804,0.275609744,NDC1_ENSG00000058804.12,0.431637024,0.431637024,0.431637024,0.546583102,0.546583102,0.546583102,0.114946078,chr1,53767720,53767721,83,-,ENSG00000058804.12,NDC1,UTR3
RAD23B_ENSG00000119318.13,PAS9220_APA_0.15,0.008363342,1,RAD23B_ENSG00000119318.13,3.235203814,1,0.072071335,0.275609744,RAD23B_ENSG00000119318.13,0.017080863,0.017080863,0.017080863,0.026811856,0.026811856,0.026811856,0.009730992,chr9,107329890,107329891,66,+,ENSG00000119318.13,RAD23B,UTR3
CREBZF_ENSG00000137504.15,PAS11743_APA_0.25,0.322964634,NA,CREBZF_ENSG00000137504.15,3.22700618,1,0.072432993,0.276162806,CREBZF_ENSG00000137504.15,0.042300691,0.042300691,0.042300691,0.093979993,0.093979993,0.093979993,0.051679301,chr11,85660325,85660326,10,-,ENSG00000137504.15,CREBZF,UTR3
SERINC3_ENSG00000132824.14,PAS18931_None_0.25,0.012559171,1,SERINC3_ENSG00000132824.14,3.227566544,1,0.07240821,0.276162806,SERINC3_ENSG00000132824.14,0.399619507,0.399619507,0.399619507,0.446597102,0.446597102,0.446597102,0.046977595,chr20,44499885,44499886,22,-,ENSG00000132824.14,SERINC3,UTR3
ATP2C1_ENSG00000017260.20,PAS3743_AATAAA_0.4,0.15116607,NA,ATP2C1_ENSG00000017260.20,3.226774611,1,0.072443238,0.276162806,ATP2C1_ENSG00000017260.20,0.264434387,0.264434387,0.264434387,0.205577511,0.205577511,0.205577511,-0.058856876,chr3,131016372,131016373,63,+,ENSG00000017260.20,ATP2C1,UTR3
ATG12_ENSG00000145782.13,PAS6119_AATAAA_0.15,0.466147032,NA,ATG12_ENSG00000145782.13,3.227326668,1,0.072418818,0.276162806,ATG12_ENSG00000145782.13,0.272667044,0.272667044,0.272667044,0.188447945,0.188447945,0.188447945,-0.084219099,chr5,115830342,115830343,38,-,ENSG00000145782.13,ATG12,UTR3
PARD3_ENSG00000148498.17,PAS10480_AATAAA_0.25,0.243856466,NA,PARD3_ENSG00000148498.17,3.224441536,1,0.072546538,0.276429622,PARD3_ENSG00000148498.17,0.148821057,0.148821057,0.148821057,0.208410451,0.208410451,0.208410451,0.059589395,chr10,34111116,34111117,75,-,ENSG00000148498.17,PARD3,UTR3
ANKRD26_ENSG00000107890.17,PAS10437_APA_0.3,0.457127434,NA,ANKRD26_ENSG00000107890.17,3.220640452,1,0.072715175,0.276945037,ANKRD26_ENSG00000107890.17,0.163516592,0.163516592,0.163516592,0.098508778,0.098508778,0.098508778,-0.065007814,chr10,27022555,27022556,42,-,ENSG00000107890.17,ANKRD26,UTR3
SUDS3_ENSG00000111707.12,PAS12397_AATAAA_0.25,0.414808857,NA,SUDS3_ENSG00000111707.12,3.210764885,1,0.073155277,0.278423573,SUDS3_ENSG00000111707.12,0.695196827,0.695196827,0.695196827,0.584687437,0.584687437,0.584687437,-0.11050939,chr12,118417723,118417724,77,+,ENSG00000111707.12,SUDS3,UTR3
ATPAF1_ENSG00000123472.13,PAS1316_AATAAA_0.3,0.250537164,NA,ATPAF1_ENSG00000123472.13,3.206883575,1,0.073329029,0.278423573,ATPAF1_ENSG00000123472.13,0.183888102,0.183888102,0.183888102,0.121399946,0.121399946,0.121399946,-0.062488156,chr1,46632740,46632741,67,-,ENSG00000123472.13,ATPAF1,UTR3
ATPAF1_ENSG00000123472.13,PAS1317_AATAAA_0.25,0.250537164,NA,ATPAF1_ENSG00000123472.13,3.206883575,1,0.073329029,0.278423573,ATPAF1_ENSG00000123472.13,0.816111898,0.816111898,0.816111898,0.878600054,0.878600054,0.878600054,0.062488156,chr1,46635046,46635047,56,-,ENSG00000123472.13,ATPAF1,UTR3
PIGH_ENSG00000100564.9,PAS14071_AATAAA_0.2,0.250537164,NA,PIGH_ENSG00000100564.9,3.205182402,1,0.073405323,0.278423573,PIGH_ENSG00000100564.9,0.449367534,0.449367534,0.449367534,0.563496335,0.563496335,0.563496335,0.1141288,chr14,67589312,67589313,122,-,ENSG00000100564.9,PIGH,UTR3
PIGH_ENSG00000100564.9,PAS14072_AATAAA_0.25,0.250537164,NA,PIGH_ENSG00000100564.9,3.205182402,1,0.073405323,0.278423573,PIGH_ENSG00000100564.9,0.550632466,0.550632466,0.550632466,0.436503665,0.436503665,0.436503665,-0.1141288,chr14,67589539,67589540,39,-,ENSG00000100564.9,PIGH,UTR3
ARHGAP27_ENSG00000159314.13,PAS16695_AATAAA_0.25,0.250537164,NA,ARHGAP27_ENSG00000159314.13,3.206937879,1,0.073326595,0.278423573,ARHGAP27_ENSG00000159314.13,0.853714183,0.853714183,0.853714183,0.92050899,0.92050899,0.92050899,0.066794807,chr17,45393908,45393909,76,-,ENSG00000159314.13,ARHGAP27,UTR3
ARHGAP27_ENSG00000159314.13,PAS16696_None_0.15,0.250537164,NA,ARHGAP27_ENSG00000159314.13,3.206937879,1,0.073326595,0.278423573,ARHGAP27_ENSG00000159314.13,0.146285817,0.146285817,0.146285817,0.07949101,0.07949101,0.07949101,-0.066794807,chr17,45429352,45429353,13,-,ENSG00000159314.13,ARHGAP27,UTR3
PBX3_ENSG00000167081.18,PAS9279_AATAAA_0.25,0.250537164,NA,PBX3_ENSG00000167081.18,3.206619576,1,0.073340863,0.278423573,PBX3_ENSG00000167081.18,0.196409774,0.196409774,0.196409774,0.278438306,0.278438306,0.278438306,0.082028532,chr9,125966409,125966410,26,+,ENSG00000167081.18,PBX3,UTR3
PBX3_ENSG00000167081.18,PAS9280_AATAAA_0.25,0.250537164,NA,PBX3_ENSG00000167081.18,3.206619576,1,0.073340863,0.278423573,PBX3_ENSG00000167081.18,0.803590226,0.803590226,0.803590226,0.721561694,0.721561694,0.721561694,-0.082028532,chr9,125967373,125967374,154,+,ENSG00000167081.18,PBX3,UTR3
LIG3_ENSG00000005156.12,PAS15959_APA_0.05,0.389308539,NA,LIG3_ENSG00000005156.12,3.199848602,1,0.073645087,0.279171936,LIG3_ENSG00000005156.12,0.225343217,0.225343217,0.225343217,0.138544483,0.138544483,0.138544483,-0.086798734,chr17,35005063,35005064,39,+,ENSG00000005156.12,LIG3,UTR3
HNRNPU_ENSG00000153187.21,PAS2005_ATTAAA_0.3,9.48E-06,1,HNRNPU_ENSG00000153187.21,3.198604266,1,0.073701143,0.279171936,HNRNPU_ENSG00000153187.21,0.554540111,0.554540111,0.554540111,0.527804831,0.527804831,0.527804831,-0.026735279,chr1,244853660,244853661,407,-,ENSG00000153187.21,HNRNPU,UTR3
RPL37_ENSG00000145592.14,PAS5955_AATAAA_0.35,0.048900076,0.566283337,RPL37_ENSG00000145592.14,3.198551,1,0.073703544,0.279171936,RPL37_ENSG00000145592.14,0.011586388,0.011586388,0.011586388,0.009151428,0.009151428,0.009151428,-0.00243496,chr5,40825264,40825265,114,-,ENSG00000145592.14,RPL37,UTR3
PMPCA_ENSG00000165688.14,PAS9379_AATAAA_0.1,0.25181168,NA,PMPCA_ENSG00000165688.14,3.195240747,1,0.073852896,0.279482526,PMPCA_ENSG00000165688.14,0.992419014,0.992419014,0.992419014,0.977366009,0.977366009,0.977366009,-0.015053005,chr9,136423759,136423760,1267,+,ENSG00000165688.14,PMPCA,UTR3
PMPCA_ENSG00000165688.14,PAS9380_AATAAA_0.3,0.25181168,NA,PMPCA_ENSG00000165688.14,3.195240747,1,0.073852896,0.279482526,PMPCA_ENSG00000165688.14,0.007580986,0.007580986,0.007580986,0.022633991,0.022633991,0.022633991,0.015053005,chr9,136428003,136428004,12,+,ENSG00000165688.14,PMPCA,UTR3
HERC4_ENSG00000148634.16,PAS10532_AATAAA_0.25,3.74E-11,0.56800028,HERC4_ENSG00000148634.16,3.193600742,1,0.073927009,0.279635484,HERC4_ENSG00000148634.16,0.076459346,0.076459346,0.076459346,0.044561603,0.044561603,0.044561603,-0.031897743,chr10,67921907,67921909,11,-,ENSG00000148634.16,HERC4,UTR3
CCSER2_ENSG00000107771.17,PAS10089_AATAAA_0.4,0.253522086,NA,CCSER2_ENSG00000107771.17,3.182534751,1,0.074429187,0.281278609,CCSER2_ENSG00000107771.17,0.323780278,0.323780278,0.323780278,0.485713284,0.485713284,0.485713284,0.161933006,chr10,84514804,84514805,15,+,ENSG00000107771.17,CCSER2,UTR3
CCSER2_ENSG00000107771.17,PAS10090_AATAAA_0.2,0.253522086,NA,CCSER2_ENSG00000107771.17,3.182534751,1,0.074429187,0.281278609,CCSER2_ENSG00000107771.17,0.676219722,0.676219722,0.676219722,0.514286716,0.514286716,0.514286716,-0.161933006,chr10,84518512,84518513,24,+,ENSG00000107771.17,CCSER2,UTR3
VPS26A_ENSG00000122958.15,PAS10019_AATAAA_0.05,0.255177487,NA,VPS26A_ENSG00000122958.15,3.165316859,1,0.075217839,0.283227242,VPS26A_ENSG00000122958.15,0.2092477,0.2092477,0.2092477,0.160032317,0.160032317,0.160032317,-0.049215383,chr10,69171716,69171717,60,+,ENSG00000122958.15,VPS26A,UTR3
VPS26A_ENSG00000122958.15,PAS10020_AATAAA_0.2,0.255177487,NA,VPS26A_ENSG00000122958.15,3.165316859,1,0.075217839,0.283227242,VPS26A_ENSG00000122958.15,0.7907523,0.7907523,0.7907523,0.839967683,0.839967683,0.839967683,0.049215383,chr10,69172857,69172858,323,+,ENSG00000122958.15,VPS26A,UTR3
CSTF3_ENSG00000176102.13,PAS11505_AATAAA_0.1,0.255177487,NA,CSTF3_ENSG00000176102.13,3.16713892,1,0.075133957,0.283227242,CSTF3_ENSG00000176102.13,0.586024099,0.586024099,0.586024099,0.502105277,0.502105277,0.502105277,-0.083918822,chr11,33084584,33084585,85,-,ENSG00000176102.13,CSTF3,UTR3
CSTF3_ENSG00000176102.13,PAS11506_ATTAAA_0.15,0.255177487,NA,CSTF3_ENSG00000176102.13,3.16713892,1,0.075133957,0.283227242,CSTF3_ENSG00000176102.13,0.413975901,0.413975901,0.413975901,0.497894723,0.497894723,0.497894723,0.083918822,chr11,33141431,33141432,70,-,ENSG00000176102.13,CSTF3,UTR3
CHKA_ENSG00000110721.12,PAS11681_AATAAA_0.25,0.255177487,NA,CHKA_ENSG00000110721.12,3.169344277,1,0.075032565,0.283227242,CHKA_ENSG00000110721.12,0.54767194,0.54767194,0.54767194,0.448063976,0.448063976,0.448063976,-0.099607964,chr11,68052860,68052861,58,-,ENSG00000110721.12,CHKA,UTR3
CHKA_ENSG00000110721.12,PAS11682_ATTAAA_0.15,0.255177487,NA,CHKA_ENSG00000110721.12,3.169344277,1,0.075032565,0.283227242,CHKA_ENSG00000110721.12,0.45232806,0.45232806,0.45232806,0.551936024,0.551936024,0.551936024,0.099607964,chr11,68053820,68053821,75,-,ENSG00000110721.12,CHKA,UTR3
ASB1_ENSG00000065802.12,PAS2708_APA_0.15,0.255177487,NA,ASB1_ENSG00000065802.12,3.166504556,1,0.07516315,0.283227242,ASB1_ENSG00000065802.12,0.309086715,0.309086715,0.309086715,0.264890921,0.264890921,0.264890921,-0.044195795,chr2,238446729,238446730,225,+,ENSG00000065802.12,ASB1,UTR3
ASB1_ENSG00000065802.12,PAS2709_AATAAA_0.05,0.255177487,NA,ASB1_ENSG00000065802.12,3.166504556,1,0.07516315,0.283227242,ASB1_ENSG00000065802.12,0.690913285,0.690913285,0.690913285,0.735109079,0.735109079,0.735109079,0.044195795,chr2,238452248,238452249,739,+,ENSG00000065802.12,ASB1,UTR3
HERC2_ENSG00000128731.18,PAS14609_AATAAA_0.3,0.255177487,NA,HERC2_ENSG00000128731.18,3.163519133,1,0.075300698,0.283282182,HERC2_ENSG00000128731.18,0.559547511,0.559547511,0.559547511,0.454134036,0.454134036,0.454134036,-0.105413475,chr15,28111043,28111044,97,-,ENSG00000128731.18,HERC2,UTR3
HERC2_ENSG00000128731.18,PAS14610_AATAAA_0.15,0.255177487,NA,HERC2_ENSG00000128731.18,3.163519133,1,0.075300698,0.283282182,HERC2_ENSG00000128731.18,0.440452489,0.440452489,0.440452489,0.545865964,0.545865964,0.545865964,0.105413475,chr15,28111425,28111426,44,-,ENSG00000128731.18,HERC2,UTR3
TEAD1_ENSG00000187079.20,PAS10902_APA_0.15,0.255177487,NA,TEAD1_ENSG00000187079.20,3.160549563,1,0.075437784,0.283296937,TEAD1_ENSG00000187079.20,0.524635078,0.524635078,0.524635078,0.581283365,0.581283365,0.581283365,0.056648287,chr11,12944495,12944496,11,+,ENSG00000187079.20,TEAD1,UTR3
TEAD1_ENSG00000187079.20,PAS10903_AATAAA_0.25,0.255177487,NA,TEAD1_ENSG00000187079.20,3.160549563,1,0.075437784,0.283296937,TEAD1_ENSG00000187079.20,0.475364922,0.475364922,0.475364922,0.418716635,0.418716635,0.418716635,-0.056648287,chr11,12944735,12944736,183,+,ENSG00000187079.20,TEAD1,UTR3
H6PD_ENSG00000049239.13,PAS57_APA_0.25,0.255177487,NA,H6PD_ENSG00000049239.13,3.160476392,1,0.075441165,0.283296937,H6PD_ENSG00000049239.13,0.391494851,0.391494851,0.391494851,0.26034007,0.26034007,0.26034007,-0.131154781,chr1,9267893,9267894,11,+,ENSG00000049239.13,H6PD,UTR3
