chr,start,end,strand,total_count,avg_change_in_usage,all_above_threshold,below_padj_threshold_count,max_abs_change_in_usage,max_change_in_usage,avg_abs_change_in_usage,avg_basemean,avg_ctrl_usage,cell_lines,gene_name,feature_id,pA_type
chr5,132273451,132273452,+,2,0.16007634735104237,TRUE,2,0.17616049427540703,0.17616049427540703,0.16007634735104237,219.92598600200688,0.072732585,"LU99, U2OS",PDLIM4,PAS15355_APA_0.2,distal pA
chr5,132272329,132272330,+,2,-0.160076347,TRUE,2,0.17616049427540714,-0.176160494,0.16007634735104243,219.92598600200688,0.9272674146696034,"LU99, U2OS",PDLIM4,PAS15354_AATAAA_0.15,proximal pA
chr21,43762295,43762296,+,10,0.308913794,TRUE,10,0.41064243358786534,0.41064243358786534,0.308913794,505.60234542837304,0.3662238278550701,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PDXK,PAS50303_AATAAA_0.15,distal pA
chr21,43756177,43756178,+,10,-0.309298472,TRUE,10,0.41064243358786534,-0.410642434,0.3092984721051849,505.60234542837304,0.5795878634468562,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PDXK,PAS50299_None_0.15,proximal pA
chr19,18369948,18369949,+,9,0.20030653675411014,TRUE,8,0.3121780934812536,0.3121780934812536,0.20030653675411014,205.52021992199928,0.7621308172414407,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PGPEP1,PAS46473_AATAAA_0.15,distal pA
chr19,18366339,18366340,+,9,-0.200306537,TRUE,8,0.3121780934812535,-0.312178093,0.20030653675411003,205.52021992199928,0.23786918275855928,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PGPEP1,PAS46472_None_0.1,proximal pA
chr12,76025448,76025449,-,8,0.1634561280695203,TRUE,7,0.27796893987083177,0.27796893987083177,0.1634561280695203,786.7072391860349,0.3075577598605615,"GP2D, HCT116_p53minus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PHLDA1,PAS34584_AATAAA_0.2,distal pA
chr12,76029568,76029569,-,9,-0.158964435,TRUE,8,0.26356801657665396,-0.263568017,0.15896443537119867,786.7072391860349,0.42753011892164666,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PHLDA1,PAS34590_ATTAAA_0.15,proximal pA
chr17,67693528,67693529,+,3,0.13320898814612475,TRUE,3,0.15415163213342098,0.15415163213342098,0.13320898814612475,100.75347854636611,0.051166512192365045,"HCT116_p53plus, MCF7, PANC0403",PITPNC1,PAS43273_AATAAA_0.2,distal pA
chr17,67692922,67692923,+,3,-0.133208988,TRUE,3,0.1541516321334211,-0.154151632,0.13320898814612472,100.75347854636611,0.948833488,"HCT116_p53plus, MCF7, PANC0403",PITPNC1,PAS43272_APA_0.05,proximal pA
chr20,8884897,8884898,+,4,-0.63495272,TRUE,4,0.7327033356931105,-0.732703336,0.63495272,142.08519411594077,0.8841308036121083,"HCT116_p53minus, HCT116_p53plus, MCF7, U2OS",PLCB1,PAS48791_AATAAA_0.2,distal pA
chr20,8653292,8653293,+,4,0.63495272,TRUE,4,0.7327033356931105,0.7327033356931105,0.63495272,142.08519411594077,0.11586919638789167,"HCT116_p53minus, HCT116_p53plus, MCF7, U2OS",PLCB1,PAS48789_AATAAA_0.25,proximal pA
chr16,81962682,81962683,+,4,0.1313513378811473,TRUE,1,0.2395314744142907,0.2395314744142907,0.1313513378811473,73.99816086908972,0.06973256,"H838, HCT116_p53minus, HCT116_p53plus, PANC0403",PLCG2,PAS40943_AATAAA_0.35,distal pA
chr16,81958292,81958293,+,4,-0.131351338,TRUE,1,0.23953147441429068,-0.239531474,0.13135133788114722,73.99816086908972,0.9302674400688372,"H838, HCT116_p53minus, HCT116_p53plus, PANC0403",PLCG2,PAS40942_AATAAA_0.25,proximal pA
chr1,204218853,204218854,-,6,0.4070671776442967,TRUE,6,0.4464078819560699,0.4464078819560699,0.4070671776442967,185.1001762983962,0.32055740964738594,"GP2D, HCT116_p53minus, LU99, MCF7, PANC0403, SUM149PT",PLEKHA6,PAS4685_AATAAA_0.1,distal pA
chr1,204221220,204221221,-,6,-0.375944717,TRUE,6,0.44408601579117424,-0.444086016,0.37594471726261125,185.1001762983962,0.5528497444762689,"GP2D, HCT116_p53minus, LU99, MCF7, PANC0403, SUM149PT",PLEKHA6,PAS4687_APA_0.35,proximal pA
chr5,184897,184898,+,2,-0.399575235,TRUE,2,0.4438129546450955,-0.443812955,0.3995752347230473,62.88800812934497,0.5016931638967224,"H838, U2OS",PLEKHG4B,PAS14525_AATAAA_0.4,distal pA
chr5,157099,157100,+,2,0.39957523472304723,TRUE,2,0.44381295464509546,0.44381295464509546,0.39957523472304723,62.88800812934497,0.49830683610327764,"H838, U2OS",PLEKHG4B,PAS14524_AATAAA_0.3,proximal pA
chr10,113783427,113783428,+,2,0.22829376946202223,TRUE,2,0.23593107432309923,0.23593107432309923,0.22829376946202223,90.10690385727708,0.5369133038055092,"MCF7, SKMEL2",PLEKHS1,PAS27868_AATAAA_0.35,distal pA
chr10,113782423,113782424,+,2,-0.254409717,TRUE,2,0.28816296986159995,-0.28816297,0.2544097172312726,90.10690385727708,0.42218389527341565,"MCF7, SKMEL2",PLEKHS1,PAS27867_ATTAAA_0.2,proximal pA
chr4,154535005,154535006,-,10,0.2291640669418506,TRUE,10,0.29784293880804535,0.29784293880804535,0.2291640669418506,361.8130124057228,0.13507114869136794,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PLRG1,PAS14380_AATAAA_0.25,distal pA
chr4,154536510,154536511,-,10,-0.218304857,TRUE,10,0.28822000489115096,-0.288220005,0.2183048574178229,361.8130124057228,0.8186531695877685,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PLRG1,PAS14382_AATAAA_0.1,proximal pA
chr2,127843552,127843553,-,10,0.22079994572219078,TRUE,10,0.4251797716464173,0.4251797716464173,0.22079994572219078,313.9212598669741,0.3770326680044262,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",POLR2D,PAS8314_AATAAA_0.25,distal pA
chr2,127846665,127846666,-,9,-0.19222824,TRUE,9,0.40146811723091846,-0.401468117,0.19222824002305672,313.9212598669741,0.45160823664862215,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",POLR2D,PAS8316_AATAAA_0.35,proximal pA
chr14,77274957,77274958,-,10,0.27622865164668875,TRUE,9,0.46893832453990314,0.46893832453990314,0.27622865164668875,96.14530457040688,0.3429262019978113,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",POMT2,PAS37914_AATAAA_0.1,distal pA
chr14,77276990,77276991,-,10,-0.276228652,TRUE,9,0.46893832453990336,-0.468938325,0.27622865164668875,96.14530457040688,0.6570737980021887,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",POMT2,PAS37915_APA_0.25,proximal pA
chr8,98159833,98159834,+,10,0.24251685499711212,TRUE,7,0.3421746197206034,0.3421746197206034,0.24251685499711212,88.53493584830258,0.5085559284911615,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",POP1,PAS23214_AATAAA_0.25,distal pA
chr8,98158408,98158409,+,10,-0.242516855,TRUE,7,0.3421746197206035,-0.34217462,0.24251685499711206,88.53493584830258,0.4914440715088385,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",POP1,PAS23213_AATAAA_0.4,proximal pA
chr2,44234052,44234053,+,10,-0.198831224,TRUE,7,0.29402709333555493,-0.294027093,0.1988312237388626,145.40732451108732,0.5484252752215353,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PPM1B,PAS5548_AATAAA_0.45,distal pA
chr2,44231470,44231471,+,10,0.21959152957411748,TRUE,8,0.3525034643294228,0.3525034643294228,0.21959152957411748,145.40732451108732,0.4120410866325458,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PPM1B,PAS5546_AATAAA_0.2,proximal pA
chr17,60666276,60666277,+,9,0.2375157351825207,TRUE,6,0.37882797502375687,0.37882797502375687,0.2375157351825207,152.28917565587355,0.29276769466396224,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PPM1D,PAS43192_AATAAA_0.4,distal pA
chr17,60664472,60664473,+,9,-0.161677153,TRUE,4,0.2585291568779938,-0.258529157,0.16167715325175336,152.28917565587355,0.5440760630443447,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PPM1D,PAS43191_AATAAA_0.15,proximal pA
chr12,62643985,62643986,-,2,-0.304785814,TRUE,1,0.42623757609997553,-0.426237576,0.30478581411748107,74.61861733242893,0.6125256978138647,"MCF7, PANC0403",PPM1H,PAS34459_AATAAA_0.2,distal pA
chr12,62647290,62647291,-,2,0.30478581411748107,TRUE,1,0.4262375760999756,0.4262375760999756,0.30478581411748107,74.61861733242893,0.3874743021861352,"MCF7, PANC0403",PPM1H,PAS34460_AATAAA_0.15,proximal pA
chr3,161078898,161078899,+,3,0.3245464984318446,TRUE,1,0.561475048,0.561475048,0.3245464984318446,60.070607276199546,0.39497220297416313,"GP2D, HCT116_p53minus, HCT116_p53plus",PPM1L,PAS10415_AATAAA_0.35,distal pA
chr3,161075599,161075600,+,3,-0.324546498,TRUE,1,0.561475048,-0.561475048,0.3245464984318446,60.070607276199546,0.6050277970258369,"GP2D, HCT116_p53minus, HCT116_p53plus",PPM1L,PAS10413_AATAAA_0.25,proximal pA
chr14,91457618,91457619,-,10,0.193483454,TRUE,10,0.2874318590807015,0.2874318590807015,0.193483454,319.1368826531379,0.49184748495286484,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PPP4R3A,PAS37993_AATAAA_0.4,distal pA
chr14,91458139,91458140,-,10,-0.193483454,TRUE,10,0.28743185908070157,-0.287431859,0.19348345374478404,319.1368826531379,0.5081525150471351,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PPP4R3A,PAS37994_ATTAAA_0.15,proximal pA
chr9,125146573,125146574,-,5,0.12415133344467941,TRUE,3,0.18143424337785996,0.18143424337785996,0.12415133344467941,236.66588120020268,0.11860924837033483,"GP2D, MCF7, PANC0403, SUM149PT, U2OS",PPP6C,PAS26518_ATTAAA_0.1,distal pA
chr9,125149127,125149128,-,10,-0.204790884,TRUE,9,0.27594665989882805,-0.27594666,0.20479088365047976,236.66588120020268,0.6754013657161617,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PPP6C,PAS26521_AATAAA_0,proximal pA
chrX,37457288,37457289,+,4,-0.419745471,TRUE,4,0.6200321849407471,-0.620032185,0.4197454712277811,58.10130135208722,0.886056312,"HCT116_p53minus, HCT116_p53plus, SKMEL2, SUM149PT",PRRG1,PAS51877_AATAAA_0.2,distal pA
chrX,37442221,37442222,+,4,0.41974547122778116,TRUE,4,0.6200321849407472,0.6200321849407472,0.41974547122778116,58.10130135208722,0.11394368843654498,"HCT116_p53minus, HCT116_p53plus, SKMEL2, SUM149PT",PRRG1,PAS51876_AATAAA_0.35,proximal pA
chr2,53864070,53864071,-,10,0.20328927440688588,TRUE,10,0.2727994793112971,0.2727994793112971,0.20328927440688588,301.75013866918187,0.11263319758568455,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PSME4,PAS7684_AATAAA_0.15,distal pA
chr2,53864869,53864870,-,10,-0.218736163,TRUE,10,0.2890291102785898,-0.28902911,0.2187361634648699,301.75013866918187,0.8495098506725257,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PSME4,PAS7685_AATAAA_0.3,proximal pA
chr11,491375,491376,+,2,-0.143944598,TRUE,2,0.15536632183036492,-0.155366322,0.14394459778420599,82.87112627929812,0.9617501263645374,"GP2D, SKMEL2",PTDSS2,PAS29358_AATAAA_0.1,distal pA
chr11,474804,474805,+,2,0.143944598,TRUE,2,0.15536632183036492,0.15536632183036492,0.143944598,82.87112627929812,0.038249874,"GP2D, SKMEL2",PTDSS2,PAS29357_AATAAA_0.35,proximal pA
chr7,44876300,44876301,-,10,0.18908971631541108,TRUE,10,0.2993835776012135,0.2993835776012135,0.18908971631541108,234.4186378447336,0.7613622825861245,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PURB,PAS21683_AATAAA_0.25,distal pA
chr7,44882939,44882940,-,10,-0.180199169,TRUE,10,0.2993835776012136,-0.299383578,0.18019916903065628,234.4186378447336,0.2196640460433734,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",PURB,PAS21685_AATAAA_0.25,proximal pA
chr17,31538210,31538211,+,7,0.2562628251627827,TRUE,6,0.34824324607480595,0.34824324607480595,0.2562628251627827,187.6740563266526,0.4379005379579716,"GP2D, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, U2OS",RAB11FIP4,PAS42586_AATAAA_0.25,distal pA
chr17,31533047,31533048,+,7,-0.256262825,TRUE,6,0.34824324607480606,-0.348243246,0.2562628251627827,187.6740563266526,0.5620994620420284,"GP2D, HCT116_p53minus, HCT116_p53plus, MCF7, PANC0403, SKMEL2, U2OS",RAB11FIP4,PAS42585_APA_0.1,proximal pA
chr15,55203904,55203905,-,2,0.21052167785583675,TRUE,2,0.26466019469023133,0.26466019469023133,0.21052167785583675,111.65088348291111,0.18898321540284152,"MCF7, SKMEL2",RAB27A,PAS39464_AATAAA_0.1,distal pA
chr15,55205350,55205351,-,9,-0.267100258,TRUE,6,0.39583623265075407,-0.395836233,0.26710025821053307,111.65088348291111,0.5505907678398403,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RAB27A,PAS39466_AATAAA_0.2,proximal pA
chr5,34832610,34832611,+,8,-0.210311843,TRUE,7,0.5724484740141779,-0.572448474,0.21031184310568546,272.1925409530903,0.93865043,"H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",RAI14,PAS14697_AATAAA_0.1,distal pA
chr5,34758070,34758071,+,7,0.238006646,TRUE,7,0.5724484740141778,0.5724484740141778,0.238006646,272.1925409530903,0.026864764244849338,"H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT",RAI14,PAS14694_ATTAAA_0.15,proximal pA
chr4,98443856,98443857,+,10,0.24652738069515737,TRUE,8,0.400684458,0.400684458,0.24652738069515737,104.6433324,0.3024417715381807,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RAP1GDS1,PAS13076_AATAAA_0.25,distal pA
chr4,98442663,98442664,+,10,-0.263561438,TRUE,8,0.407428114,-0.407428114,0.26356143844051194,104.6433324,0.6936620536294257,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RAP1GDS1,PAS13075_AATAAA_0.1,proximal pA
chr17,40357641,40357642,+,10,0.2657350537514062,TRUE,7,0.4201431543037465,0.4201431543037465,0.2657350537514062,127.02539661665047,0.4272612213456361,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RARA,PAS42775_AATAAA_0.2,distal pA
chr17,40356794,40356795,+,10,-0.265735054,TRUE,7,0.4201431543037464,-0.420143154,0.2657350537514062,127.02539661665047,0.5727387786543638,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RARA,PAS42774_APA_0.35,proximal pA
chr11,66629933,66629934,+,10,0.29734653113984727,TRUE,10,0.4650610425019991,0.4650610425019991,0.29734653113984727,362.63601308352816,0.4654493372891114,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RBM14,PAS30101_APA_0.15,distal pA
chr11,66627339,66627340,+,10,-0.297346531,TRUE,10,0.4650610425019991,-0.465061043,0.29734653113984727,362.63601308352816,0.5345506627108886,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RBM14,PAS30100_AATAAA_0.2,proximal pA
chr10,6116830,6116831,+,10,0.14350433769744017,TRUE,9,0.18357243639746024,0.18357243639746024,0.14350433769744017,611.8944684269946,0.11528755535146663,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RBM17,PAS26881_AATAAA_0.15,distal pA
chr10,6115750,6115751,+,10,-0.143504338,TRUE,9,0.18357243639746024,-0.183572436,0.14350433769744014,611.8944684269946,0.8847124446485334,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RBM17,PAS26880_APA_0.2,proximal pA
chr1,2405434,2405435,+,10,0.3654914238714754,TRUE,10,0.6063938374768935,0.6063938374768935,0.3654914238714754,392.71130829876404,0.20692767538677928,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RER1,PAS71_AATAAA_0.25,distal pA
chr1,2403215,2403216,+,10,-0.314517691,TRUE,10,0.5068518780220737,-0.506851878,0.31451769145897146,392.71130829876404,0.5940008268814411,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RER1,PAS68_APA_0.25,proximal pA
chr2,219185472,219185473,+,8,0.1627496098735767,TRUE,8,0.283336988,0.283336988,0.1627496098735767,268.19477882954754,0.15859019829389442,"H838, HCT116_p53minus, HCT116_p53plus, LU99, PANC0403, SKMEL2, SUM149PT, U2OS",RETREG2,PAS6992_AATAAA_0.45,distal pA
chr2,219183489,219183490,+,10,-0.155788799,TRUE,9,0.27457433369266376,-0.274574334,0.15578879856490843,268.19477882954754,0.6833557368434827,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RETREG2,PAS6990_AATAAA_0.15,proximal pA
chr4,3439906,3439907,+,6,-0.418482975,TRUE,6,0.5896425664830217,-0.589642566,0.4184829749389333,151.79177187001014,0.5622689519121966,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, PANC0403, U2OS",RGS12,PAS12524_AATAAA_0.15,distal pA
chr4,3432167,3432168,+,6,0.4184829749389333,TRUE,6,0.5896425664830216,0.5896425664830216,0.4184829749389333,151.79177187001014,0.43773104808780344,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, PANC0403, U2OS",RGS12,PAS12523_AATAAA_0.25,proximal pA
chr1,42418279,42418280,+,2,0.39031962722070906,TRUE,2,0.4015099413894313,0.4015099413894313,0.39031962722070906,92.83506007159471,0.31371459857799455,"GP2D, HCT116_p53minus",RIMKLA,PAS724_APA_0.3,distal pA
chr1,42415176,42415177,+,2,-0.390319627,TRUE,2,0.40150994138943136,-0.401509941,0.3903196272207091,92.83506007159471,0.6862854014220054,"GP2D, HCT116_p53minus",RIMKLA,PAS723_APA_0.25,proximal pA
chr20,49953882,49953883,+,10,0.28799540996740286,TRUE,10,0.4801917670451645,0.4801917670451645,0.28799540996740286,341.4972026386204,0.5891725066941061,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RNF114,PAS49209_AATAAA_0.25,distal pA
chr20,49952209,49952210,+,10,-0.28799541,TRUE,10,0.4801917670451646,-0.480191767,0.2879954099674028,341.4972026386204,0.41082749330589385,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RNF114,PAS49208_ATTAAA_0.15,proximal pA
chr12,116853628,116853629,+,8,0.3982675743773936,TRUE,8,0.4755759457501044,0.4755759457501044,0.3982675743773936,133.14734480183358,0.2687977930746061,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, U2OS",RNFT2,PAS33335_AATAAA_0.1,distal pA
chr12,116852941,116852942,+,8,-0.398267574,TRUE,8,0.4755759457501043,-0.475575946,0.3982675743773936,133.14734480183358,0.731202207,"GP2D, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, U2OS",RNFT2,PAS33334_AATAAA_0.3,proximal pA
chr3,23920838,23920839,+,10,0.1526433544682817,TRUE,10,0.22862739422262196,0.22862739422262196,0.1526433544682817,6838.960807446183,0.15349046455718282,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RPL15,PAS9310_AATAAA_0.4,distal pA
chr3,23919550,23919551,+,10,-0.152643354,TRUE,10,0.228627394,-0.228627394,0.15264335446828164,6838.960807446183,0.8465095354428172,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RPL15,PAS9309_AATAAA_0.15,proximal pA
chr11,63759884,63759885,+,10,0.19992299405347264,TRUE,10,0.3642275841612592,0.3642275841612592,0.19992299405347264,656.9433909467944,0.4044130898024587,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RTN3,PAS29948_AATAAA_0.35,distal pA
chr11,63759045,63759046,+,10,-0.200917692,TRUE,10,0.3718756575736281,-0.371875658,0.20091769239186863,656.9433909467944,0.5784852054836085,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RTN3,PAS29947_AATAAA_0.45,proximal pA
chr3,197672002,197672003,-,10,-0.285210971,TRUE,8,0.5502897572241447,-0.550289757,0.2852109709807821,107.48646862637412,0.785855273,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RUBCN,PAS12412_AATAAA_0.25,distal pA
chr3,197673806,197673807,-,8,0.16937216408442332,TRUE,7,0.2721613320903254,0.2721613320903254,0.16937216408442332,107.48646862637412,0.076778474,"GP2D, H838, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",RUBCN,PAS12413_APA_0.2,proximal pA
chr17,50111310,50111311,-,2,0.24511120999876293,TRUE,1,0.3726916841443158,0.3726916841443158,0.24511120999876293,64.54630960787242,0.5468655480117195,"HCT116_p53minus, LU99",SAMD14,PAS44531_AATAAA_0.15,distal pA
chr17,50112671,50112672,-,2,-0.24511121,TRUE,1,0.37269168414431575,-0.372691684,0.24511120999876287,64.54630960787242,0.4531344519882805,"HCT116_p53minus, LU99",SAMD14,PAS44532_AATAAA_0.2,proximal pA
chr10,70150206,70150207,-,10,0.16608938881167334,TRUE,10,0.30635062644768446,0.30635062644768446,0.16608938881167334,421.7784509650055,0.5505986219954052,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",SAR1A,PAS28667_AATAAA_0.25,distal pA
chr10,70152427,70152428,-,10,-0.171050282,TRUE,10,0.32589235405711436,-0.325892354,0.17105028157253202,421.7784509650055,0.3802462035697089,"GP2D, H838, HCT116_p53minus, HCT116_p53plus, LU99, MCF7, PANC0403, SKMEL2, SUM149PT, U2OS",SAR1A,PAS28669_AATAAA_0.25,proximal pA
chr5,116443555,116443556,-,4,0.17177699547391453,TRUE,2,0.2377421541210716,0.2377421541210716,0.17177699547391453,166.26386565535097,0.6179136997636834,"HCT116_p53minus, MCF7, SKMEL2, U2OS",SEMA6A,PAS16636_AATAAA_0.15,distal pA
chr5,116445749,116445750,-,4,-0.171776995,TRUE,2,0.23774215412107153,-0.237742154,0.1717769954739145,166.26386565535097,0.3820863002363166,"HCT116_p53minus, MCF7, SKMEL2, U2OS",SEMA6A,PAS16637_AATAAA_0.25,proximal pA
chr18,63989372,63989373,+,4,0.2756098054965738,TRUE,4,0.3410777014737582,0.3410777014737582,0.2756098054965738,49.93532339384081,0.3732350384658265,"LU99, PANC0403, SKMEL2, SUM149PT",SERPINB8,PAS45481_AATAAA_0.3,distal pA
chr18,63987394,63987395,+,4,-0.275609805,TRUE,4,0.3410777014737581,-0.341077701,0.2756098054965738,49.93532339384081,0.6267649615341735,"LU99, PANC0403, SKMEL2, SUM149PT",SERPINB8,PAS45480_AATAAA_0.25,proximal pA
