unique_featureID,gene_ID,chr,start,end,strand,mean_diffsiELAVL1,mean_diffsiSam68,mean_diffsiCFIM25,mean_diff96,mean_diff72,mean_diff48,mean_diff24,mean_diff96hrs_prev,ctrl_siELAVL1,ctrl_siSam68,ctrl_siCFIM25,ctrl_96,ctrl_72,ctrl_48,ctrl_24,ctrl_96hrs_prev,condition_siELAVL1,condition_siSam68,condition_siCFIM25,condition_96,condition_72,condition_48,condition_24,condition_96hrs_prev,V5_siELAVL1,V5_siSam68,V5_siCFIM25,V5_96,V5_72,V5_48,V5_24,V5_96hrs_prev,twostep_gene_padj_siELAVL1,twostep_gene_padj_siSam68,twostep_gene_padj_siCFIM25,twostep_gene_padj_96,twostep_gene_padj_72,twostep_gene_padj_48,twostep_gene_padj_24,twostep_gene_padj_96hrs_prev,twostep_transcript_padj_siELAVL1,twostep_transcript_padj_siSam68,twostep_transcript_padj_siCFIM25,twostep_transcript_padj_96,twostep_transcript_padj_72,twostep_transcript_padj_48,twostep_transcript_padj_24,twostep_transcript_padj_96hrs_prev,lr_siELAVL1,lr_siSam68,lr_siCFIM25,lr_96,lr_72,lr_48,lr_24,lr_96hrs_prev,df_siELAVL1,df_siSam68,df_siCFIM25,df_96,df_72,df_48,df_24,df_96hrs_prev,pvalue_siELAVL1,pvalue_siSam68,pvalue_siCFIM25,pvalue_96,pvalue_72,pvalue_48,pvalue_24,pvalue_96hrs_prev,adj_pvalue_siELAVL1,adj_pvalue_siSam68,adj_pvalue_siCFIM25,adj_pvalue_96,adj_pvalue_72,adj_pvalue_48,adj_pvalue_24,adj_pvalue_96hrs_prev,category,Location,Effect
XRCC5_APA_chr2_start_216205422_end_216205423,XRCC5,chr2,216205422,216205423,+,0.022738563,-0.043237529,0.078954449,-0.023047373,-0.003563263,6.02e-5,0.001326302,-0.009647329,0.907027836,0.906994439,0.90697651,0.899354273,0.899794368,0.893782683,0.895927076,0.890976776,0.929766399,0.86375691,0.985930958,0.876306901,0.896231104,0.893842847,0.897253379,0.881329446,815,815,815,2062,2062,2062,2062,2278,0.408474587,0.1639323,1.03e-10,0.038613286,0.837769639,0.997675894,0.912408566,0.580540433,NA,NA,0,0,NA,NA,NA,NA,1.985166982,4.138614082,45.10886829,5.142305593,0.078553461,4.72e-5,0.027889179,0.532448183,1,1,1,1,1,1,1,1,0.158847133,0.041915473,1.86e-11,0.023349619,0.77926737,0.994518692,0.867369627,0.465579407,0.439069868,0.189658484,1.41e-10,0.045030566,0.847854851,0.999258189,0.924399016,0.604161187,Control_sites,proximal,Control
XRCC5_ATTAAA_chr2_start_216206279_end_216206280,XRCC5,chr2,216206279,216206280,+,-0.022738563,0.043237529,-0.078954449,0.023047373,0.003563263,-6.02e-5,-0.001326302,0.009647329,0.092972164,0.093005561,0.09302349,0.100645727,0.100205632,0.106217317,0.104072924,0.109023224,0.070233601,0.13624309,0.014069042,0.123693099,0.103768896,0.106157153,0.102746621,0.118670554,101,101,101,334,334,334,334,413,0.408474587,0.1639323,1.03e-10,0.038613286,0.837769639,0.997675894,0.912408566,0.580540433,NA,NA,0,0,NA,NA,NA,NA,1.985166982,4.138614082,45.10886829,5.142305593,0.078553461,4.72e-5,0.027889179,0.532448183,1,1,1,1,1,1,1,1,0.158847133,0.041915473,1.86e-11,0.023349619,0.77926737,0.994518692,0.867369627,0.465579407,0.439069868,0.189658484,1.41e-10,0.045030566,0.847854851,0.999258189,0.924399016,0.604161187,Control_sites,distal,Control
CAMKK2_AATAAA_chr12_start_121237693_end_121237694,CAMKK2,chr12,121237693,121237694,-,-0.041814951,-0.024201017,-0.050153418,-0.014513405,0.001065734,-0.055328399,0.015445916,-0.013895251,0.448744864,0.449535824,0.449087803,0.408992045,0.40143528,0.424926843,0.388007676,0.460749372,0.406929913,0.425334807,0.398934384,0.39447864,0.402501014,0.369598444,0.403453592,0.446854121,282,282,282,390,390,390,390,511,0.408706056,0.7384288,5.09e-4,0.636895966,0.936890511,0.056287635,0.059047701,0.982957996,NA,NA,0.310595381,NA,NA,NA,NA,NA,1.976327885,0.43177206,1.611771503,0.268814981,0.004333703,5.27731752,0.654756361,0.173721307,1,1,1,1,1,1,1,1,0.159777791,0.511120704,0.204242962,0.604127803,0.947512484,0.021605009,0.418417272,0.676825521,0.440188771,0.764080689,0.277527453,0.689770211,0.965866034,0.05767304,0.609382883,0.783750159,Control_sites,distal,Control
CAMKK2_None_chr12_start_121240524_end_121240525,CAMKK2,chr12,121240524,121240525,-,0.041814951,0.024201017,0.016758813,0.018333553,3.61e-4,0.046228535,-0.027235938,0.013303462,0.551255136,0.550464176,0.549145844,0.581321957,0.587471897,0.564514738,0.603501296,0.529889112,0.593070087,0.574665193,0.565904657,0.599655509,0.587833135,0.610743273,0.576265358,0.543192574,24,24,24,63,63,63,63,11,0.408706056,0.7384288,5.09e-4,0.636895966,0.936890511,0.056287635,0.059047701,0.982957996,NA,NA,0.963475691,NA,NA,NA,NA,NA,1.976327885,0.43177206,0.227253995,0.529768039,4.22e-4,3.790244994,1.953027963,0.045108677,1,1,1,1,1,1,1,1,0.159777791,0.511120704,0.633567468,0.466704397,0.983605748,0.051552102,0.162260932,0.831804319,0.440188771,0.764080689,0.703430408,0.564623705,0.989516512,0.115785043,0.323939511,0.897535217,Control_sites,proximal,Control
IL13RA1_ATTAAA_chrX_start_118792360_end_118792361,IL13RA1,chrX,118792360,118792361,+,-0.050501122,-0.054306466,0.099724849,-0.045507379,-0.0217383,0.0453262,-0.056258804,-0.149265939,0.135715088,0.135185036,0.134352934,0.109629635,0.084610376,0.099794304,0.163324372,0.196820596,0.085213966,0.08087857,0.234077783,0.064122256,0.062872076,0.145120504,0.107065568,0.047554657,38,38,38,33,33,33,33,41,0.408706056,0.310250645,0.014358059,0.072116542,0.406231792,0.389548414,0.230218505,0.005384165,NA,NA,0,NA,NA,NA,NA,0,1.970197347,2.526977217,6.97356541,3.940029291,1.022473857,1.191680259,2.45985081,9.92552335,1,1,1,1,1,1,1,1,0.160426916,0.111914423,0.008272251,0.047149957,0.311932921,0.27499089,0.116789874,0.001630025,0.440188771,0.344396233,0.016227514,0.082977267,0.433344614,0.423303295,0.2598546,0.007082675,Control_sites,proximal,Control
IL13RA1_AATAAA_chrX_start_118794531_end_118794532,IL13RA1,chrX,118794531,118794532,+,0.050501122,0.054306466,-0.099724849,0.045507379,0.0217383,-0.0453262,0.056258804,0.149265939,0.864284912,0.864814964,0.865647066,0.890370365,0.915389624,0.900205696,0.836675628,0.803179404,0.914786034,0.91912143,0.765922217,0.935877744,0.937127924,0.854879496,0.892934432,0.95244534300000006,167,167,167,220,220,220,220,209,0.408706056,0.310250645,0.014358059,0.072116542,0.406231792,0.389548414,0.230218505,0.005384165,NA,NA,0,NA,NA,NA,NA,0,1.970197347,2.526977217,6.97356541,3.940029291,1.022473857,1.191680259,2.45985081,9.92552335,1,1,1,1,1,1,1,1,0.160426916,0.111914423,0.008272251,0.047149957,0.311932921,0.27499089,0.116789874,0.001630025,0.440188771,0.344396233,0.016227514,0.082977267,0.433344614,0.423303295,0.2598546,0.007082675,Control_sites,distal,Control
MTFMT_AATAAA_chr15_start_65002512_end_65002513,MTFMT,chr15,65002512,65002513,-,0.096363601,0.028026746,0.052102685,-0.029318693,0.046814088,-0.060845796,-0.068477203,0.129808223,0.741954919,0.741121917,0.742091285,0.799515375,0.73440853,0.797074307,0.783721105,0.700777319,0.83831852,0.769148663,0.79419397,0.770196682,0.781222618,0.736228511,0.715243902,0.830585543,62,62,62,74,74,74,74,117,0.408706056,0.851405396,0.505780165,0.567740966,0.425221223,0.387697408,0.408837098,0.143950126,NA,NA,NA,NA,NA,NA,NA,NA,1.965681922,0.156779529,0.613303798,0.458623984,0.953880394,1.199939936,1.280484453,3.082617763,1,1,1,1,1,1,1,1,0.160906948,0.692139002,0.433546577,0.498267759,0.328733539,0.273333683,0.257808979,0.079133066,0.440279184,0.868716685,0.518693342,0.594098444,0.452376602,0.42171067,0.445797155,0.166132914,Control_sites,distal,Control
MTFMT_ATTAAA_chr15_start_65002996_end_65002997,MTFMT,chr15,65002996,65002997,-,-0.096363601,-0.028026746,-0.052102685,0.029318693,-0.046814088,0.060845796,0.068477203,-0.129808223,0.258045081,0.258878083,0.257908715,0.200484625,0.26559147,0.202925693,0.216278895,0.299222681,0.16168148,0.230851337,0.20580603,0.229803318,0.218777382,0.263771489,0.284756098,0.169414457,25,25,25,51,51,51,51,72,0.408706056,0.851405396,0.505780165,0.567740966,0.425221223,0.387697408,0.408837098,0.143950126,NA,NA,NA,NA,NA,NA,NA,NA,1.965681922,0.156779529,0.613303798,0.458623984,0.953880394,1.199939936,1.280484453,3.082617763,1,1,1,1,1,1,1,1,0.160906948,0.692139002,0.433546577,0.498267759,0.328733539,0.273333683,0.257808979,0.079133066,0.440279184,0.868716685,0.518693342,0.594098444,0.452376602,0.42171067,0.445797155,0.166132914,Control_sites,proximal,Control
ERRFI1_AATAAA_chr1_start_8011727_end_8011728,ERRFI1,chr1,8011727,8011728,-,-0.016137667,-0.010369919,-0.072785318,0.009425758,0.020882222,0.048844632,-0.003636376,0.002082741,0.967277339,0.967133993,0.967909149,0.937436473,0.927021451,0.904472451,0.927143577,0.967556834,0.951139671,0.956764074,0.895123831,0.946862231,0.947903673,0.953317084,0.9235072,0.969639575,738,738,738,805,805,805,805,398,0.619762589,0.837721995,5.19e-8,0.591571947,0.235597699,0.004833739,0.876999948,0.953203203,NA,NA,7.28e-9,NA,NA,0,NA,NA,1.963935005,0.556837251,34.27340862,0.404379667,1.94568457,10.03990685,0.055972964,0.01544471,1,1,1,1,1,1,1,1,0.161093101,0.455537376,4.79e-9,0.524836039,0.163052639,0.001531849,0.812977936,0.901096156,0.440498072,0.723096697,2.71e-8,0.618446987,0.258697917,0.006129512,0.892060165,0.941418936,Control_sites,distal,Control
OSGIN2_ATTAAA_chr8_start_89926842_end_89926843,OSGIN2,chr8,89926842,89926843,+,-0.038737282,-0.055467076,-5.42e-4,-0.029356901,-0.029270891,-0.024366338,-0.020846345,0.010007193,0.16158831,0.161835472,0.161478034,0.203419537,0.217956477,0.20398372,0.206995792,0.139640709,0.122851028,0.106368396,0.160935729,0.174062636,0.188685586,0.179617382,0.186149447,0.149647902,56,56,56,53,53,53,53,82,0.797114368,0.306733888,1.75e-8,0.46499811,0.212890131,0.307890538,0.568123868,0.428136529,NA,NA,1,NA,NA,NA,NA,NA,1.960530853,5.012189748,0.003619902,0.899058729,1.118425793,0.708392634,0.624459104,0.101143414,1,1,1,1,1,1,1,1,0.161456556,0.025169451,0.952023728,0.343034226,0.290257674,0.399977935,0.429395066,0.750461783,0.440845149,0.139612319,0.965429313,0.440473654,0.410246551,0.549121887,0.619968171,0.838243148,Control_sites,distal,Control
WRN_AATAAA_chr8_start_31173753_end_31173754,WRN,chr8,31173753,31173754,+,-0.097685245,-0.023277258,-0.104498894,-0.018900779,-0.034550528,-0.025519577,0.041485227,0.070778551,0.486171926,0.48622775,0.486185055,0.665939546,0.726153582,0.705752135,0.740742537,0.509362853,0.38848668,0.462950492,0.381686161,0.647038767,0.691603054,0.680232558,0.782227763,0.580141404,99,99,99,199,199,199,199,154,0.593942757,0.914881359,0.025152659,0.937496904,0.676181041,0.77388524,0.681052707,0.194919761,NA,NA,0.092205111,NA,NA,NA,NA,NA,1.932334343,0.115657728,3.519992353,0.192586138,0.798694966,0.737134834,1.1172275,1.220436108,1,1,1,1,1,1,1,1,0.164503282,0.733792605,0.060632727,0.660772857,0.37148384,0.390580242,0.290516229,0.269275083,0.446183954,0.888891957,0.09563046,0.737198823,0.497600099,0.539767169,0.482516238,0.408593558,Control_sites,distal,Control
RPL37A_AATAAA_chr2_start_216501462_end_216501463,RPL37A,chr2,216501462,216501463,+,9.4e-4,7.92e-4,0.002738966,-0.037534512,-0.037837368,-0.037476663,-0.017676398,-0.033054328,0.995233275,0.995218795,0.995197157,0.993280521,0.993025771,0.993795124,0.99336427,0.992424406,0.996173747,0.996010822,0.997936123,0.955746009,0.955188404,0.956318461,0.975687873,0.959370078,28866,28866,28866,26092,26092,26092,26092,30185,0.587587822,0.073425834,1.71e-4,4.3099999999999996e-95,4.999999999999998e-162,4.58e-164,2.09e-46,2.78e-60,NA,NA,4.58e-5,2.32e-90,9.07e-154,1.04e-155,2.21e-40,1.86e-57,1.923920716,1.178619776,18.73147678,409.4445833,701.2340104,710.467322,181.3720524,259.0715974,1,1,1,1,1,1,1,1,0.165425087,0.277637161,1.5e-5,4.840000000000001e-91,1.61e-154,1.58e-156,2.43e-41,2.73e-58,0.447186578,0.565921572,5.14e-5,1.1999999999999998e-88,4.639999999999999e-151,6.12e-153,8.87e-39,1.1899999999999995e-55,Control_sites,proximal,Control
SHC1_ATTAAA_chr1_start_154962298_end_154962299,SHC1,chr1,154962298,154962299,-,0.009844342,0.001300861,0.002407804,0.031863771,0.026138695,0.02949804,0.016018258,0.031623739,0.964102818,0.96447679100000006,0.96400816,0.93853995,0.947288718,0.933680092,0.931441888,0.933356259,0.97394716,0.965777652,0.966415964,0.970403722,0.973427413,0.963178132,0.947460146,0.964979998,1277,1277,1277,1806,1806,1806,1806,2274,0.419118621,0.920013268,0.803485878,1.95e-6,5.77e-5,2.5e-4,0.12112957,0.085490656,NA,NA,NA,0,0,0,NA,NA,1.905404159,0.044374246,0.096731111,25.24000014,18.72418363,16.22110705,3.835961744,6.326101911,1,1,1,1,1,1,1,1,0.167474667,0.833158868,0.755788265,5.06e-7,1.51e-5,5.64e-5,0.050164204,0.011897354,0.451403787,0.93242334,0.809310569,2.65e-6,7.8e-5,3.34e-4,0.141074347,0.036548076,Control_sites,distal,Control
SHC1_None_chr1_start_154963329_end_154963330,SHC1,chr1,154963329,154963330,-,-0.009844342,-0.001300861,-0.002407804,-0.031863771,-0.026138695,-0.02949804,-0.016018258,-0.026027424,0.035897182,0.035523209,0.03599184,0.06146005,0.052711282,0.066319908,0.068558112,0.054014617,0.02605284,0.034222348,0.033584036,0.029596278,0.026572587,0.036821868,0.052539854,0.027987192,10,10,10,34,34,34,34,90,0.419118621,0.920013268,0.803485878,1.95e-6,5.77e-5,2.5e-4,0.12112957,0.085490656,NA,NA,NA,0,0,0,NA,NA,1.905404159,0.044374246,0.096731111,25.24000014,18.72418363,16.22110705,3.835961744,5.174681487,1,1,1,1,1,1,1,1,0.167474667,0.833158868,0.755788265,5.06e-7,1.51e-5,5.64e-5,0.050164204,0.022918373,0.451403787,0.93242334,0.809310569,2.65e-6,7.8e-5,3.34e-4,0.141074347,0.062577731,Control_sites,proximal,Control
STK25_AATAAA_chr2_start_241494720_end_241494721,STK25,chr2,241494720,241494721,-,-0.028947037,0.02376048,-0.032079557,0.022760675,0.032149383,-0.036252179,0.028748695,0.04017816,0.074313194,0.074435138,0.074236637,0.100202761,0.086614446,0.125614102,0.104900844,0.139612529,0.045366157,0.098195618,0.04215708,0.122963436,0.118763829,0.089361922,0.133649539,0.179790689,16,16,16,46,46,46,46,53,0.420453339,0.613544511,0.155332382,0.166282451,0.028642518,0.031349711,0.208005923,0.31674151,NA,NA,NA,NA,0,0,NA,NA,1.897312637,0.815558356,2.503513107,2.414432032,6.035744081,6.143908883,2.670195439,1.539709566,1,1,1,1,1,1,1,1,0.168379429,0.366482007,0.113592651,0.120221567,0.01401904,0.01318655,0.102243468,0.214661041,0.452666305,0.654714246,0.166691478,0.185425114,0.034332648,0.038342838,0.23516621100000001,0.346468389,Control_sites,distal,Control
STK25_AATAAA_chr2_start_241495021_end_241495022,STK25,chr2,241495021,241495022,-,0.028947037,-0.02376048,0.032079557,-0.022760675,-0.032149383,0.036252179,-0.028748695,-0.04017816,0.925686806,0.925564862,0.925763363,0.899797239,0.913385554,0.874385898,0.895099156,0.860387471,0.954633843,0.901804382,0.95784292,0.877036564,0.881236171,0.910638078,0.866350461,0.820209311,179,179,179,439,439,439,439,481,0.420453339,0.613544511,0.155332382,0.166282451,0.028642518,0.031349711,0.208005923,0.31674151,NA,NA,NA,NA,0,0,NA,NA,1.897312637,0.815558356,2.503513107,2.414432032,6.035744081,6.143908883,2.670195439,1.539709566,1,1,1,1,1,1,1,1,0.168379429,0.366482007,0.113592651,0.120221567,0.01401904,0.01318655,0.102243468,0.214661041,0.452666305,0.654714246,0.166691478,0.185425114,0.034332648,0.038342838,0.23516621100000001,0.346468389,Control_sites,proximal,Control
OSTC_AATAAA_chr4_start_108667587_end_108667588,OSTC,chr4,108667587,108667588,+,-0.053098025,-0.105447678,0.104663443,-0.073416107,-0.076822952,-0.013565246,-0.051761898,-0.050857135,0.305145811,0.305109294,0.305126988,0.557546753,0.523960926,0.523939754,0.50832746,0.284610667,0.252047786,0.199661616,0.409790431,0.484130645,0.447137974,0.510374508,0.456565562,0.23375353200000001,28,28,28,82,82,82,82,56,0.424443627,0.017184355,0.009175836,0.007898685,0.025307838,0.74718574,0.298198005,0.28869807199999997,NA,0,0,0,0,NA,NA,NA,1.878740583,9.788221886,7.859656691,8.276937179,6.27861613,0.196507581,1.897616194,1.705764712,1,1,1,1,1,1,1,1,0.170477358,0.001756332,0.005054999,0.00401518,0.012220349,0.657554718,0.168345386,0.191535801,0.456237211,0.021627093,0.010453911,0.00964602,0.030491346,0.768329714,0.332285362,0.317895476,Control_sites,proximal,Control
OSTC_AATAAA_chr4_start_108667817_end_108667818,OSTC,chr4,108667817,108667818,+,0.053098025,0.105447678,-0.104663443,0.073416107,0.076822952,0.013565246,0.051761898,0.050857135,0.694854189,0.694890706,0.694873012,0.442453247,0.476039074,0.476060246,0.49167254,0.715389333,0.747952214,0.800338384,0.590209569,0.515869355,0.552862026,0.489625492,0.543434438,0.766246468,171,171,171,598,598,598,598,883,0.424443627,0.017184355,0.009175836,0.007898685,0.025307838,0.74718574,0.298198005,0.28869807199999997,NA,0,0,0,0,NA,NA,NA,1.878740583,9.788221886,7.859656691,8.276937179,6.27861613,0.196507581,1.897616194,1.705764712,1,1,1,1,1,1,1,1,0.170477358,0.001756332,0.005054999,0.00401518,0.012220349,0.657554718,0.168345386,0.191535801,0.456237211,0.021627093,0.010453911,0.00964602,0.030491346,0.768329714,0.332285362,0.317895476,Control_sites,distal,Control
POLH_AATAAA_chr6_start_43616780_end_43616781,POLH,chr6,43616780,43616781,+,0.077974413,0.007107577,-0.119573876,0.003823773,-0.015476313,-0.114190889,0.018125646,-0.006538576,0.688671167,0.689110352,0.689475751,0.277769206,0.261605189,0.354869298,0.280570709,0.518025527,0.76664558,0.696217929,0.569901875,0.281592979,0.246128876,0.24067841,0.298696355,0.511486951,11,11,11,41,41,41,41,42,0.508069027,0.941338671,0.044180549,1.7e-6,5.36e-7,1.61e-4,0.056149803,0.10733076,NA,NA,0.042824136,1,1,0.0519751,NA,NA,1.868907597,0.023112727,4.818213198,0.018193983,0.190117998,6.338712944,0.109488602,0.032254765,1,1,1,1,1,1,1,1,0.171600246,0.879164297,0.028160523,0.892702741,0.662818427,0.011813057,0.740727108,0.857469653,0.457619037,0.951691385,0.048228158,0.919651894,0.758814182,0.034944951,0.849613392,0.91434462,Control_sites,distal,Control
HNRNPC_ATTAAA_chr14_start_21210545_end_21210546,HNRNPC,chr14,21210545,21210546,-,-0.027329771,0.014218783,-0.062682287,0.022299593,-0.006973717,0.009531506,0.026208339,0.146648451,0.356464065,0.355700238,0.356234091,0.371311932,0.414076308,0.401042621,0.425611941,0.438533291,0.329134294,0.369919021,0.293551805,0.393611525,0.407102591,0.410574127,0.45182028,0.585181741,280,280,280,289,289,289,289,611,0.934826207,0.151302987,2.22e-5,0.199783724,0.024047431,0.874685428,0.380435063,1.83e-11,NA,NA,0.011877117,NA,1,NA,NA,1.58e-9,1.866449074,0.201325347,9.593612184,1.546225976,0.266821007,0.408197748,5.673554459,41.17937474,1,1,1,1,1,1,1,1,0.171882326,0.653653184,0.001952554,0.213693455,0.605472284,0.522885677,0.017222525,1.39e-10,0.458224036,0.848122076,0.00448091,0.300533444,0.713273838,0.659013133,0.062016438,3.14e-9,Control_sites,distal,Control
NUFIP2_ATTAAA_chr17_start_29261627_end_29261628,NUFIP2,chr17,29261627,29261628,-,0.029892704,0.017145157,0.127521377,-0.017820782,-0.035630598,-0.049065843,-0.051844385,-0.070106314,0.209764127,0.21018429,0.210360059,0.178580829,0.18201726,0.1864268,0.187898231,0.164288385,0.239656831,0.227329448,0.337881437,0.160760046,0.146386662,0.137360957,0.136053846,0.094182071,43,43,43,66,66,66,66,95,0.473342523,0.37541445,2.1e-4,1.68e-10,8.9e-15,2.43e-27,5.44e-18,3.76e-10,NA,NA,2.36e-5,0.703919276,0.190150508,0.032822746,0.090777341,0.063719762,1.862797913,0.449783602,21.32582042,0.595104795,2.805949942,7.158717356,6.238133294,4.825121615,1,1,1,1,1,1,1,1,0.172302228,0.502437736,3.87e-6,0.440451887,0.093915203,0.007460052,0.012502819,0.028047886,0.459195951,0.759294027,1.44e-5,0.53992547,0.166442059,0.023642188,0.04811459,0.07351341,Control_sites,distal,Control
THRAP3_AATAAA_chr1_start_36304568_end_36304569,THRAP3,chr1,36304568,36304569,+,-0.022611664,-0.004586083,0.064240602,-0.018943126,-0.033563245,-0.048456238,-0.054882252,-0.066162082,0.036721008,0.036539131,0.036708524,0.062066508,0.067779712,0.076753452,0.095738177,0.102268289,0.014109344,0.031953048,0.100949126,0.043123382,0.034216467,0.028297214,0.040855925,0.036106207,32,32,32,81,81,81,81,129,0.427888093,0.909970582,0.022162814,0.146251534,0.009874777,4.42e-5,9.85e-5,0.002333864,NA,NA,0,NA,0,0,0,0,1.858977932,0.059703844,6.122490279,2.64000882,8.181194659,19.85385328,19.05955865,11.71042327,1,1,1,1,1,1,1,1,0.172742808,0.806964641,0.013347264,0.104202965,0.004232688,8.36e-6,1.27e-5,6.22e-4,0.459552413,0.923098933,0.024901219,0.163869986,0.012177165,6.06e-5,1.4e-4,0.003147345,Control_sites,proximal,Control
THRAP3_AATAAA_chr1_start_36305353_end_36305354,THRAP3,chr1,36305353,36305354,+,0.022611664,0.004586083,-0.064240602,0.018943126,0.033563245,0.048456238,0.054882252,0.066162082,0.963278992,0.963460869,0.963291476,0.937933492,0.932220288,0.923246548,0.904261823,0.897731711,0.985890656,0.968046952,0.89905087400000006,0.956876618,0.965783533,0.971702786,0.959144075,0.963893793,578,578,578,1480,1480,1480,1480,1603,0.427888093,0.909970582,0.022162814,0.146251534,0.009874777,4.42e-5,9.85e-5,0.002333864,NA,NA,0,NA,0,0,0,0,1.858977932,0.059703844,6.122490279,2.64000882,8.181194659,19.85385328,19.05955865,11.71042327,1,1,1,1,1,1,1,1,0.172742808,0.806964641,0.013347264,0.104202965,0.004232688,8.36e-6,1.27e-5,6.22e-4,0.459552413,0.923098933,0.024901219,0.163869986,0.012177165,6.06e-5,1.4e-4,0.003147345,Control_sites,distal,Control
IRF2BP2_APA_chr1_start_234606748_end_234606749,IRF2BP2,chr1,234606748,234606749,-,-0.047306321,-0.048548842,0.071079817,-0.097206014,-0.089826922,-0.020997206,0.017064178,-0.064729645,0.598167024,0.598658934,0.599000797,0.350912857,0.330089417,0.332053783,0.30798385,0.506016304,0.550860704,0.550110092,0.670080614,0.253706844,0.240262495,0.311056577,0.325048028,0.44128666,156,156,156,144,144,144,144,407,0.4699277,0.078879188,3.89e-5,8.51e-8,2.74e-4,0.001017362,0.747772281,0.010300564,NA,NA,0.023518009,3.88e-4,0.008266344,0.987430724,NA,0.621879099,1.856519449,1.518628222,5.862694928,13.46905236,8.108387443,0.573548082,0.352911422,1.197928864,1,1,1,1,1,1,1,1,0.173027044,0.217827202,0.015465098,2.43e-4,0.004406091,0.448852438,0.552469654,0.273736025,0.460037567,0.496690971,0.028403371,7.79e-4,0.012635032,0.59187492,0.718652936,0.413234091,Control_sites,proximal,Control
MATCAP1_ATTAAA_chr16_start_67175603_end_67175604,MATCAP1,chr16,67175603,67175604,-,-0.102773617,-0.129426726,-0.124529704,0.056854138,0.095256527,0.068650628,-0.121726281,-0.056192177,0.721870239,0.718308915,0.722019644,0.477313748,0.489795588,0.494051402,0.591531588,0.620954294,0.619096622,0.588882189,0.59748994,0.534167886,0.585052116,0.56270203,0.469805307,0.564762117,37,37,37,86,86,86,86,120,0.430320819,0.363976742,0.11738899,0.509458456,0.198483541,0.439245761,0.352500689,0.734076535,NA,NA,NA,NA,NA,NA,NA,NA,1.845064675,2.133332066,3.001501282,0.60206234300000006,2.255062403,0.98529258,1.571783007,0.233636955,1,1,1,1,1,1,1,1,0.174358495,0.144127154,0.083187399,0.437792229,0.133178087,0.320895637,0.209948267,0.628840096,0.461416182,0.396845849,0.12668934,0.537469393,0.220700013,0.471572554,0.387370302,0.745798279,Control_sites,distal,Control
MATCAP1_APA_chr16_start_67176474_end_67176475,MATCAP1,chr16,67176474,67176475,-,0.102773617,0.129426726,0.124529704,-0.056854138,-0.095256527,-0.068650628,0.121726281,0.056192177,0.278129761,0.281691085,0.277980356,0.522686252,0.510204412,0.505948598,0.408468412,0.379045706,0.380903378,0.411117811,0.40251006,0.465832114,0.414947884,0.43729797,0.530194693,0.435237883,27,27,27,71,71,71,71,51,0.430320819,0.363976742,0.11738899,0.509458456,0.198483541,0.439245761,0.352500689,0.734076535,NA,NA,NA,NA,NA,NA,NA,NA,1.845064675,2.133332066,3.001501282,0.60206234300000006,2.255062403,0.98529258,1.571783007,0.233636955,1,1,1,1,1,1,1,1,0.174358495,0.144127154,0.083187399,0.437792229,0.133178087,0.320895637,0.209948267,0.628840096,0.461416182,0.396845849,0.12668934,0.537469393,0.220700013,0.471572554,0.387370302,0.745798279,Control_sites,proximal,Control
