gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,ADMAi_96hrs_1,ADMAi_96hrs_2,ADMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
ZNF37A_ENSG00000075407.19,PAS13639_AATAAA_0.45,0.001967511,0.047436963,ZNF37A_ENSG00000075407.19,6.000282685,1,0.014303586,0.059692096,ZNF37A_ENSG00000075407.19,0.448904088,0.448904088,0.448904088,0.342550499,0.342550499,0.342550499,-0.106353589,chr10,38123333,38123334,45,+,ENSG00000075407.19,ZNF37A,UTR3
CAMSAP2_ENSG00000118200.15,PAS1036_AATAAA_0.2,0.05691783,NA,CAMSAP2_ENSG00000118200.15,5.994785764,1,0.014348223,0.059850546,CAMSAP2_ENSG00000118200.15,0.775999818,0.775999818,0.775999818,0.638764768,0.638764768,0.638764768,-0.13723505,chr1,200860700,200860701,325,+,ENSG00000118200.15,CAMSAP2,UTR3
SH2B3_ENSG00000111252.11,PAS16773_AATAAA_0.3,0.048153712,0,SH2B3_ENSG00000111252.11,5.993266386,1,0.014360587,0.059850546,SH2B3_ENSG00000111252.11,0.045540392,0.045540392,0.045540392,0.117746777,0.117746777,0.117746777,0.072206385,chr12,111449201,111449202,14,+,ENSG00000111252.11,SH2B3,UTR3
SH2B3_ENSG00000111252.11,PAS16774_ATTAAA_0.25,0.048153712,0,SH2B3_ENSG00000111252.11,5.993266386,1,0.014360587,0.059850546,SH2B3_ENSG00000111252.11,0.954459608,0.954459608,0.954459608,0.882253223,0.882253223,0.882253223,-0.072206385,chr12,111451621,111451622,212,+,ENSG00000111252.11,SH2B3,UTR3
OLA1_ENSG00000138430.16,PAS4268_AATAAA_0.05,0.004778446,0.047639596,OLA1_ENSG00000138430.16,5.992762867,1,0.014364686,0.059850546,OLA1_ENSG00000138430.16,0.98614674,0.98614674,0.98614674,0.968959469,0.968959469,0.968959469,-0.017187271,chr2,174075007,174075008,1718,-,ENSG00000138430.16,OLA1,UTR3
LRPAP1_ENSG00000163956.13,PAS6827_None_0.2,0.15049541,NA,LRPAP1_ENSG00000163956.13,5.992919368,1,0.014363412,0.059850546,LRPAP1_ENSG00000163956.13,0.010220958,0.010220958,0.010220958,0.032185411,0.032185411,0.032185411,0.021964453,chr4,3511170,3511171,28,-,ENSG00000163956.13,LRPAP1,UTR3
TANK_ENSG00000136560.14,PAS3246_AATAAA_0.2,0.048277143,0,TANK_ENSG00000136560.14,5.987529429,1,0.014407367,0.059989736,TANK_ENSG00000136560.14,0.186458134,0.186458134,0.186458134,0.067234884,0.067234884,0.067234884,-0.11922325,chr2,161225050,161225051,11,+,ENSG00000136560.14,TANK,UTR3
TANK_ENSG00000136560.14,PAS3247_ATTAAA_0.2,0.048277143,0,TANK_ENSG00000136560.14,5.987529429,1,0.014407367,0.059989736,TANK_ENSG00000136560.14,0.813541866,0.813541866,0.813541866,0.932765116,0.932765116,0.932765116,0.11922325,chr2,161236170,161236171,132,+,ENSG00000136560.14,TANK,UTR3
MCTS1_ENSG00000232119.8,PAS26497_AATAAA_0.3,0.048302619,0,MCTS1_ENSG00000232119.8,5.985378623,1,0.014424946,0.060024292,MCTS1_ENSG00000232119.8,0.997126942,0.997126942,0.997126942,0.977824278,0.977824278,0.977824278,-0.019302664,chrX,120612382,120612383,743,+,ENSG00000232119.8,MCTS1,UTR3
MCTS1_ENSG00000232119.8,PAS26498_AATAAA_0.2,0.048302619,0,MCTS1_ENSG00000232119.8,5.985378623,1,0.014424946,0.060024292,MCTS1_ENSG00000232119.8,0.002873058,0.002873058,0.002873058,0.022175722,0.022175722,0.022175722,0.019302664,chrX,120621156,120621157,16,+,ENSG00000232119.8,MCTS1,UTR3
POLR3C_ENSG00000186141.10,PAS728_AATAAA_0.25,0.134379052,NA,POLR3C_ENSG00000186141.10,5.984158517,1,0.014434928,0.060046514,POLR3C_ENSG00000186141.10,0.766406791,0.766406791,0.766406791,0.663102641,0.663102641,0.663102641,-0.10330415,chr1,145842491,145842492,237,+,ENSG00000186141.10,POLR3C,UTR3
GMCL1_ENSG00000087338.5,PAS2921_APA_0.25,0.022517439,0.047958422,GMCL1_ENSG00000087338.5,5.980997505,1,0.014460821,0.060115567,GMCL1_ENSG00000087338.5,0.230558141,0.230558141,0.230558141,0.104555549,0.104555549,0.104555549,-0.126002592,chr2,69879630,69879631,30,+,ENSG00000087338.5,GMCL1,UTR3
PCNP_ENSG00000081154.12,PAS4904_APA_0.1,5.56E-05,0.047955498,PCNP_ENSG00000081154.12,5.98110504,1,0.01445994,0.060115567,PCNP_ENSG00000081154.12,0.032559331,0.032559331,0.032559331,0.016848741,0.016848741,0.016848741,-0.01571059,chr3,101593251,101593252,20,+,ENSG00000081154.12,PCNP,UTR3
TMEM92_ENSG00000167105.8,PAS21673_APA_0.25,0.048442726,0,TMEM92_ENSG00000167105.8,5.979050797,1,0.014476792,0.060123997,TMEM92_ENSG00000167105.8,0.901924025,0.901924025,0.901924025,0.792924981,0.792924981,0.792924981,-0.108999044,chr17,50279786,50279787,57,+,ENSG00000167105.8,TMEM92,UTR3
TMEM92_ENSG00000167105.8,PAS21674_None_0.05,0.048442726,0,TMEM92_ENSG00000167105.8,5.979050797,1,0.014476792,0.060123997,TMEM92_ENSG00000167105.8,0.098075975,0.098075975,0.098075975,0.207075019,0.207075019,0.207075019,0.108999044,chr17,50280036,50280037,27,+,ENSG00000167105.8,TMEM92,UTR3
RAD18_ENSG00000070950.10,PAS5375_ATTAAA_0.45,0.125440885,NA,RAD18_ENSG00000070950.10,5.979336544,1,0.014474446,0.060123997,RAD18_ENSG00000070950.10,0.333252357,0.333252357,0.333252357,0.178116351,0.178116351,0.178116351,-0.155136006,chr3,8880594,8880595,50,-,ENSG00000070950.10,RAD18,UTR3
SLC16A1_ENSG00000155380.13,PAS1979_AATAAA_0.3,0.009424238,0.048122517,SLC16A1_ENSG00000155380.13,5.974973374,1,0.014510301,0.060243825,SLC16A1_ENSG00000155380.13,0.052627709,0.052627709,0.052627709,0.084349968,0.084349968,0.084349968,0.031722259,chr1,112911849,112911850,97,-,ENSG00000155380.13,SLC16A1,UTR3
PCDHA2_ENSG00000204969.7,PAS7816_ATTAAA_0.45,0.054875973,NA,PCDHA2_ENSG00000204969.7,5.972469337,1,0.014530919,0.060310073,PCDHA2_ENSG00000204969.7,0.064609787,0.064609787,0.064609787,0.195149733,0.195149733,0.195149733,0.130539946,chr5,141011955,141011956,13,+,ENSG00000204969.7,PCDHA2,UTR3
MAP3K13_ENSG00000073803.14,PAS5282_APA_0.15,0.048560154,0,MAP3K13_ENSG00000073803.14,5.971128578,1,0.014541971,0.060317242,MAP3K13_ENSG00000073803.14,0.538837828,0.538837828,0.538837828,0.655924016,0.655924016,0.655924016,0.117086188,chr3,185291812,185291814,10,+,ENSG00000073803.14,MAP3K13,UTR3
MAP3K13_ENSG00000073803.14,PAS5283_AATAAA_0.3,0.048560154,0,MAP3K13_ENSG00000073803.14,5.971128578,1,0.014541971,0.060317242,MAP3K13_ENSG00000073803.14,0.461162172,0.461162172,0.461162172,0.344075984,0.344075984,0.344075984,-0.117086188,chr3,185293009,185293010,72,+,ENSG00000073803.14,MAP3K13,UTR3
PRXL2A_ENSG00000122378.14,PAS13807_APA_0.15,0.05276639,NA,PRXL2A_ENSG00000122378.14,5.961711227,1,0.014619845,0.060620811,PRXL2A_ENSG00000122378.14,0.740488516,0.740488516,0.740488516,0.672694289,0.672694289,0.672694289,-0.067794227,chr10,80432655,80432656,43,+,ENSG00000122378.14,PRXL2A,UTR3
OPA3_ENSG00000125741.6,PAS24483_ATTAAA_0.2,0.125440885,NA,OPA3_ENSG00000125741.6,5.960335677,1,0.014631255,0.060648686,OPA3_ENSG00000125741.6,0.067363492,0.067363492,0.067363492,0.230514992,0.230514992,0.230514992,0.163151501,chr19,45546282,45546283,18,-,ENSG00000125741.6,OPA3,UTR3
UTP23_ENSG00000147679.12,PAS11604_ATTAAA_0.25,0.105146968,NA,UTP23_ENSG00000147679.12,5.957339929,1,0.014656137,0.06068513,UTP23_ENSG00000147679.12,0.197795092,0.197795092,0.197795092,0.265856969,0.265856969,0.265856969,0.068061878,chr8,116774679,116774680,366,+,ENSG00000147679.12,UTP23,UTR3
NECAP2_ENSG00000157191.20,PAS134_ATTAAA_0.4,0.048916582,0,NECAP2_ENSG00000157191.20,5.95701842,1,0.01465881,0.06068513,NECAP2_ENSG00000157191.20,0.050098861,0.050098861,0.050098861,0.016180688,0.016180688,0.016180688,-0.033918173,chr1,16459214,16459215,16,+,ENSG00000157191.20,NECAP2,UTR3
NECAP2_ENSG00000157191.20,PAS135_AATAAA_0.4,0.048916582,0,NECAP2_ENSG00000157191.20,5.95701842,1,0.01465881,0.06068513,NECAP2_ENSG00000157191.20,0.949901139,0.949901139,0.949901139,0.983819312,0.983819312,0.983819312,0.033918173,chr1,16460076,16460077,951,+,ENSG00000157191.20,NECAP2,UTR3
SSR3_ENSG00000114850.7,PAS6040_AATAAA_0.25,1.34E-06,0.194380921,SSR3_ENSG00000114850.7,5.957737011,1,0.014652837,0.06068513,SSR3_ENSG00000114850.7,0.006499029,0.006499029,0.006499029,0.012721422,0.012721422,0.012721422,0.006222393,chr3,156541079,156541080,15,-,ENSG00000114850.7,SSR3,UTR3
MYO3A_ENSG00000095777.17,PAS13591_APA_0.15,0.048932114,0,MYO3A_ENSG00000095777.17,5.955244114,1,0.014673571,0.060707383,MYO3A_ENSG00000095777.17,0.236316373,0.236316373,0.236316373,0.528051913,0.528051913,0.528051913,0.291735541,chr10,26021857,26021858,14,+,ENSG00000095777.17,MYO3A,UTR3
MYO3A_ENSG00000095777.17,PAS13592_AATAAA_0.2,0.048932114,0,MYO3A_ENSG00000095777.17,5.955244114,1,0.014673571,0.060707383,MYO3A_ENSG00000095777.17,0.763683627,0.763683627,0.763683627,0.471948087,0.471948087,0.471948087,-0.291735541,chr10,26212525,26212526,24,+,ENSG00000095777.17,MYO3A,UTR3
GPATCH2L_ENSG00000089916.18,PAS18661_AATAAA_0.3,0.182846032,NA,GPATCH2L_ENSG00000089916.18,5.950469352,1,0.014713368,0.060852571,GPATCH2L_ENSG00000089916.18,0.458518763,0.458518763,0.458518763,0.227975427,0.227975427,0.227975427,-0.230543337,chr14,76207358,76207359,10,+,ENSG00000089916.18,GPATCH2L,UTR3
SHMT1_ENSG00000176974.21,PAS22117_AATAAA_0.25,0.049253881,0,SHMT1_ENSG00000176974.21,5.941264307,1,0.014790405,0.0611321,SHMT1_ENSG00000176974.21,0.641570476,0.641570476,0.641570476,0.504361729,0.504361729,0.504361729,-0.137208747,chr17,18327873,18327874,84,-,ENSG00000176974.21,SHMT1,UTR3
SHMT1_ENSG00000176974.21,PAS22118_ATTAAA_0.2,0.049253881,0,SHMT1_ENSG00000176974.21,5.941264307,1,0.014790405,0.0611321,SHMT1_ENSG00000176974.21,0.358429524,0.358429524,0.358429524,0.495638271,0.495638271,0.495638271,0.137208747,chr17,18328525,18328526,62,-,ENSG00000176974.21,SHMT1,UTR3
HNRNPDL_ENSG00000152795.18,PAS7025_ATTAAA_0.15,8.64E-06,0.147518107,HNRNPDL_ENSG00000152795.18,5.936913576,1,0.014826961,0.06126362,HNRNPDL_ENSG00000152795.18,0.023978652,0.023978652,0.023978652,0.013196752,0.013196752,0.013196752,-0.0107819,chr4,82425508,82425509,20,-,ENSG00000152795.18,HNRNPDL,UTR3
TBCCD1_ENSG00000113838.13,PAS6176_AATAAA_0.25,0.049422591,0,TBCCD1_ENSG00000113838.13,5.932815224,1,0.014861481,0.061367055,TBCCD1_ENSG00000113838.13,0.146820573,0.146820573,0.146820573,0.359678114,0.359678114,0.359678114,0.212857541,chr3,186546065,186546066,15,-,ENSG00000113838.13,TBCCD1,UTR3
TBCCD1_ENSG00000113838.13,PAS6177_ATTAAA_0.25,0.049422591,0,TBCCD1_ENSG00000113838.13,5.932815224,1,0.014861481,0.061367055,TBCCD1_ENSG00000113838.13,0.853179427,0.853179427,0.853179427,0.640321886,0.640321886,0.640321886,-0.212857541,chr3,186546340,186546341,49,-,ENSG00000113838.13,TBCCD1,UTR3
SP100_ENSG00000067066.17,PAS3551_AATAAA_0.35,0.017614934,0.147996989,SP100_ENSG00000067066.17,5.931201882,1,0.014875093,0.061403663,SP100_ENSG00000067066.17,0.126995611,0.126995611,0.126995611,0.057808866,0.057808866,0.057808866,-0.069186745,chr2,230545601,230545602,14,+,ENSG00000067066.17,SP100,UTR3
PCDHA10_ENSG00000250120.8,PAS7812_AATAAA_0.3,1.19E-04,0.049467389,PCDHA10_ENSG00000250120.8,5.926384117,1,0.014915817,0.06155213,PCDHA10_ENSG00000250120.8,0.416901326,0.416901326,0.416901326,0.205198553,0.205198553,0.205198553,-0.211702774,chr5,140867291,140867292,15,+,ENSG00000250120.8,PCDHA10,UTR3
LAMP2_ENSG00000005893.17,PAS26836_AATAAA_0.3,0.129866142,NA,LAMP2_ENSG00000005893.17,5.925003078,1,0.014927512,0.061580748,LAMP2_ENSG00000005893.17,0.068852534,0.068852534,0.068852534,0.122471242,0.122471242,0.122471242,0.053618708,chrX,120426148,120426149,49,-,ENSG00000005893.17,LAMP2,UTR3
SLC38A10_ENSG00000157637.13,PAS22675_AATAAA_0.15,0.069569681,NA,SLC38A10_ENSG00000157637.13,5.921656183,1,0.014955894,0.061678163,SLC38A10_ENSG00000157637.13,0.604543091,0.604543091,0.604543091,0.475058225,0.475058225,0.475058225,-0.129484865,chr17,81245004,81245005,208,-,ENSG00000157637.13,SLC38A10,UTR3
ABITRAM_ENSG00000119328.12,PAS12679_AATAAA_0.4,0.049798779,0,ABITRAM_ENSG00000119328.12,5.914620044,1,0.015015741,0.061885518,ABITRAM_ENSG00000119328.12,0.984500118,0.984500118,0.984500118,0.925483848,0.925483848,0.925483848,-0.05901627,chr9,108940951,108940952,171,+,ENSG00000119328.12,ABITRAM,UTR3
ABITRAM_ENSG00000119328.12,PAS12680_AATAAA_0.2,0.049798779,0,ABITRAM_ENSG00000119328.12,5.914620044,1,0.015015741,0.061885518,ABITRAM_ENSG00000119328.12,0.015499882,0.015499882,0.015499882,0.074516152,0.074516152,0.074516152,0.05901627,chr9,108941616,108941617,14,+,ENSG00000119328.12,ABITRAM,UTR3
MFF_ENSG00000168958.21,PAS3538_APA_0.35,0.015528745,0.049996755,MFF_ENSG00000168958.21,5.907630485,1,0.015075436,0.062111758,MFF_ENSG00000168958.21,0.023008598,0.023008598,0.023008598,0.07400842,0.07400842,0.07400842,0.050999821,chr2,227357512,227357513,12,+,ENSG00000168958.21,MFF,UTR3
AP3S2_ENSG00000157823.17,PAS20142_AATAAA_0.2,8.06E-11,0.050113768,AP3S2_ENSG00000157823.17,5.903512748,1,0.015110719,0.062237303,AP3S2_ENSG00000157823.17,0.129168754,0.129168754,0.129168754,0.088204249,0.088204249,0.088204249,-0.040964504,chr15,89833563,89833564,39,-,ENSG00000157823.17,AP3S2,UTR3
ERCC8_ENSG00000049167.16,PAS8204_AATAAA_0.45,3.08E-05,0.100263376,ERCC8_ENSG00000049167.16,5.902882994,1,0.015116122,0.062239744,ERCC8_ENSG00000049167.16,0.188461217,0.188461217,0.188461217,0.05041045,0.05041045,0.05041045,-0.138050767,chr5,60866461,60866462,10,-,ENSG00000049167.16,ERCC8,UTR3
CD164_ENSG00000135535.17,PAS9848_ATTAAA_0.2,0.039256514,0.10049232,CD164_ENSG00000135535.17,5.8988657,1,0.015150639,0.062362016,CD164_ENSG00000135535.17,0.181834274,0.181834274,0.181834274,0.120924839,0.120924839,0.120924839,-0.060909434,chr6,109367280,109367281,102,-,ENSG00000135535.17,CD164,UTR3
HSF1_ENSG00000185122.11,PAS11744_AATAAA_0.25,0.05032129,NA,HSF1_ENSG00000185122.11,5.895028333,1,0.015183685,0.062458295,HSF1_ENSG00000185122.11,0.011646104,0.011646104,0.011646104,0.003611585,0.003611585,0.003611585,-0.008034519,chr8,144293244,144293245,21,+,ENSG00000185122.11,HSF1,UTR3
HSF1_ENSG00000185122.11,PAS11746_APA_0.15,0.05032129,NA,HSF1_ENSG00000185122.11,5.895028333,1,0.015183685,0.062458295,HSF1_ENSG00000185122.11,0.988353896,0.988353896,0.988353896,0.996388415,0.996388415,0.996388415,0.008034519,chr8,144314715,144314716,2637,+,ENSG00000185122.11,HSF1,UTR3
HP1BP3_ENSG00000127483.19,PAS1462_AATAAA_0.05,0.016364194,0.050383257,HP1BP3_ENSG00000127483.19,5.894066778,1,0.015191978,0.062472541,HP1BP3_ENSG00000127483.19,0.277704753,0.277704753,0.277704753,0.218424539,0.218424539,0.218424539,-0.059280214,chr1,20743210,20743211,176,-,ENSG00000127483.19,HP1BP3,UTR3
TM2D2_ENSG00000169490.17,PAS11880_AATAAA_0.25,0.100202144,NA,TM2D2_ENSG00000169490.17,5.892991238,1,0.015201258,0.062490842,TM2D2_ENSG00000169490.17,0.827872693,0.827872693,0.827872693,0.745093003,0.745093003,0.745093003,-0.082779691,chr8,38990804,38990805,363,-,ENSG00000169490.17,TM2D2,UTR3
TXNL1_ENSG00000091164.13,PAS23088_ATTAAA_0.05,0.050519265,NA,TXNL1_ENSG00000091164.13,5.885704597,1,0.015264289,0.062710099,TXNL1_ENSG00000091164.13,0.001791542,0.001791542,0.001791542,0.013127765,0.013127765,0.013127765,0.011336223,chr18,56597208,56597209,14,-,ENSG00000091164.13,TXNL1,UTR3
TXNL1_ENSG00000091164.13,PAS23089_AATAAA_0.25,0.050519265,NA,TXNL1_ENSG00000091164.13,5.885704597,1,0.015264289,0.062710099,TXNL1_ENSG00000091164.13,0.998208458,0.998208458,0.998208458,0.986872235,0.986872235,0.986872235,-0.011336223,chr18,56602823,56602824,783,-,ENSG00000091164.13,TXNL1,UTR3
NSA2_ENSG00000164346.10,PAS7525_APA_0.15,0.013155238,0.050659482,NSA2_ENSG00000164346.10,5.884438563,1,0.015275267,0.06273528,NSA2_ENSG00000164346.10,0.002502404,0.002502404,0.002502404,0.011874804,0.011874804,0.011874804,0.0093724,chr5,74777309,74777310,11,+,ENSG00000164346.10,NSA2,UTR3
RPAP3_ENSG00000005175.10,PAS17217_AATAAA_0.35,0.112797901,NA,RPAP3_ENSG00000005175.10,5.882397704,1,0.015292982,0.062788103,RPAP3_ENSG00000005175.10,0.795492777,0.795492777,0.795492777,0.868634722,0.868634722,0.868634722,0.073141946,chr12,47663291,47663292,253,-,ENSG00000005175.10,RPAP3,UTR3
CCDC47_ENSG00000108588.15,PAS22506_APA_0.3,0.028070913,0.050763788,CCDC47_ENSG00000108588.15,5.880816888,1,0.015306719,0.062824561,CCDC47_ENSG00000108588.15,0.108600879,0.108600879,0.108600879,0.049156478,0.049156478,0.049156478,-0.059444402,chr17,63746622,63746623,14,-,ENSG00000108588.15,CCDC47,UTR3
TLE3_ENSG00000140332.18,PAS20010_ATTAAA_0.3,0.002714867,0.10176055,TLE3_ENSG00000140332.18,5.876781337,1,0.015341842,0.062948752,TLE3_ENSG00000140332.18,0.30058309,0.30058309,0.30058309,0.410980005,0.410980005,0.410980005,0.110396915,chr15,70047792,70047793,100,-,ENSG00000140332.18,TLE3,UTR3
ELF4_ENSG00000102034.18,PAS26862_AATAAA_0.35,0.050749509,NA,ELF4_ENSG00000102034.18,5.874091554,1,0.015365299,0.063005033,ELF4_ENSG00000102034.18,0.041994902,0.041994902,0.041994902,0.202027225,0.202027225,0.202027225,0.160032322,chrX,130063959,130063960,11,-,ENSG00000102034.18,ELF4,UTR3
ELF4_ENSG00000102034.18,PAS26863_AATAAA_0.25,0.050749509,NA,ELF4_ENSG00000102034.18,5.874091554,1,0.015365299,0.063005033,ELF4_ENSG00000102034.18,0.958005098,0.958005098,0.958005098,0.797972775,0.797972775,0.797972775,-0.160032322,chrX,130064929,130064930,48,-,ENSG00000102034.18,ELF4,UTR3
SPSB1_ENSG00000171621.14,PAS61_AATAAA_0.25,0.050877225,NA,SPSB1_ENSG00000171621.14,5.868466351,1,0.015414475,0.063166634,SPSB1_ENSG00000171621.14,0.345983934,0.345983934,0.345983934,0.150273732,0.150273732,0.150273732,-0.195710202,chr1,9367863,9367864,18,+,ENSG00000171621.14,SPSB1,UTR3
SPSB1_ENSG00000171621.14,PAS62_AATAAA_0.3,0.050877225,NA,SPSB1_ENSG00000171621.14,5.868466351,1,0.015414475,0.063166634,SPSB1_ENSG00000171621.14,0.654016066,0.654016066,0.654016066,0.849726268,0.849726268,0.849726268,0.195710202,chr1,9369528,9369529,85,+,ENSG00000171621.14,SPSB1,UTR3
LCAT_ENSG00000213398.8,PAS21029_AATAAA_0.2,0.050962388,NA,LCAT_ENSG00000213398.8,5.86432272,1,0.015450803,0.063275414,LCAT_ENSG00000213398.8,0.792886841,0.792886841,0.792886841,0.624159285,0.624159285,0.624159285,-0.168727556,chr16,67939883,67939884,173,-,ENSG00000213398.8,LCAT,UTR3
LCAT_ENSG00000213398.8,PAS21030_AATAAA_0.05,0.050962388,NA,LCAT_ENSG00000213398.8,5.86432272,1,0.015450803,0.063275414,LCAT_ENSG00000213398.8,0.207113159,0.207113159,0.207113159,0.375840715,0.375840715,0.375840715,0.168727556,chr16,67941809,67941810,42,-,ENSG00000213398.8,LCAT,UTR3
ZRANB2_ENSG00000132485.14,PAS1810_ATTAAA_0.35,0.019543713,0.051266215,ZRANB2_ENSG00000132485.14,5.863478551,1,0.015458214,0.063285733,ZRANB2_ENSG00000132485.14,0.263301747,0.263301747,0.263301747,0.178992027,0.178992027,0.178992027,-0.08430972,chr1,71065043,71065044,24,-,ENSG00000132485.14,ZRANB2,UTR3
TMX4_ENSG00000125827.9,PAS25115_None_0.2,0.051137712,NA,TMX4_ENSG00000125827.9,5.857079213,1,0.015514519,0.063476068,TMX4_ENSG00000125827.9,0.445484085,0.445484085,0.445484085,0.611793825,0.611793825,0.611793825,0.16630974,chr20,7977347,7977348,12,-,ENSG00000125827.9,TMX4,UTR3
TMX4_ENSG00000125827.9,PAS25116_ATTAAA_0.35,0.051137712,NA,TMX4_ENSG00000125827.9,5.857079213,1,0.015514519,0.063476068,TMX4_ENSG00000125827.9,0.554515915,0.554515915,0.554515915,0.388206175,0.388206175,0.388206175,-0.16630974,chr20,7981415,7981416,100,-,ENSG00000125827.9,TMX4,UTR3
PPP1CB_ENSG00000213639.11,PAS2747_APA_0.3,0.098481074,NA,PPP1CB_ENSG00000213639.11,5.856207341,1,0.015522206,0.063487443,PPP1CB_ENSG00000213639.11,0.652432662,0.652432662,0.652432662,0.586534705,0.586534705,0.586534705,-0.065897957,chr2,28801035,28801036,571,+,ENSG00000213639.11,PPP1CB,UTR3
AGPAT4_ENSG00000026652.15,PAS10014_AATAAA_0.3,0.051146345,NA,AGPAT4_ENSG00000026652.15,5.854387601,1,0.015538264,0.06351296,AGPAT4_ENSG00000026652.15,0.236417096,0.236417096,0.236417096,0.070141255,0.070141255,0.070141255,-0.166275841,chr6,161130028,161130029,14,-,ENSG00000026652.15,AGPAT4,UTR3
AGPAT4_ENSG00000026652.15,PAS10015_ATTAAA_0.15,0.051146345,NA,AGPAT4_ENSG00000026652.15,5.854387601,1,0.015538264,0.06351296,AGPAT4_ENSG00000026652.15,0.763582904,0.763582904,0.763582904,0.929858745,0.929858745,0.929858745,0.166275841,chr6,161136074,161136075,103,-,ENSG00000026652.15,AGPAT4,UTR3
NDC1_ENSG00000058804.12,PAS1724_AATAAA_0.45,0.032056941,0.051730649,NDC1_ENSG00000058804.12,5.847606274,1,0.015598254,0.063738034,NDC1_ENSG00000058804.12,0.537471576,0.537471576,0.537471576,0.645503881,0.645503881,0.645503881,0.108032305,chr1,53765474,53765475,140,-,ENSG00000058804.12,NDC1,UTR3
MAPK13_ENSG00000156711.17,PAS8941_AATAAA_0.25,0.051345239,NA,MAPK13_ENSG00000156711.17,5.846361496,1,0.015609292,0.06374287,MAPK13_ENSG00000156711.17,0.741341621,0.741341621,0.741341621,0.613095107,0.613095107,0.613095107,-0.128246514,chr6,36140049,36140050,62,+,ENSG00000156711.17,MAPK13,UTR3
MAPK13_ENSG00000156711.17,PAS8942_AATAAA_0.35,0.051345239,NA,MAPK13_ENSG00000156711.17,5.846361496,1,0.015609292,0.06374287,MAPK13_ENSG00000156711.17,0.258658379,0.258658379,0.258658379,0.386904893,0.386904893,0.386904893,0.128246514,chr6,36144518,36144519,143,+,ENSG00000156711.17,MAPK13,UTR3
ZNF576_ENSG00000124444.16,PAS23678_AATAAA_0.25,0.124382795,NA,ZNF576_ENSG00000124444.16,5.840946327,1,0.015657403,0.063900353,ZNF576_ENSG00000124444.16,0.065501207,0.065501207,0.065501207,0.179471617,0.179471617,0.179471617,0.11397041,chr19,43601188,43601189,18,+,ENSG00000124444.16,ZNF576,UTR3
CENPU_ENSG00000151725.12,PAS7256_ATTAAA_0.4,0.051434451,NA,CENPU_ENSG00000151725.12,5.840354079,1,0.015662674,0.063900353,CENPU_ENSG00000151725.12,0.056592929,0.056592929,0.056592929,0.125356996,0.125356996,0.125356996,0.068764066,chr4,184694088,184694089,36,-,ENSG00000151725.12,CENPU,UTR3
CENPU_ENSG00000151725.12,PAS7257_AATAAA_0.4,0.051434451,NA,CENPU_ENSG00000151725.12,5.840354079,1,0.015662674,0.063900353,CENPU_ENSG00000151725.12,0.943407071,0.943407071,0.943407071,0.874643004,0.874643004,0.874643004,-0.068764066,chr4,184695003,184695004,305,-,ENSG00000151725.12,CENPU,UTR3
SREK1IP1_ENSG00000153006.16,PAS8221_APA_0.05,0.006671368,0.155998969,SREK1IP1_ENSG00000153006.16,5.838479821,1,0.015679368,0.063948291,SREK1IP1_ENSG00000153006.16,0.39560711,0.39560711,0.39560711,0.262083795,0.262083795,0.262083795,-0.133523314,chr5,64724124,64724125,25,-,ENSG00000153006.16,SREK1IP1,UTR3
NSD2_ENSG00000109685.19,PAS6287_AATAAA_0.35,5.04E-162,0.156330947,NSD2_ENSG00000109685.19,5.834739669,1,0.015712735,0.064064181,NSD2_ENSG00000109685.19,0.009924265,0.009924265,0.009924265,0.026635082,0.026635082,0.026635082,0.016710818,chr4,1941830,1941831,12,+,ENSG00000109685.19,NSD2,UTR3
CYB5B_ENSG00000103018.18,PAS20581_ATTAAA_0.2,0.127627196,NA,CYB5B_ENSG00000103018.18,5.833789255,1,0.015721225,0.064078604,CYB5B_ENSG00000103018.18,0.153534783,0.153534783,0.153534783,0.091328876,0.091328876,0.091328876,-0.062205907,chr16,69463169,69463170,47,+,ENSG00000103018.18,CYB5B,UTR3
