gene_id,feature_id,twostep_gene_padj,twostep_transcript_padj,gene_id.x,lr,df,pvalue,adj_pvalue,gene_id.y,DMSO_96hrs_1,DMSO_96hrs_2,DMSO_96hrs_3,SDMAi_96hrs_1,SDMAi_96hrs_2,SDMAi_96hrs_3,mean_diff,chr,start,end,V5,strand,V7,V8,V9
ZNF462_ENSG00000148143.13,PAS12671_AATAAA_0.15,0.438898774,NA,ZNF462_ENSG00000148143.13,3.660792914,1,0.055707116,0.286959342,ZNF462_ENSG00000148143.13,0.171422714,0.171422714,0.171422714,0.243236168,0.243236168,0.243236168,0.071813454,chr9,107013633,107013634,100,+,ENSG00000148143.13,ZNF462,UTR3
NT5C2_ENSG00000076685.19,PAS14615_AATAAA_0.25,0.259273782,NA,NT5C2_ENSG00000076685.19,3.659962565,1,0.055734885,0.286959342,NT5C2_ENSG00000076685.19,0.860046199,0.860046199,0.860046199,0.787740864,0.787740864,0.787740864,-0.072305335,chr10,103088156,103088157,681,-,ENSG00000076685.19,NT5C2,UTR3
KPNA2_ENSG00000182481.10,PAS21783_APA_0.1,0.237347656,NA,KPNA2_ENSG00000182481.10,3.660401258,1,0.055720212,0.286959342,KPNA2_ENSG00000182481.10,0.975824371,0.975824371,0.975824371,0.944420877,0.944420877,0.944420877,-0.031403495,chr17,68046629,68046630,413,+,ENSG00000182481.10,KPNA2,UTR3
KPNA2_ENSG00000182481.10,PAS21784_ATTAAA_0.45,0.237347656,NA,KPNA2_ENSG00000182481.10,3.660401258,1,0.055720212,0.286959342,KPNA2_ENSG00000182481.10,0.024175629,0.024175629,0.024175629,0.055579123,0.055579123,0.055579123,0.031403495,chr17,68047676,68047677,21,+,ENSG00000182481.10,KPNA2,UTR3
LIMK2_ENSG00000182541.18,PAS25778_AATAAA_0.2,0.237347656,NA,LIMK2_ENSG00000182541.18,3.661679587,1,0.055677479,0.286959342,LIMK2_ENSG00000182541.18,0.315939418,0.315939418,0.315939418,0.15800492,0.15800492,0.15800492,-0.157934498,chr22,31279731,31279732,11,+,ENSG00000182541.18,LIMK2,UTR3
LIMK2_ENSG00000182541.18,PAS25779_AATAAA_0.35,0.237347656,NA,LIMK2_ENSG00000182541.18,3.661679587,1,0.055677479,0.286959342,LIMK2_ENSG00000182541.18,0.684060582,0.684060582,0.684060582,0.84199508,0.84199508,0.84199508,0.157934498,chr22,31280070,31280071,124,+,ENSG00000182541.18,LIMK2,UTR3
SUB1_ENSG00000113387.12,PAS7358_AATAAA_0.05,0.421300897,NA,SUB1_ENSG00000113387.12,3.661379197,1,0.055687518,0.286959342,SUB1_ENSG00000113387.12,0.039394969,0.039394969,0.039394969,0.024576104,0.024576104,0.024576104,-0.014818865,chr5,32604078,32604079,56,+,ENSG00000113387.12,SUB1,UTR3
ATM_ENSG00000149311.20,PAS15352_AATAAA_0.4,0.004396522,1,ATM_ENSG00000149311.20,3.65755821,1,0.055815377,0.287010155,ATM_ENSG00000149311.20,0.76288223,0.76288223,0.76288223,0.616487685,0.616487685,0.616487685,-0.146394545,chr11,108369098,108369099,136,+,ENSG00000149311.20,ATM,UTR3
COQ2_ENSG00000173085.15,PAS7037_AATAAA_0.15,0.237525741,NA,COQ2_ENSG00000173085.15,3.657623868,1,0.055813177,0.287010155,COQ2_ENSG00000173085.15,0.868341613,0.868341613,0.868341613,0.947715511,0.947715511,0.947715511,0.079373898,chr4,83263825,83263826,208,-,ENSG00000173085.15,COQ2,UTR3
COQ2_ENSG00000173085.15,PAS7038_AATAAA_0.35,0.237525741,NA,COQ2_ENSG00000173085.15,3.657623868,1,0.055813177,0.287010155,COQ2_ENSG00000173085.15,0.131658387,0.131658387,0.131658387,0.052284489,0.052284489,0.052284489,-0.079373898,chr4,83264304,83264305,13,-,ENSG00000173085.15,COQ2,UTR3
ARMH3_ENSG00000120029.13,PAS14604_AATAAA_0.2,0.043573046,0.6207618,ARMH3_ENSG00000120029.13,3.655453384,1,0.055885943,0.287251861,ARMH3_ENSG00000120029.13,0.209353537,0.209353537,0.209353537,0.10424704,0.10424704,0.10424704,-0.105106497,chr10,101846429,101846430,17,-,ENSG00000120029.13,ARMH3,UTR3
TM9SF3_ENSG00000077147.16,PAS14542_ATTAAA_0.35,0.017522448,1,TM9SF3_ENSG00000077147.16,3.65186886,1,0.056006334,0.287330357,TM9SF3_ENSG00000077147.16,0.068121682,0.068121682,0.068121682,0.049896904,0.049896904,0.049896904,-0.018224778,chr10,96521445,96521446,115,-,ENSG00000077147.16,TM9SF3,UTR3
GSPT1_ENSG00000103342.13,PAS20824_AATAAA_0.2,0.378114261,NA,GSPT1_ENSG00000103342.13,3.650089924,1,0.056066184,0.287330357,GSPT1_ENSG00000103342.13,0.847119671,0.847119671,0.847119671,0.797958387,0.797958387,0.797958387,-0.049161284,chr16,11872681,11872682,940,-,ENSG00000103342.13,GSPT1,UTR3
H3-3B_ENSG00000132475.10,PAS22599_APA_0.2,0.016096472,1,H3-3B_ENSG00000132475.10,3.650668548,1,0.05604671,0.287330357,H3-3B_ENSG00000132475.10,0.048139688,0.048139688,0.048139688,0.035126811,0.035126811,0.035126811,-0.013012877,chr17,75778550,75778551,274,-,ENSG00000132475.10,H3-3B,UTR3
MBD1_ENSG00000141644.19,PAS23080_None_0.2,0.014078672,0.621885296,MBD1_ENSG00000141644.19,3.652441314,1,0.055987089,0.287330357,MBD1_ENSG00000141644.19,0.711058997,0.711058997,0.711058997,0.80922484,0.80922484,0.80922484,0.098165843,chr18,50268846,50268847,398,-,ENSG00000141644.19,MBD1,UTR3
POLA1_ENSG00000101868.13,PAS26253_ATTAAA_0.2,0.238309059,NA,POLA1_ENSG00000101868.13,3.65061338,1,0.056048566,0.287330357,POLA1_ENSG00000101868.13,0.209928933,0.209928933,0.209928933,0.054522322,0.054522322,0.054522322,-0.15540661,chrX,24728627,24728628,10,+,ENSG00000101868.13,POLA1,UTR3
POLA1_ENSG00000101868.13,PAS26254_AATAAA_0.3,0.238309059,NA,POLA1_ENSG00000101868.13,3.65061338,1,0.056048566,0.287330357,POLA1_ENSG00000101868.13,0.790071067,0.790071067,0.790071067,0.945477678,0.945477678,0.945477678,0.15540661,chrX,24996982,24996983,63,+,ENSG00000101868.13,POLA1,UTR3
STAM2_ENSG00000115145.10,PAS4213_AATAAA_0.3,0.423376895,NA,STAM2_ENSG00000115145.10,3.650311374,1,0.05605873,0.287330357,STAM2_ENSG00000115145.10,0.296521989,0.296521989,0.296521989,0.483675389,0.483675389,0.483675389,0.187153399,chr2,152118597,152118598,55,-,ENSG00000115145.10,STAM2,UTR3
PPP6R3_ENSG00000110075.15,PAS15211_APA_0.2,0.425343808,NA,PPP6R3_ENSG00000110075.15,3.646904442,1,0.056173526,0.287517894,PPP6R3_ENSG00000110075.15,0.022818239,0.022818239,0.022818239,0.064952108,0.064952108,0.064952108,0.042133869,chr11,68613804,68613805,20,+,ENSG00000110075.15,PPP6R3,UTR3
BTN2A1_ENSG00000112763.17,PAS8802_AATAAA_0.2,0.238327296,NA,BTN2A1_ENSG00000112763.17,3.647438444,1,0.056155516,0.287517894,BTN2A1_ENSG00000112763.17,0.822180886,0.822180886,0.822180886,0.960830753,0.960830753,0.960830753,0.138649867,chr6,26469636,26469637,191,+,ENSG00000112763.17,BTN2A1,UTR3
BTN2A1_ENSG00000112763.17,PAS8804_AATAAA_0.2,0.238327296,NA,BTN2A1_ENSG00000112763.17,3.647438444,1,0.056155516,0.287517894,BTN2A1_ENSG00000112763.17,0.177819114,0.177819114,0.177819114,0.039169247,0.039169247,0.039169247,-0.138649867,chr6,26476618,26476619,19,+,ENSG00000112763.17,BTN2A1,UTR3
GPR107_ENSG00000148358.20,PAS12817_AATAAA_0.2,0.319193205,NA,GPR107_ENSG00000148358.20,3.64499501,1,0.056237972,0.287589724,GPR107_ENSG00000148358.20,0.843278273,0.843278273,0.843278273,0.908221533,0.908221533,0.908221533,0.06494326,chr9,130140161,130140162,386,+,ENSG00000148358.20,GPR107,UTR3
YAP1_ENSG00000137693.14,PAS15332_APA_0.15,0.238527776,NA,YAP1_ENSG00000137693.14,3.642996751,1,0.056305501,0.287589724,YAP1_ENSG00000137693.14,0.421135111,0.421135111,0.421135111,0.602574861,0.602574861,0.602574861,0.18143975,chr11,102230620,102230621,38,+,ENSG00000137693.14,YAP1,UTR3
YAP1_ENSG00000137693.14,PAS15333_AATAAA_0.25,0.238527776,NA,YAP1_ENSG00000137693.14,3.642996751,1,0.056305501,0.287589724,YAP1_ENSG00000137693.14,0.578864889,0.578864889,0.578864889,0.397425139,0.397425139,0.397425139,-0.18143975,chr11,102232741,102232742,72,+,ENSG00000137693.14,YAP1,UTR3
FLRT2_ENSG00000185070.12,PAS18678_APA_0.15,0.238527776,NA,FLRT2_ENSG00000185070.12,3.643165733,1,0.056299787,0.287589724,FLRT2_ENSG00000185070.12,0.345256414,0.345256414,0.345256414,0.165521192,0.165521192,0.165521192,-0.179735222,chr14,85625795,85625796,20,+,ENSG00000185070.12,FLRT2,UTR3
FLRT2_ENSG00000185070.12,PAS18679_APA_0.35,0.238527776,NA,FLRT2_ENSG00000185070.12,3.643165733,1,0.056299787,0.287589724,FLRT2_ENSG00000185070.12,0.654743586,0.654743586,0.654743586,0.834478808,0.834478808,0.834478808,0.179735222,chr14,85627918,85627919,47,+,ENSG00000185070.12,FLRT2,UTR3
ERO1A_ENSG00000197930.13,PAS18971_AATAAA_0.4,0.007198728,1,ERO1A_ENSG00000197930.13,3.641614638,1,0.056352258,0.287708013,ERO1A_ENSG00000197930.13,0.407275689,0.407275689,0.407275689,0.342952189,0.342952189,0.342952189,-0.064323499,chr14,52640062,52640063,304,-,ENSG00000197930.13,ERO1A,UTR3
RSL24D1_ENSG00000137876.11,PAS19888_AATAAA_0.35,0.550513009,NA,RSL24D1_ENSG00000137876.11,3.639494833,1,0.056424052,0.287953974,RSL24D1_ENSG00000137876.11,0.150504253,0.150504253,0.150504253,0.105584367,0.105584367,0.105584367,-0.044919886,chr15,55181790,55181791,149,-,ENSG00000137876.11,RSL24D1,UTR3
ZER1_ENSG00000160445.11,PAS13324_APA_0.3,0.239048517,NA,ZER1_ENSG00000160445.11,3.636071969,1,0.056540183,0.288006362,ZER1_ENSG00000160445.11,0.857140237,0.857140237,0.857140237,0.76025616,0.76025616,0.76025616,-0.096884076,chr9,128729789,128729790,332,-,ENSG00000160445.11,ZER1,UTR3
ZER1_ENSG00000160445.11,PAS13325_APA_0.1,0.239048517,NA,ZER1_ENSG00000160445.11,3.636071969,1,0.056540183,0.288006362,ZER1_ENSG00000160445.11,0.142859763,0.142859763,0.142859763,0.23974384,0.23974384,0.23974384,0.096884076,chr9,128731080,128731081,16,-,ENSG00000160445.11,ZER1,UTR3
CAPRIN1_ENSG00000135387.21,PAS14955_APA_0.25,0.053189276,NA,CAPRIN1_ENSG00000135387.21,3.634145051,1,0.056605671,0.288006362,CAPRIN1_ENSG00000135387.21,0.072618658,0.072618658,0.072618658,0.036915478,0.036915478,0.036915478,-0.03570318,chr11,34099513,34099514,25,+,ENSG00000135387.21,CAPRIN1,UTR3
USP30_ENSG00000135093.13,PAS16750_ATTAAA_0.3,0.239048517,NA,USP30_ENSG00000135093.13,3.637461275,1,0.056493016,0.288006362,USP30_ENSG00000135093.13,0.614658713,0.614658713,0.614658713,0.325653306,0.325653306,0.325653306,-0.289005407,chr12,109086376,109086377,19,+,ENSG00000135093.13,USP30,UTR3
USP30_ENSG00000135093.13,PAS16751_AATAAA_0.4,0.239048517,NA,USP30_ENSG00000135093.13,3.637461275,1,0.056493016,0.288006362,USP30_ENSG00000135093.13,0.385341287,0.385341287,0.385341287,0.674346694,0.674346694,0.674346694,0.289005407,chr12,109088015,109088016,32,+,ENSG00000135093.13,USP30,UTR3
DGCR8_ENSG00000128191.17,PAS25685_None_0.1,0.239048517,NA,DGCR8_ENSG00000128191.17,3.634815322,1,0.056582882,0.288006362,DGCR8_ENSG00000128191.17,0.122720425,0.122720425,0.122720425,0.044906394,0.044906394,0.044906394,-0.077814031,chr22,20111523,20111524,23,+,ENSG00000128191.17,DGCR8,UTR3
DGCR8_ENSG00000128191.17,PAS25686_APA_0.25,0.239048517,NA,DGCR8_ENSG00000128191.17,3.634815322,1,0.056582882,0.288006362,DGCR8_ENSG00000128191.17,0.877279575,0.877279575,0.877279575,0.955093606,0.955093606,0.955093606,0.077814031,chr22,20111869,20111870,391,+,ENSG00000128191.17,DGCR8,UTR3
NAT8L_ENSG00000185818.8,PAS6296_APA_0.35,0.313414346,NA,NAT8L_ENSG00000185818.8,3.633626785,1,0.056623298,0.288006362,NAT8L_ENSG00000185818.8,0.279755801,0.279755801,0.279755801,0.141878212,0.141878212,0.141878212,-0.137877588,chr4,2065907,2065908,38,+,ENSG00000185818.8,NAT8L,UTR3
EIF4G1_ENSG00000114867.22,PAS5272_AATAAA_0.1,0.239793562,NA,EIF4G1_ENSG00000114867.22,3.626610073,1,0.056862527,0.288982046,EIF4G1_ENSG00000114867.22,0.084091319,0.084091319,0.084091319,0.108088045,0.108088045,0.108088045,0.023996726,chr3,184335053,184335054,227,+,ENSG00000114867.22,EIF4G1,UTR3
EIF4G1_ENSG00000114867.22,PAS5273_ATTAAA_0.15,0.239793562,NA,EIF4G1_ENSG00000114867.22,3.626610073,1,0.056862527,0.288982046,EIF4G1_ENSG00000114867.22,0.915908681,0.915908681,0.915908681,0.891911955,0.891911955,0.891911955,-0.023996726,chr3,184335350,184335351,5548,+,ENSG00000114867.22,EIF4G1,UTR3
LYRM4_ENSG00000214113.11,PAS9401_AATAAA_0.1,0.134671618,NA,LYRM4_ENSG00000214113.11,3.623589901,1,0.056965827,0.289386402,LYRM4_ENSG00000214113.11,0.061477057,0.061477057,0.061477057,0.023767198,0.023767198,0.023767198,-0.037709859,chr6,5186599,5186600,32,-,ENSG00000214113.11,LYRM4,UTR3
CTDSP2_ENSG00000175215.11,PAS17382_AATAAA_0.3,0.24045608,NA,CTDSP2_ENSG00000175215.11,3.620508722,1,0.057071419,0.289652696,CTDSP2_ENSG00000175215.11,0.822984835,0.822984835,0.822984835,0.775584872,0.775584872,0.775584872,-0.047399963,chr12,57819928,57819929,375,-,ENSG00000175215.11,CTDSP2,UTR3
CTDSP2_ENSG00000175215.11,PAS17383_None_0.15,0.24045608,NA,CTDSP2_ENSG00000175215.11,3.620508722,1,0.057071419,0.289652696,CTDSP2_ENSG00000175215.11,0.177015165,0.177015165,0.177015165,0.224415128,0.224415128,0.224415128,0.047399963,chr12,57822802,57822803,94,-,ENSG00000175215.11,CTDSP2,UTR3
CGGBP1_ENSG00000163320.12,PAS5755_APA_0.1,0.130757557,NA,CGGBP1_ENSG00000163320.12,3.619981149,1,0.05708952,0.289652696,CGGBP1_ENSG00000163320.12,0.101791544,0.101791544,0.101791544,0.149715513,0.149715513,0.149715513,0.047923969,chr3,88052873,88052874,58,-,ENSG00000163320.12,CGGBP1,UTR3
FGFR1OP2_ENSG00000111790.14,PAS16272_AATAAA_0.35,1.48E-04,1,FGFR1OP2_ENSG00000111790.14,3.615225101,1,0.057252973,0.290361169,FGFR1OP2_ENSG00000111790.14,0.046582981,0.046582981,0.046582981,0.022483659,0.022483659,0.022483659,-0.024099322,chr12,26966353,26966354,10,+,ENSG00000111790.14,FGFR1OP2,UTR3
SURF4_ENSG00000148248.14,PAS13374_None_0.1,0.0442095,0.63732253,SURF4_ENSG00000148248.14,3.611629573,1,0.057376872,0.290526977,SURF4_ENSG00000148248.14,0.113343766,0.113343766,0.113343766,0.146011238,0.146011238,0.146011238,0.032667472,chr9,133362336,133362337,100,-,ENSG00000148248.14,SURF4,UTR3
PARVA_ENSG00000197702.14,PAS14847_ATTAAA_0.35,3.46E-04,1,PARVA_ENSG00000197702.14,3.612480111,1,0.057347538,0.290526977,PARVA_ENSG00000197702.14,0.107148924,0.107148924,0.107148924,0.139742798,0.139742798,0.139742798,0.032593874,chr11,12530795,12530796,57,+,ENSG00000197702.14,PARVA,UTR3
IQSEC1_ENSG00000144711.17,PAS5410_APA_0.15,0.430587218,NA,IQSEC1_ENSG00000144711.17,3.610129633,1,0.057428643,0.290526977,IQSEC1_ENSG00000144711.17,0.061692049,0.061692049,0.061692049,0.013393383,0.013393383,0.013393383,-0.048298666,chr3,12898707,12898708,11,-,ENSG00000144711.17,IQSEC1,UTR3
EVC_ENSG00000072840.13,PAS6318_AATAAA_0.1,0.001598603,0.637692238,EVC_ENSG00000072840.13,3.610665078,1,0.057410156,0.290526977,EVC_ENSG00000072840.13,0.574714205,0.574714205,0.574714205,0.379269695,0.379269695,0.379269695,-0.195444509,chr4,5758309,5758310,116,+,ENSG00000072840.13,EVC,UTR3
PTCD2_ENSG00000049883.15,PAS7504_APA_0.25,0.108565943,NA,PTCD2_ENSG00000049883.15,3.610455873,1,0.057417379,0.290526977,PTCD2_ENSG00000049883.15,0.174582207,0.174582207,0.174582207,0.30834916,0.30834916,0.30834916,0.133766954,chr5,72364412,72364413,38,+,ENSG00000049883.15,PTCD2,UTR3
CEP43_ENSG00000213066.14,PAS9364_AATAAA_0.1,0.194627015,NA,CEP43_ENSG00000213066.14,3.610910811,1,0.057401674,0.290526977,CEP43_ENSG00000213066.14,0.654546866,0.654546866,0.654546866,0.515154123,0.515154123,0.515154123,-0.139392743,chr6,167040314,167040315,180,+,ENSG00000213066.14,CEP43,UTR3
PMAIP1_ENSG00000141682.12,PAS22907_AATAAA_0.35,0.434244944,NA,PMAIP1_ENSG00000141682.12,3.609237463,1,0.05745946,0.290562313,PMAIP1_ENSG00000141682.12,0.044863427,0.044863427,0.044863427,0.009077504,0.009077504,0.009077504,-0.035785923,chr18,59903951,59903952,12,+,ENSG00000141682.12,PMAIP1,UTR3
U2SURP_ENSG00000163714.18,PAS5100_ATTAAA_0.25,0.004080303,1,U2SURP_ENSG00000163714.18,3.607770451,1,0.057510171,0.29056881,U2SURP_ENSG00000163714.18,0.039287153,0.039287153,0.039287153,0.068466492,0.068466492,0.068466492,0.029179339,chr3,143060182,143060183,45,+,ENSG00000163714.18,U2SURP,UTR3
RUFY3_ENSG00000018189.13,PAS6506_AATAAA_0.2,0.467065126,NA,RUFY3_ENSG00000018189.13,3.607132367,1,0.057532243,0.29056881,RUFY3_ENSG00000018189.13,0.446335533,0.446335533,0.446335533,0.601860753,0.601860753,0.601860753,0.15552522,chr4,70808617,70808618,147,+,ENSG00000018189.13,RUFY3,UTR3
PRKAA1_ENSG00000132356.12,PAS8145_AATAAA_0.3,0.417637004,NA,PRKAA1_ENSG00000132356.12,3.608304309,1,0.057491711,0.29056881,PRKAA1_ENSG00000132356.12,0.085520741,0.085520741,0.085520741,0.163357342,0.163357342,0.163357342,0.0778366,chr5,40762387,40762388,20,-,ENSG00000132356.12,PRKAA1,UTR3
TCEA3_ENSG00000204219.11,PAS1484_AATAAA_0.15,0.403313688,NA,TCEA3_ENSG00000204219.11,3.60217453,1,0.057704046,0.291315829,TCEA3_ENSG00000204219.11,0.014337539,0.014337539,0.014337539,0.088805218,0.088805218,0.088805218,0.074467679,chr1,23379951,23379952,14,-,ENSG00000204219.11,TCEA3,UTR3
FOXP1_ENSG00000114861.24,PAS5730_AATAAA_0.25,0.467101349,NA,FOXP1_ENSG00000114861.24,3.600097254,1,0.057776191,0.291559322,FOXP1_ENSG00000114861.24,0.339498283,0.339498283,0.339498283,0.255462036,0.255462036,0.255462036,-0.084036247,chr3,70956125,70956126,158,-,ENSG00000114861.24,FOXP1,UTR3
ARL14EP_ENSG00000152219.5,PAS14922_AATAAA_0.3,0.224820577,NA,ARL14EP_ENSG00000152219.5,3.597950879,1,0.057850837,0.291815227,ARL14EP_ENSG00000152219.5,0.234172383,0.234172383,0.234172383,0.350228161,0.350228161,0.350228161,0.116055779,chr11,30338221,30338222,84,+,ENSG00000152219.5,ARL14EP,UTR3
FAHD2A_ENSG00000115042.10,PAS3028_AATAAA_0.05,0.243828207,NA,FAHD2A_ENSG00000115042.10,3.594412919,1,0.057974102,0.292195227,FAHD2A_ENSG00000115042.10,0.932335088,0.932335088,0.932335088,0.986022925,0.986022925,0.986022925,0.053687837,chr2,95413129,95413130,340,+,ENSG00000115042.10,FAHD2A,UTR3
FAHD2A_ENSG00000115042.10,PAS3029_AATAAA_0.15,0.243828207,NA,FAHD2A_ENSG00000115042.10,3.594412919,1,0.057974102,0.292195227,FAHD2A_ENSG00000115042.10,0.067664912,0.067664912,0.067664912,0.013977075,0.013977075,0.013977075,-0.053687837,chr2,95416606,95416607,16,+,ENSG00000115042.10,FAHD2A,UTR3
HM13_ENSG00000101294.18,PAS24809_None_0.1,0.243828207,NA,HM13_ENSG00000101294.18,3.593451095,1,0.058007661,0.292243556,HM13_ENSG00000101294.18,0.005821484,0.005821484,0.005821484,0.015015763,0.015015763,0.015015763,0.009194278,chr20,31570466,31570467,29,+,ENSG00000101294.18,HM13,UTR3
RPL13A_ENSG00000142541.18,PAS23806_AATAAA_0,0.703099351,NA,RPL13A_ENSG00000142541.18,3.592692417,1,0.058034147,0.292256224,RPL13A_ENSG00000142541.18,0.01801377,0.01801377,0.01801377,0.024427229,0.024427229,0.024427229,0.006413459,chr19,49491842,49491843,837,+,ENSG00000142541.18,RPL13A,UTR3
BORCS7-ASMT_ENSG00000270316.1,PAS13969_ATTAAA_0.45,0.244294693,NA,BORCS7-ASMT_ENSG00000270316.1,3.589653975,1,0.058140348,0.292415056,BORCS7-ASMT_ENSG00000270316.1,0.11886503,0.11886503,0.11886503,0.037199201,0.037199201,0.037199201,-0.081665829,chr10,102901535,102901536,23,+,ENSG00000270316.1,BORCS7-ASMT,UTR3
BORCS7-ASMT_ENSG00000270316.1,PAS13970_AATAAA_0.4,0.244294693,NA,BORCS7-ASMT_ENSG00000270316.1,3.589653975,1,0.058140348,0.292415056,BORCS7-ASMT_ENSG00000270316.1,0.88113497,0.88113497,0.88113497,0.962800799,0.962800799,0.962800799,0.081665829,chr10,102901895,102901896,136,+,ENSG00000270316.1,BORCS7-ASMT,UTR3
UBASH3B_ENSG00000154127.10,PAS15440_AATAAA_0.3,0.320792172,NA,UBASH3B_ENSG00000154127.10,3.588602552,1,0.058177146,0.292415056,UBASH3B_ENSG00000154127.10,0.226397174,0.226397174,0.226397174,0.323430364,0.323430364,0.323430364,0.09703319,chr11,122814471,122814472,77,+,ENSG00000154127.10,UBASH3B,UTR3
KDM5A_ENSG00000073614.13,PAS17005_AATAAA_0.2,0.56177583,NA,KDM5A_ENSG00000073614.13,3.590827474,1,0.058099307,0.292415056,KDM5A_ENSG00000073614.13,0.049464124,0.049464124,0.049464124,0.101426221,0.101426221,0.101426221,0.051962097,chr12,280144,280145,13,-,ENSG00000073614.13,KDM5A,UTR3
GOSR2_ENSG00000108433.17,PAS21619_APA_0.05,4.25E-05,1,GOSR2_ENSG00000108433.17,3.588360881,1,0.058185608,0.292415056,GOSR2_ENSG00000108433.17,0.25103781,0.25103781,0.25103781,0.150913978,0.150913978,0.150913978,-0.100123832,chr17,46938996,46938997,44,+,ENSG00000108433.17,GOSR2,UTR3
OAZ2_ENSG00000180304.14,PAS19962_AATAAA_0.1,0.244887414,NA,OAZ2_ENSG00000180304.14,3.582622796,1,0.058386898,0.293064249,OAZ2_ENSG00000180304.14,0.764965945,0.764965945,0.764965945,0.825858826,0.825858826,0.825858826,0.060892881,chr15,64687576,64687577,1427,-,ENSG00000180304.14,OAZ2,UTR3
OAZ2_ENSG00000180304.14,PAS19963_APA_0.35,0.244887414,NA,OAZ2_ENSG00000180304.14,3.582622796,1,0.058386898,0.293064249,OAZ2_ENSG00000180304.14,0.235034055,0.235034055,0.235034055,0.174141174,0.174141174,0.174141174,-0.060892881,chr15,64688465,64688466,87,-,ENSG00000180304.14,OAZ2,UTR3
ACSL3_ENSG00000123983.15,PAS3529_AATAAA_0.3,0.425505611,NA,ACSL3_ENSG00000123983.15,3.58269618,1,0.058384319,0.293064249,ACSL3_ENSG00000123983.15,0.472183277,0.472183277,0.472183277,0.586385592,0.586385592,0.586385592,0.114202315,chr2,222942216,222942217,235,+,ENSG00000123983.15,ACSL3,UTR3
TRIP11_ENSG00000100815.12,PAS19164_AATAAA_0.2,0.425343808,NA,TRIP11_ENSG00000100815.12,3.581101909,1,0.058440374,0.293211952,TRIP11_ENSG00000100815.12,0.094974535,0.094974535,0.094974535,0.210182278,0.210182278,0.210182278,0.115207743,chr14,91968165,91968166,18,-,ENSG00000100815.12,TRIP11,UTR3
DAZAP1_ENSG00000071626.17,PAS23191_AATAAA_0.45,0.245094314,NA,DAZAP1_ENSG00000071626.17,3.578766874,1,0.058522578,0.293238156,DAZAP1_ENSG00000071626.17,0.446728721,0.446728721,0.446728721,0.509247025,0.509247025,0.509247025,0.062518304,chr19,1435144,1435145,287,+,ENSG00000071626.17,DAZAP1,UTR3
DAZAP1_ENSG00000071626.17,PAS23192_AATAAA_0.2,0.245094314,NA,DAZAP1_ENSG00000071626.17,3.578766874,1,0.058522578,0.293238156,DAZAP1_ENSG00000071626.17,0.553271279,0.553271279,0.553271279,0.490752975,0.490752975,0.490752975,-0.062518304,chr19,1435680,1435681,968,+,ENSG00000071626.17,DAZAP1,UTR3
ATP6AP2_ENSG00000182220.15,PAS26268_APA_0.1,0.245094314,NA,ATP6AP2_ENSG00000182220.15,3.578221273,1,0.058541804,0.293238156,ATP6AP2_ENSG00000182220.15,0.131193846,0.131193846,0.131193846,0.073168782,0.073168782,0.073168782,-0.058025064,chrX,40605882,40605883,12,+,ENSG00000182220.15,ATP6AP2,UTR3
ATP6AP2_ENSG00000182220.15,PAS26269_AATAAA_0.25,0.245094314,NA,ATP6AP2_ENSG00000182220.15,3.578221273,1,0.058541804,0.293238156,ATP6AP2_ENSG00000182220.15,0.868806154,0.868806154,0.868806154,0.926831218,0.926831218,0.926831218,0.058025064,chrX,40606633,40606634,1432,+,ENSG00000182220.15,ATP6AP2,UTR3
PEBP1_ENSG00000089220.5,PAS16817_None_0.1,0.245238667,NA,PEBP1_ENSG00000089220.5,3.5742506,1,0.058681921,0.293457744,PEBP1_ENSG00000089220.5,0.551755651,0.551755651,0.551755651,0.584124374,0.584124374,0.584124374,0.032368722,chr12,118145188,118145189,203,+,ENSG00000089220.5,PEBP1,UTR3
PEBP1_ENSG00000089220.5,PAS16818_AATAAA_0.3,0.245238667,NA,PEBP1_ENSG00000089220.5,3.5742506,1,0.058681921,0.293457744,PEBP1_ENSG00000089220.5,0.448244349,0.448244349,0.448244349,0.415875626,0.415875626,0.415875626,-0.032368722,chr12,118145581,118145582,8062,+,ENSG00000089220.5,PEBP1,UTR3
SCYL3_ENSG00000000457.14,PAS2272_ATTAAA_0.3,0.245238667,NA,SCYL3_ENSG00000000457.14,3.57444711,1,0.058674978,0.293457744,SCYL3_ENSG00000000457.14,0.16101859,0.16101859,0.16101859,0.43525698,0.43525698,0.43525698,0.27423839,chr1,169849631,169849632,22,-,ENSG00000000457.14,SCYL3,UTR3
