gene_name,ensembl_ID,feature_id,chr,start,end,strand,pA_type,APA_and_gene_class_96hrs,log2FoldChange_24hrs,log2FoldChange_48hrs,log2FoldChange_72hrs,log2FoldChange_96hrs,prox_to_dist_shift_24hrs,prox_to_dist_shift_48hrs,prox_to_dist_shift_72hrs,prox_to_dist_shift_96hrs
G3BP1,ENSG00000145907,PAS15677_APA_0.15,chr5,151804993,151804994,+,proximal pA,down_not_lengthened,0.14536923294167764,-0.36899401028263706,-0.535280664474113,-0.6018663582891092,0.028944216436599002,0.06090569049831873,0.030261496325387556,0.08748152443789278
GANAB,ENSG00000089597,PAS31287_AATAAA_0.3,chr11,62624831,62624832,-,distal pA,down_not_lengthened,-0.16695062428630866,-0.6376115450235952,-0.7058995889280149,-0.6947970863297234,0.03275401359250463,0.04224265820429096,0.012214774,0.07311199413436353
GANAB,ENSG00000089597,PAS31288_None_0.25,chr11,62625043,62625044,-,proximal pA,down_not_lengthened,-0.16695062428630866,-0.6376115450235952,-0.7058995889280149,-0.6947970863297234,0.03275401359250463,0.04224265820429096,0.012214774,0.07311199413436353
GATAD1,ENSG00000157259,PAS20647_ATTAAA_0.2,chr7,92458833,92458834,+,proximal pA,down_not_lengthened,-0.06710626048089562,-0.2259444572585359,-0.6941386530564656,-0.6534581960302877,0.48380890583570785,NA,-0.45894739816177677,0.17478822432777286
GATAD1,ENSG00000157259,PAS20648_AATAAA_0.1,chr7,92459429,92459430,+,distal pA,down_not_lengthened,-0.06710626048089562,-0.2259444572585359,-0.6941386530564656,-0.6534581960302877,0.48380890583570785,NA,-0.45894739816177677,0.17478822432777286
GEN1,ENSG00000178295,PAS5254_None_0.15,chr2,17784716,17784717,+,distal pA,down_not_lengthened,-0.09133533299924998,-0.41486303911063377,-0.9067240579747924,-1.2511721696585842,0.05500938866109145,0.09025342488103479,0.0067603590000000005,0.13145438346478291
GEN1,ENSG00000178295,PAS5253_APA_0.3,chr2,17784509,17784510,+,proximal pA,down_not_lengthened,-0.09133533299924998,-0.41486303911063377,-0.9067240579747924,-1.2511721696585842,0.05500938866109145,0.09025342488103479,0.0067603590000000005,0.13145438346478291
GGPS1,ENSG00000152904,PAS2453_ATTAAA_0.45,chr1,235344526,235344527,+,distal pA,down_not_lengthened,-1.813097282976784,-0.8651580115001813,-1.2988628552958146,-0.6082947371563444,0.0533766602293666,-0.1090498711936403,-0.148312158,-0.08595281996410777
GGPS1,ENSG00000152904,PAS2452_AATAAA_0.3,chr1,235343094,235343095,+,proximal pA,down_not_lengthened,-1.813097282976784,-0.8651580115001813,-1.2988628552958146,-0.6082947371563444,0.0533766602293666,-0.1090498711936403,-0.148312158,-0.08595281996410777
GINS2,ENSG00000131153,PAS41999_AATAAA_0.25,chr16,85677943,85677944,-,proximal pA,down_not_lengthened,-0.35715133182526826,-2.013912668775974,-2.444412368324725,-2.3495537749208,0.036854392570821015,0.03847447373742319,-0.11283487,0.15707673366873975
GINS2,ENSG00000131153,PAS41998_AATAAA_0.15,chr16,85677674,85677675,-,distal pA,down_not_lengthened,-0.35715133182526826,-2.013912668775974,-2.444412368324725,-2.3495537749208,0.036854392570821015,0.03847447373742319,-0.11283487,0.15707673366873975
GINS4,ENSG00000147536,PAS22826_None_0.2,chr8,41544689,41544690,+,proximal pA,down_not_lengthened,-0.29880858405205507,-2.35792411853345,-2.1804073952711662,-2.183214114040985,-0.04726505308350426,-0.19471270003552904,-0.07059437,0.0034808597389602847
GINS4,ENSG00000147536,PAS22827_AATAAA_0.45,chr8,41545031,41545032,+,distal pA,down_not_lengthened,-0.29880858405205507,-2.35792411853345,-2.1804073952711662,-2.183214114040985,-0.04726505308350426,-0.19471270003552904,-0.07059437,0.0034808597389602847
GLCCI1,ENSG00000106415,PAS20067_AATAAA_0.35,chr7,8089076,8089077,+,distal pA,down_not_lengthened,-1.0166400657365129,-1.8469031081213048,-2.3358174589922998,-2.5667160394299886,0.08097580858464876,0.0035102706918944127,-0.077174454,0.08486881630579607
GLCCI1,ENSG00000106415,PAS20065_APA_0.35,chr7,8086998,8086999,+,proximal pA,down_not_lengthened,-1.0166400657365129,-1.8469031081213048,-2.3358174589922998,-2.5667160394299886,0.08097580858464876,0.0035102706918944127,-0.077174454,0.08486881630579607
GLO1,ENSG00000124767,PAS19037_AATAAA_0.3,chr6,38675946,38675947,-,distal pA,down_not_lengthened,0.018764959733202108,-0.8041141938847703,-0.9102042579354368,-0.894527787774332,0.01465454645259645,0.005158925841927009,0.041532769,0.06819566242799913
GLO1,ENSG00000124767,PAS19039_APA_0.15,chr6,38677034,38677035,-,proximal pA,down_not_lengthened,0.018764959733202108,-0.8041141938847703,-0.9102042579354368,-0.894527787774332,0.01465454645259645,0.005158925841927009,0.041532769,0.06819566242799913
GREM1,ENSG00000166923,PAS38263_ATTAAA_0.25,chr15,32733855,32733856,+,proximal pA,down_not_lengthened,-0.07211776418089659,-1.0876723493260545,-1.713176773589194,-1.8660588446138096,-0.16699789645404214,-0.07687905304829516,0.140014212,0.19275526384562308
GREM1,ENSG00000166923,PAS38264_AATAAA_0.05,chr15,32734664,32734665,+,distal pA,down_not_lengthened,-0.07211776418089659,-1.0876723493260545,-1.713176773589194,-1.8660588446138096,-0.16699789645404214,-0.07687905304829516,0.140014212,0.19275526384562308
GTSE1,ENSG00000075218,PAS51178_AATAAA_0.25,chr22,46330808,46330809,+,distal pA,down_not_lengthened,0.06206081273175348,-0.33995759110850154,-2.064411856121659,-1.937198613440724,0.17181471099052525,0.04698203611355936,0.08602590368411556,0.17407667382483014
GTSE1,ENSG00000075218,PAS51177_APA_0.3,chr22,46330326,46330327,+,proximal pA,down_not_lengthened,0.06206081273175348,-0.33995759110850154,-2.064411856121659,-1.937198613440724,0.17181471099052525,0.04698203611355936,0.08602590368411556,0.17407667382483014
GXYLT2,ENSG00000172986,PAS9805_None_0.1,chr3,72975224,72975225,+,proximal pA,down_not_lengthened,-1.1311241976958104,-0.8816525018636919,-0.8763694182588351,-0.7992696636852757,0.14218985485217817,-0.19042534553788243,0.124270428,-0.08276810526251432
GXYLT2,ENSG00000172986,PAS9806_AATAAA_0.3,chr3,72976822,72976823,+,distal pA,down_not_lengthened,-1.1311241976958104,-0.8816525018636919,-0.8763694182588351,-0.7992696636852757,0.14218985485217817,-0.19042534553788243,0.124270428,-0.08276810526251432
H3-3B,ENSG00000132475,PAS44886_AATAAA_0.35,chr17,75778250,75778251,-,proximal pA,down_not_lengthened,0.07687206086797761,-0.3156566700812809,-0.7318092469172938,-0.6589283578673293,-0.018088004386048073,0.04250162322472395,0.054345718,0.15244948583374096
H3-3B,ENSG00000132475,PAS44885_AATAAA_0.4,chr17,75777460,75777461,-,distal pA,down_not_lengthened,0.07687206086797761,-0.3156566700812809,-0.7318092469172938,-0.6589283578673293,-0.018088004386048073,0.04250162322472395,0.054345718,0.15244948583374096
HAUS5,ENSG00000249115,PAS46686_ATTAAA_0.15,chr19,35623608,35623609,+,proximal pA,down_not_lengthened,0.10788256323627604,-0.5068722254975965,-0.3690640876591473,-0.6858488305071481,0.03146865520536313,-0.059894009160067485,-0.037563286,-0.06318503126536235
HAUS5,ENSG00000249115,PAS46687_AATAAA_0.4,chr19,35625348,35625349,+,distal pA,down_not_lengthened,0.10788256323627604,-0.5068722254975965,-0.3690640876591473,-0.6858488305071481,0.03146865520536313,-0.059894009160067485,-0.037563286,-0.06318503126536235
HIBADH,ENSG00000106049,PAS21494_AATAAA_0.15,chr7,27525443,27525444,-,distal pA,down_not_lengthened,0.0037397940676261753,-0.21625810130521425,-0.7872040246384482,-0.5978410292857971,0.018770915527149157,0.039722533756223144,0.006244278,0.05268596670499137
HIBADH,ENSG00000106049,PAS21495_APA_0.25,chr7,27526124,27526125,-,proximal pA,down_not_lengthened,0.0037397940676261753,-0.21625810130521425,-0.7872040246384482,-0.5978410292857971,0.018770915527149157,0.039722533756223144,0.006244278,0.05268596670499137
HIF1AN,ENSG00000166135,PAS27689_APA_0.3,chr10,100549997,100549998,+,distal pA,down_not_lengthened,-0.25102313508745777,-0.529074665936181,-0.6278353792398765,-0.5899539447887825,-0.022720894795440122,0.02520885634813283,0.103031079,-0.14818156616561923
HIF1AN,ENSG00000166135,PAS27688_APA_0.35,chr10,100548847,100548848,+,proximal pA,down_not_lengthened,-0.25102313508745777,-0.529074665936181,-0.6278353792398765,-0.5899539447887825,-0.022720894795440122,0.02520885634813283,0.103031079,-0.14818156616561923
HJURP,ENSG00000123485,PAS9005_APA_0.15,chr2,233836703,233836704,-,distal pA,down_not_lengthened,0.007025656108091256,-0.6015987962447052,-2.446666971228758,-2.1631056072956163,-0.0239152798001923,0.01385354240284685,0.007683294,-0.017482028280137743
HJURP,ENSG00000123485,PAS9006_AATAAA_0.15,chr2,233837382,233837383,-,proximal pA,down_not_lengthened,0.007025656108091256,-0.6015987962447052,-2.446666971228758,-2.1631056072956163,-0.0239152798001923,0.01385354240284685,0.007683294,-0.017482028280137743
HMGB3,ENSG00000029993,PAS52422_AATAAA_0.25,chrX,150987931,150987932,+,proximal pA,down_not_lengthened,-0.189795738108,-0.9464158292799134,-1.6746509617128484,-1.5652509908322485,0.03821844733351348,0.2349343112069745,0.30935115431474103,-0.03380420372791772
HMGB3,ENSG00000029993,PAS52424_AATAAA_0.35,chrX,150988764,150988765,+,distal pA,down_not_lengthened,-0.189795738108,-0.9464158292799134,-1.6746509617128484,-1.5652509908322485,0.03821844733351348,0.2349343112069745,0.30935115431474103,-0.03380420372791772
HMGN1,ENSG00000205581,PAS50548_AATAAA_0.45,chr21,39342323,39342324,-,distal pA,down_not_lengthened,0.08448365999959694,-0.9272149597108396,-1.3183438419896507,-1.431200797749593,0.00561976155385313,-0.02769738693468038,0.002904264,0.09613267251646995
HMGN1,ENSG00000205581,PAS50549_ATTAAA_0.25,chr21,39342778,39342779,-,proximal pA,down_not_lengthened,0.08448365999959694,-0.9272149597108396,-1.3183438419896507,-1.431200797749593,0.00561976155385313,-0.02769738693468038,0.002904264,0.09613267251646995
HMMR,ENSG00000072571,PAS15752_None_0.25,chr5,163491307,163491308,+,proximal pA,down_not_lengthened,-1.0132171384210034,-1.4994134180275662,-2.4988839123737963,-2.819859915705182,0.04033301761078306,-0.24247834494509674,0.21605292571703388,0.068155233645383
HMMR,ENSG00000072571,PAS15753_AATAAA_0.25,chr5,163491938,163491939,+,distal pA,down_not_lengthened,-1.0132171384210034,-1.4994134180275662,-2.4988839123737963,-2.819859915705182,0.04033301761078306,-0.24247834494509674,0.21605292571703388,0.068155233645383
HMSD,ENSG00000221887,PAS45478_ATTAAA_0.35,chr18,63960408,63960409,+,proximal pA,down_not_lengthened,0.177988549062273,-0.21430178488919488,-0.9300231520748568,-1.5165803309216603,0.10219657380192027,0.0478385822430778,0.21102789407753247,0.08455940489242841
HMSD,ENSG00000221887,PAS45479_AATAAA_0.15,chr18,63961833,63961834,+,distal pA,down_not_lengthened,0.177988549062273,-0.21430178488919488,-0.9300231520748568,-1.5165803309216603,0.10219657380192027,0.0478385822430778,0.21102789407753247,0.08455940489242841
HNRNPF,ENSG00000169813,PAS28528_ATTAAA_0.3,chr10,43386494,43386495,-,proximal pA,down_not_lengthened,-0.012587245010535,-0.41188037541236144,-0.7094050470090452,-0.6894417296119941,0.06709734023120117,0.05346385818042587,0.047719458,0.07794883429513577
HNRNPF,ENSG00000169813,PAS28527_AATAAA_0.35,chr10,43386023,43386024,-,distal pA,down_not_lengthened,-0.012587245010535,-0.41188037541236144,-0.7094050470090452,-0.6894417296119941,0.06709734023120117,0.05346385818042587,0.047719458,0.07794883429513577
HNRNPR,ENSG00000125944,PAS2902_None_0.2,chr1,23310381,23310382,-,proximal pA,down_not_lengthened,0.1108541557950384,-0.6516347433010482,-1.203508048330142,-1.2074110557024311,0.025570061265505872,0.027949222926466625,-0.059219570863209024,0.0031485097875781926
HNRNPR,ENSG00000125944,PAS2901_AATAAA_0.35,chr1,23309786,23309787,-,distal pA,down_not_lengthened,0.1108541557950384,-0.6516347433010482,-1.203508048330142,-1.2074110557024311,0.025570061265505872,0.027949222926466625,-0.059219570863209024,0.0031485097875781926
HNRNPUL2,ENSG00000214753,PAS31298_AATAAA_0.15,chr11,62714750,62714751,-,distal pA,down_not_lengthened,-0.06089751549753241,-0.4569849085265742,-1.0670326002275514,-0.6523391767232404,-0.08720283458476485,-0.07036640231845048,-0.11344084,-0.05936485135039615
HNRNPUL2,ENSG00000214753,PAS31299_APA_0.35,chr11,62715047,62715048,-,proximal pA,down_not_lengthened,-0.06089751549753241,-0.4569849085265742,-1.0670326002275514,-0.6523391767232404,-0.08720283458476485,-0.07036640231845048,-0.11344084,-0.05936485135039615
HPRT1,ENSG00000165704,PAS52367_AATAAA_0.35,chrX,134500665,134500666,+,distal pA,down_not_lengthened,-0.10104436850504538,-0.7796377550438918,-1.1433340096640368,-0.9909237069203738,0.10528213286937854,-0.05634439056530555,-0.011333484,0.13159218438398096
HPRT1,ENSG00000165704,PAS52366_AATAAA_0.25,chrX,134500403,134500404,+,proximal pA,down_not_lengthened,-0.10104436850504538,-0.7796377550438918,-1.1433340096640368,-0.9909237069203738,0.10528213286937854,-0.05634439056530555,-0.011333484,0.13159218438398096
HSD17B4,ENSG00000133835,PAS15272_AATAAA_0.05,chr5,119542331,119542332,+,distal pA,down_not_lengthened,-0.10531722061763311,-0.42652962908966346,-0.8618580932458583,-0.9721923220094888,0.030502818634897122,0.08627518119294525,-0.028716483965524543,0.058404613192143295
HSD17B4,ENSG00000133835,PAS15271_AATAAA_0.3,chr5,119542046,119542047,+,proximal pA,down_not_lengthened,-0.10531722061763311,-0.42652962908966346,-0.8618580932458583,-0.9721923220094888,0.030502818634897122,0.08627518119294525,-0.028716483965524543,0.058404613192143295
IMPACT,ENSG00000154059,PAS45280_AATAAA_0.3,chr18,24451590,24451591,+,distal pA,down_not_lengthened,-0.5648884324549711,-0.417640524553792,-0.7765552477724738,-1.317528620170223,1.3967153175392655e-4,NA,NA,-0.12096384901852791
IMPACT,ENSG00000154059,PAS45279_APA_0.35,chr18,24450862,24450863,+,proximal pA,down_not_lengthened,-0.5648884324549711,-0.417640524553792,-0.7765552477724738,-1.317528620170223,1.3967153175392655e-4,NA,NA,-0.12096384901852791
ING2,ENSG00000168556,PAS13444_None_0.1,chr4,183512267,183512268,+,distal pA,down_not_lengthened,-0.21700189324382624,-0.5921873558843292,-0.4534878175867597,-0.5889678708940057,NA,NA,NA,0.10996693541884872
ING2,ENSG00000168556,PAS13443_ATTAAA_0.15,chr4,183511095,183511096,+,proximal pA,down_not_lengthened,-0.21700189324382624,-0.5921873558843292,-0.4534878175867597,-0.5889678708940057,NA,NA,NA,0.10996693541884872
INSR,ENSG00000171105,PAS47634_AATAAA_0.15,chr19,7114691,7114692,-,distal pA,down_not_lengthened,-0.19108520565804823,-0.24199803363782169,-0.3784062001382592,-0.7857640170056578,-0.15087799931275347,0.033148747283269046,0.025732581574516744,-0.018419645324845572
INSR,ENSG00000171105,PAS47636_APA_0.25,chr19,7116031,7116032,-,proximal pA,down_not_lengthened,-0.19108520565804823,-0.24199803363782169,-0.3784062001382592,-0.7857640170056578,-0.15087799931275347,0.033148747283269046,0.025732581574516744,-0.018419645324845572
INVS,ENSG00000119509,PAS25268_APA_0.2,chr9,100300822,100300823,+,proximal pA,down_not_lengthened,-0.3806186984427959,-0.5939241455185259,-1.2057136925056169,-1.8791384842694476,-0.0035239816937653323,-0.04979849097640532,-0.010820116,-0.05662471628220145
INVS,ENSG00000119509,PAS25269_AATAAA_0.2,chr9,100302173,100302174,+,distal pA,down_not_lengthened,-0.3806186984427959,-0.5939241455185259,-1.2057136925056169,-1.8791384842694476,-0.0035239816937653323,-0.04979849097640532,-0.010820116,-0.05662471628220145
IPO11,ENSG00000086200,PAS14854_APA_0.3,chr5,62627825,62627826,+,proximal pA,down_not_lengthened,-0.13522429806998731,-0.5235774957140119,-0.5864764973008711,-0.751405411764145,-0.06376476505856518,-0.12684569776629046,0.01099886,-0.022098615294577684
IPO11,ENSG00000086200,PAS14855_ATTAAA_0.15,chr5,62628580,62628581,+,distal pA,down_not_lengthened,-0.13522429806998731,-0.5235774957140119,-0.5864764973008711,-0.751405411764145,-0.06376476505856518,-0.12684569776629046,0.01099886,-0.022098615294577684
IRF2BPL,ENSG00000119669,PAS37910_APA_0.15,chr14,77024974,77024975,-,proximal pA,down_not_lengthened,-0.7952120030114073,-0.13450538132147077,-0.2801381502374596,-0.7197019086986164,-0.06189442233114429,-0.02558948246377279,0.02376543239941574,0.001957243321867752
IRF2BPL,ENSG00000119669,PAS37909_AATAAA_0.3,chr14,77024544,77024545,-,distal pA,down_not_lengthened,-0.7952120030114073,-0.13450538132147077,-0.2801381502374596,-0.7197019086986164,-0.06189442233114429,-0.02558948246377279,0.02376543239941574,0.001957243321867752
KHDRBS1,ENSG00000121774,PAS535_APA_0.35,chr1,32043300,32043301,+,proximal pA,down_not_lengthened,0.15396572707931452,0.0824218367432134,-0.3438367898926462,-0.5878460376713135,0.041914668281720247,-0.09788211645641776,-0.035123322,-0.026638629667305173
KHDRBS1,ENSG00000121774,PAS536_AATAAA_0.45,chr1,32043873,32043874,+,distal pA,down_not_lengthened,0.15396572707931452,0.0824218367432134,-0.3438367898926462,-0.5878460376713135,0.041914668281720247,-0.09788211645641776,-0.035123322,-0.026638629667305173
KIAA1958,ENSG00000165185,PAS25383_AATAAA_0.1,chr9,112669395,112669396,+,distal pA,down_not_lengthened,-0.0880734339700059,-0.6425671324853333,-0.7554395546595569,-0.7149215201996397,NA,0.3278127542356656,0.6422373187927419,0.06112525984590045
KIAA1958,ENSG00000165185,PAS25382_AATAAA_0.3,chr9,112665298,112665299,+,proximal pA,down_not_lengthened,-0.0880734339700059,-0.6425671324853333,-0.7554395546595569,-0.7149215201996397,NA,0.3278127542356656,0.6422373187927419,0.06112525984590045
KIF15,ENSG00000163808,PAS9524_AATAAA_0.4,chr3,44853253,44853254,+,distal pA,down_not_lengthened,-0.006093201276286638,-0.8756730137045855,-1.9619414698594784,-2.2793681671393107,0.032260167880934526,-0.015959690488483058,0.22445557583575082,0.08480185343453071
KIF15,ENSG00000163808,PAS9523_AATAAA_0.3,chr3,44853025,44853026,+,proximal pA,down_not_lengthened,-0.006093201276286638,-0.8756730137045855,-1.9619414698594784,-2.2793681671393107,0.032260167880934526,-0.015959690488483058,0.22445557583575082,0.08480185343453071
KIF20B,ENSG00000138182,PAS27547_AATAAA_0.25,chr10,89774211,89774212,+,proximal pA,down_not_lengthened,-0.14990892314813214,-1.1252208649056272,-1.57764905088419,-1.7851725009990338,0.030603016886862455,0.07738666914754641,0.023907182494330617,0.18562663744785568
KIF20B,ENSG00000138182,PAS27548_AATAAA_0.05,chr10,89774932,89774933,+,distal pA,down_not_lengthened,-0.14990892314813214,-1.1252208649056272,-1.57764905088419,-1.7851725009990338,0.030603016886862455,0.07738666914754641,0.023907182494330617,0.18562663744785568
KIF23,ENSG00000137807,PAS38751_APA_0.3,chr15,69448120,69448121,+,proximal pA,down_not_lengthened,-0.023566571252604824,-0.9862280956059064,-2.084395570811897,-2.2649593391024383,-0.01795601733276625,-0.05988777818712657,-0.01528291,0.15141821606373865
KIF23,ENSG00000137807,PAS38752_ATTAAA_0.2,chr15,69448423,69448424,+,distal pA,down_not_lengthened,-0.023566571252604824,-0.9862280956059064,-2.084395570811897,-2.2649593391024383,-0.01795601733276625,-0.05988777818712657,-0.01528291,0.15141821606373865
KIF2C,ENSG00000142945,PAS779_AATAAA_0.3,chr1,44767740,44767741,+,distal pA,down_not_lengthened,0.2561372276079595,-0.3837565225049958,-1.7944923387766611,-1.811698108708824,0.05836137954227455,0.06883092997842533,0.058060924,0.0649967611146067
KIF2C,ENSG00000142945,PAS778_AATAAA_0.15,chr1,44767207,44767208,+,proximal pA,down_not_lengthened,0.2561372276079595,-0.3837565225049958,-1.7944923387766611,-1.811698108708824,0.05836137954227455,0.06883092997842533,0.058060924,0.0649967611146067
